Input,Result
"What's the worst experience you've had with telling someone you had feelings for them? While at University I observed that any course that had the word 'Management’ within its name was bound to be laden with beautiful women. When I did Management Accounting I was introduced by Lorna, a good female friend of mine, to this tall, shapely and somewhat quirky young lady with thick black curls, full lips and a shapely body. The only flaw that I observed was she had a slight paunch. Her name was Gabrielle or Gabby as she preferred to be called. She had an outspoken yet aloof disposition whereby she could say the most unfiltered thing and it would never come across offensive, well to me at least. I recall while walking with her and Lorna, Gabby randomly blurted out that my fantasy would be for her and Lorna to carry me to some secret location for a lapdance and ménage à trois. Lorna went red, either in anger, embarassment or a combination of the two. I soon discovered that Gabby's sister attended the school where I worked. I was never able to procure Gabby's phone number as I never got another chance encounter (she was very delinquent in class attendance) and Lorna didn't have it either. I then came up with what I considered a fool proof idea. I would write an old fashioned love letter, explaining my feelings for her and sealed with a kiss I would carry it to her sister to have it delivered to Gabby. All my feelings just flowed out of me as I wrote that long letter. I put a sticker of a rose and then neatly folded it into a red envelope. When I came upon the sister (12 years old at the time) I explained to her my feelings for Gabby and my intention for her to deliver this letter of love to her. I was expecting the sister to gush and swoon (as girls her age are prone to do regarding such romance) but instead she gave me an odd look of confusion and disbelief. 'Are you sure?’ Was all she could reply. 'Yeah,' I said flatly, 'Your sister made such an impression on me. I can't stop thinking of her.’ 'Why don't you just tell her yourself?’ the sister replied in that off-putting, emotionless tone quite strange for a girl her age. 'I don't have her phone number,' I replied and after a brief silence where I'm sure the sister sized me up and decided not to give me Gabby's number, she acquiesced to delivering the letter. The following day, I went up to the sister anxious to hear of what was Gabby's response or better yet collect a letter of my own. 'Did you give her the letter? I asked excitedly. The sister avoided my glances. 'Yeah.' I waited for her response. 'And what happened?’ I said, detecting a faint feeling that this wasn't going to work out well. 'She just looked at it and asked who it was from.’ Another silence. 'And what happened after?’ I said with an underlying sense of dread. 'She asked me what it was you wanted. I told her that you liked her…..she looked at the letter and then put it on her dresser.’ I felt my stomach tighten. 'Didnt she read the letter?’ 'No,' the sister flatly replied, 'She still hasn't opened it.’ There was an awkward silence and the sister then uttered, 'Sir I have to go.’ I felt like the world's biggest clown. I half imagined the sister running to tell a her classmates what a loser Mr. Williamson was and then describing the story. Fast forward four months later and I'm shopping around for car insurance. I head into this big building and none other than Gabby is sitting at the reception office, heavily pregnant. She engages me in delightful quirky conversation as normal almost as though the whole love letter incident was a figment of my imagination. I bid her adieu and immediately called Lorna to tell her what happened to her friend. 'My friend!’ Lorna said shocked, 'She wasn't my friend. She's just a girl from my class. I thought she was your friend! Didn't you realize she was pregnant?’ I replied no and then explained my prior feelings for Gabby and the whole love letter fiasco. 'You sent Gabby a love letter!’ Lorna cried in great shock, 'But she's pregnant….and she's engaged. Didn't you see the ring on her finger?’ Suddenly I just felt like a massive brick landed on my head. Soon the pieces started to fit together.",no
"What ""poverty food"" is actually really delicious? Trinidad has many types of delicious poverty meals that stem from colonialism, slavery and East Indian indentureship. Some are despondently looked upon with embarassment while others are now expensive delicacies that tourists pay, 'ah pound and ah crown’ for. Poor poverty meals These are the meals that really represent someone going through hard times. These are the delicacies prepared from the remnants of the pantry and hunger induced experimentation. Rice and butter As the name suggests, boiled rice grains soaked in butter. Actually it's not butter but margarine, as real butter here is more expensive than most meats. Exceedingly unhealthy but much more delicious than you would imagine. Just imagine the taste of mashed potatoes except it's rice. Flour porridge Heat some white flour on a skillet and just before it's about to burn throw in some condensed milk and water. This is a Haitian recipe but used by many older Trinis who want to feel full but can't afford to buy groceries. According to how well you garnish this concoction, it can be a hidden delight. Plain egg rice When you have one egg and a bag of rice and you need to feed an entire family, this is the meal of choice. Basically you heat up some boiled rice and throw in a well beaten egg. You will be astonished at how far one egg can stretch. Green fig (banana) with ‘butter’ and salt A family with a couple of banana trees in the yard could be saved from starvation with this simple, delicious meal. Boil a couple full but unripe bananas (with or without skin) and serve with margarine and salt. A fully developed green fig well soaked in margarine with a dash of salt can beat meals in most 5 star restaurants. Banana fritters Instead of throwing away your near rotted bananas, mash them to a pulp, knead in some flour and deep fry in oil. Even when eaten cold these fritters are a treat. Rich Poverty Meals These were meals made from ingredients the upper class and colonial masters would discard such as chickens’ neck and pig's tail. Now they are culinary delights that tourists flock towards and are quite expensive to make/purchase. Chicken Foot souse Don't run away just yet. This flavor will knock your socks off. This is basically boiled chicken's feet soaked in a zesty broth. You'd be surprised the amount of meat a chicken's foot can give. Geera neck Dont throw away those chicken necks! Season them with cumin roast them on a skillet for a spicy snack. These are popular 'cutters’ or bar foods, made to sober up drunkards. This can be made with chicken gizzards also. Fried chicken livers My mother would carry us to this seedy looking bakery on a Sunday where they served fried chicken livers, mostly to satisfy the patrons of the bar that was situated next to them. You'll spit out its overly pungent flavor at first try but it gets tastier after each bite. Pig tail Pig tail meals are now synonymous with special events such as birthday parties and wedding receptions. Pig tail pelau, as shown above, is made from rice and pig tails cooked in caramelized sugar (stewed) with peas and whatever garnishes desired. There is also pig tail soup. A pig's tail is incredibly meaty, tender and juicy that so much that many people find themselves sucking at the bone upon finishing. Black pudding Thanks to our English rulers of yesteryear who brought this excrement looking sausage, made entirely of pig's blood, to the Caribbean. Our version includes a lot more spices and this dish is quite popular served in bread as a street food. It looks and sounds horrid but it is quite creamy textured and rich in taste. and lastly Cow heel soup Who would've known that a cow's heel would be so gelatinous, meaty and soak up flavour so well. Along with fish broth and corn soup, this is the definitive soup of Trinidad.",yes
"Have you ever sabotaged food because someone was stealing it? Is it possible to sabotage someone's lunch by accident? Yes it is. I was the saboteur. The idiot saboteur. Summer was a co-worker of mine at a warehouse I was employed in during my early adulthood. She was a nice girl but she would often get entangled in workplace drama with other provocative and emotional females likes herself. Things got so bad with her that her enemies would go to extreme lengths to sully her reputation or cause harm e.g. calling her boyfriend at night using a private number, spread nasty rumors (some turned out to be true) about her amongst her closest workmates. To work in such an environment could make any girl a little paranoid. Summer was no exception. One faithful afternoon I was about to enjoy my lunch in our staff lunch room. Lunch times were staggered at 12–1pm for some 1–2pm for the rest. I would normally take my lunch at 12pm while Summer took hers afterwards at 1pm. I collected my lunch in the staff fridge and heated it in the microwave. I joined my friends in the 'mess hall’ where we proceeded to have a very exciting conversation about what crap to do with our money when we got paid. While tearing into a chicken drumstick someone made a comment that my mother prepared a really nice lunch for me today. I took a good look down at my lunch bowl and my heart sank. This wasn't my lunch! It was the exact same bowl like mine…..with an orange cover, a little better kept though…..but this was someone else's lunch! I tried to keep my cool. I told my friends I needed to reheat my lunch. Scared to death I would chance upon the true owner coming towards the kitchen, spotting me carrying his/her lunch like a bloody beggar-thief I haphazardly threw the lunch back into the fridge and took out mine. I heated it and returned to my friends like a nervous wreck but eliciting no suspicions. An hour later I'm busy at work when a stern voice comes over the loudspeaker. 'Will all members of staff please report to the kitchen area?’ My heart leaped like stallion in heat. This is it. The s**t has hit the fan. My friends ambled towards me all curious-like saying stuff like 'What the hell is this about?’ and 'Hey, you saw Summer come out from the manager's office in tears? What's her problem now?’ I tried to play it cool but did a terrible job. 'Huh? What da f**k's going on? I got an order to finish. This is bulls**t. Summer is a ho.’ It's a wonder none of them suspected me right then and there. For all staff to be called to a meeting at once meant that this was pretty serious. Somebody's gonna get sent home. My hands started trembling. The warehouse director took center stage and with a wary look on her face explained that Summer had just gone to have her lunch when she observed that it was severely tampered with. She explained that the person tampered with the lunch in such an extreme manner as if to send an insulting, threatening message to her. The director asked that whomsoever did such an act to please reveal him/herself. All the while I stood looking like this: While everyone else around me started to giggle quietly. Summer who stood next to the director stared at me and I immediately looked away. No one came forward. The director gave Summer money to buy lunch. Case dismissed. As we headed back to our respective positions my friends made light banter about the situation. 'We have a food molester at the warehouse. Anyone of us could be the dreaded food molester.’ They then began to laugh. That became a running joke in the warehouse. Twenty minutes later Summer comes towards me and I start to quiver like jelly. 'You see anybody with an orange cover bowl when you were at lunch Elijah?’ I shook my head in the negative. 'Sick f**king people we have working here,’ she continued. 'Yeah.' I said flatly, 'Hmmm.’ 'I mean,’ she continued while raising her voice, 'Interfering with my food? If that person has a problem with me I don't care what they say to my face but to know that some nasty sonofab**ch will go so low…….I mean……. it's just sad…….a sad, sick person.’ 'Yeah.' I replied flatly, 'Boy!……..Hmmm.’ She then stared at me like she did during the meeting. 'Elijah. It was you?’ I feigned a laugh and acted as though it was a joke, 'Yeah. It was me. Who cooked that food girl? Taste real good.’ She smiled and shook her head and went her way. I knew that she suspected the culprit to be a female so I was off the hook. Some years later I am employed elsewhere and I encounter Summer on Facebook. After a brief chat I admitted to her that I was the food molesting culprit. She laughed and said she knew. I asked her how did she know. She said that she found out after the meeting that I had a bowl exactly like hers. She had put 1+1 together. I said, 'So that whole time you spoke to me after the meeting. You knew?’ She said yes. She was playing along with me to judge whether I tampered with her food by accident, as she suspected, or if one of her enemies made me do it……..that my dumb reaction to her comments had said it all. ‘……..It tasted really good though,' was all I could think of saying. Lesson learned: When you tamper with a co-worker's food by accident, it's a good idea to go tell them.",no
"What are some jobs that serve an important role in society, however people are sometimes shamed for having those jobs and disrespected? Fast food delivery. I've done furniture delivery before I went into fast food delivery. The treatment you get from customers as a furniture/appliance transport agent is the polar opposite of the treatment a pizza 'delivery boy' gets.",no
"What is the lowest probability event you have personally witnessed? I did a degree in Agribusiness when I attended University. Nutrition and Dietetics students shared the Faculty with us and among the students of N&D was a guy named Gandhi. Gandhi was a short, portly and ambiguously gay chatterbox. He was exceptionally kind and friendly but he loved to have long frivolous conversations that ranged from anything from popular soap operas to university gossip. As an evening student most of my classmates were, oddly enough, middle-aged working women, many of them single mothers and a few of them were grandmothers. Gandhi would come over to our area and chat with us and many of these ladies took an instant liking to him. I, on the other hand, found him a bit too loud, clingy and as mentioned earlier frivolous. One day, my fellow Agribusiness students and I were waiting for a bus. We were to go on a cross country field trip. Gandhi was hanging out with us while we waited and being his usual loud and silly self. One of the students didn't show up so there was room for one on the bus. Gandhi speculated whether the lecturer would allow him to come on the trip even though he wasn't an Agribusiness student. When the bus arrived with the lecturer, Gandhi’s lady friends immediately begged for him to be allowed on the trip. Kind and affable, the lecturer said that since he was in the same faculty he couldn't see it being a problem since there was room for one more. We all boarded the bus. Through chance Gandhi got a seat next to me and from the moment the bus took off and the 6 hrs that followed Gandhi yapped his mouth non-stop. I could not enjoy a single moment of silence to enjoy the sights and sounds with this silly, little man next to me going off on every irrelevant topic that a human could think of during a cross country road trip. To say that my experience was somewhat diminished would be an understatement. Two years after graduating from university my aunt invites me to a trip to Dominica organized by a forestry conservation group. The conservation group was, oddly enough, comprised mostly of middle-aged women and a few grandmothers. On the first day we were to go to a cross country trip on a bus around the little island. Some of the group had opted out of the trip in favour of doing some shopping in the capital Roseau or just relaxing in the hotel. As such I had a seat free to myself next to me. While the bus was driving I was reminded of the cross country trip with Gandhi. The bus driver first took us to the the nearest shops for those who still needed to purchase drinks or snacks. We all went into a little grocery. While browsing the shelves I almost froze when I heard a familiar voice. ‘Elijah?’ it said, ‘What are you doing in Dominica?’ I turned around to see none other than Gandhi himself, like a portly imp-genie who manifests himself whenever one thought about him. Surprised to chance another Trinidadian in the country the group asked me if this was my friend. ‘Uh….’ I said not knowing how to answer that question and feeling a sense of dread, ‘Yeah?’ Gandhi filled them in with the details. I had only just thought about him a few minutes ago and here he was in front of me, in a different country. What were the chances? Here's where it gets even more interesting. Gandhi queried as to what we were doing and they told him of the cross country trip. ‘Oh my God’ I thought. ‘You think maybe I could come?’ Gandhi asked, ‘If it's a matter of money I could pay.’ ‘I don't see why not,’ said our group leader who had taken an instant liking of him. ‘Dont worry,’ she continued, ‘The bus has been already paid for. We have room.’ ‘No f**king way,’ I told myself. Filing back into the bus I hoped to God one of the group members would decide to sit next to me this time. I eyed them all down as they entered, with warm looks, in the vain hope that they change their previous seat and sit to my side, preventing Gandhi from sitting next to me once again. As per fate, that was not to be. Gandhi was the last to enter the bus. He saw my empty seat and immediately sat next to me. I stared at him in a state of wonder and disbelief. I was expecting him to feel the same way. What were the odds of him getting on board a bus that he wasn't meant to be on, with a similar demographic of people, on a similar cross country trip and seated next to the same person on an entirely different country? It was mind-blowing to me. Unfortunately none of this registered in Gandhi's mind. None of this seemed in the least bit strange or fantastic. He simply resumed his barrage of idle banter and irrelevancy for the next four hours.",yes
"What's your take on Imane Khelif, a biologically proven male boxer, taking part in the Women's Boxing event at the Paris Olympics 2024? I feel sorry for Imane Khelif. The problem is she premiered in the Olympics at the time when the whole trans women in sports became a hugely divisive and contentious issue, all thanks to this idiot. Inane Khelif has a unique makeup in terms of her gender but was born a female with female genitalia. There was no sex change involved. She is not a man nor a tran. She is just a somewhat masculine woman. Some people don’t realize that she is also someone with feelings. This is the first thing Imane Khelif did after the fight. Look at that photo and tell me you don’t see the face of someone deeply concerned about her opponent. Angela Carini refused to shake Khelif’s hand after her defeat. Carini claimed that Khelif punched harder than anything she felt from any other opponent. She refused to even look Khelif in the face. No one seems to take into regard Khelif is a human being with feelings and that she is now looked upon by the world as some sort of freak before she is even given a chance to speak her story. I am as conservative as they get but in this case I think we are being nothing more than bullies. I have news for people who are angry and want Khelif banished simply because she looks masculine; female boxers/close combat fighters tend to look masculine, in case we’ve forgotten Even Carini has apologized about her post fight comments. Trans women in biological women’s sport is indeed an issue that I’m against but let us not drag Imane Khelif into this ugly fight. She has to take physical blows for a living. It’s not fair that she has to get emotional blows as well.",no
"Which actor played a villain role too well for comfort? Ann Dowd as Joan in Hereditary. ***Spoiler Alert*** The performance by this relatively unknown actress blew me away and everyone who I've known to watch this film. Joan is the motherly figure who befriends Toni Collette's main character Annie who is going through a really tough time. Toni Collette's exemplary performance as a depressed middle aged mother suffering from tragedy is complimented by Ann Dowd's Joan who wins the heart of the viewers as a sympathetic, patient and caring matriarchal figure in the first half, only to suddenly transform into someone truly terrifying in the second half. What was scary for me about her performance was the genuine warmth she generated from the very moment she entered the screen. I can't see anyone being unable to put their guard down and love and accept this lady. It didn't seem like a performance at all. It seemed like that is how Ann Dowd really is. However when she lifts the veil it is almost bloodcurdling to see the transformation in her appearance and especially in her voice. Nothing is more scarier to me than evil people convincingly disguised as good and with that Ann Dowd truly delivered.",no
Why would homeless people rather beg on the street than get a job at McDonald’s? This is a silly question so I'll provide a silly answer. A customer walks to a McDonalds and peers through the glass. It is closed even though it was supposed to be opened an hour ago. Customer: (Rapping on the glass) Hello? Hello! This is ridiculous. Hello? Two men are sleeping inside the restaurant on cardboard sheets. Stumpy: Hey Mack (Yawn) What time is it? Mack: Shee-it. (Yawn) I dunno. Stumpy: It's 11 o clock. We gotta open the restaurant. The boss will have our balls! Mack: Goddamit. Ain't nobody here. They look to see a customer rapping on the door and yelling. They run up to him and open the door. Mack : Hi my brother we got job interviews for 10pm and we just need $10 to get a bus to town. If you could just spare us…' Stumpy: No Mack we can't say that no more! We got jobs now.’ Mack : Oh yeah……Could you spare us couple bucks mister for sum'n to eat? Stumpy: No man! You can't beg no more. Mack: Ok ok ok. Hey player. How much you got? There's a bucket of old chicken and some McNuggets we supposed to throw away. We was gonna eat em but give us two bucks and it's all yours. Stumpy: Mack that's enough! You gonna make us lose our jobs...Remember our customer training. After a few seconds of silence. Mack: Welcome to McDonalds sir. Our special for the day is a bucket of old chicken and some McNuggets we was supposed to throw away. That's an offer that's usually for $5 but you can get it now for $1.99. Stumpy: Yeah sir! Some good shit. We was gonna eat it!,no
"What was the ""I'm done"" moment in your last relationship? I have a 7 year old daughter with my ex. Our relationship was problematic to say the least and for the sake of being allowed to see my daughter I allowed for this 'hanging on a thread’ type relationship to persist for the majority of my daughter's life. My ex (M) and I never communicated well when it came to money. To make a long story short she decided to move out and furnish an apartment of her own whilst I concentrated on getting a house built. My ex had never had her own place and was extremely proud of the fact that she had her own place. To show how proud she was she furnished her apartment with the best television, stereo and appliances that money could buy. For my daughter's birthday I would usually come over with cake, ice cream and the like and we would have a small affair. However two days before my daughter's 6th birthday M calls me and this is the conversation that made me realize that I was done. M: 'I'm having a birthday party for Adrianna.’ Me: 'OK? (pondering why she didn't tell me in advance). Who's coming?’ M: 'My friends from work, my sisters and their children and my mother…..I invited your father too. I am buying the cake and pizza. What are you buying?’ Me: '……..so you told my father about this before you told me?’ M: (Getting noticeably irritated) 'Are you coming or not?’ Me: 'I would've appreciated it if you told me this in advance.’ M: 'So you're saying you don't want to have anything to do with your daughter's birthday?’ Me: 'I never said that.’ M: 'Go f**k yourself.’ She then hangs up the phone. I take some time to compose myself. I was not going to be forced to pay unnecessary money for M's vanity party so she could show off her apartment to her friends and family. In the end I didn't get to see Adrianna on her birthday. I came afterwards to drop my gift and wish her a belated birthday. Instead of expressing remorse over her attitude, M makes inflammatory and untrue comments about how cheap my gift was. I used to tell myself to keep faith and with enough effort M would finally warm over and show more love and respect. However that experience demonstrated that such an ideal would only lead to further pain, disrespect, abuse and her using our daughter as a weapon to get what she wants. The thread finally broke.",no
"What's the biggest anticlimax in movie history? Bird Box (2018) was throughly gripping. All the characters were well fleshed out and relatable and as ridiculous as the premise was (unseen, omnipresent entities that makes one commit suicide if seen) the suspense and horror was so effective it became the most streamed Netflix film at the time, mostly due to word of mouth. SPOILER ALERT But by God what a stupid ending. After so much trauma in the first half of the film, years later Sandra Bullock’s character Malorie and her children (one biological, one adopted) are rowing blindfolded down a dangerous river to find the people who sent her a transmission as to a safe location. After a nail biting odyssey down the river we are all expecting to be given answers when she finally arrives at this mysterious, resistance base. What are those creatures? Where did they come from? What do they want? Why do people kill themselves just by looking at them? What is the state of the world right now? Do the entities have a weakness, is it possible to fight back? Instead the movie does the most dirty tactic that a studio could possible do. Instead of providing the audience what they waited for and dedicated our energy and emotions toward (answers) the studio goes the cheap route and decides to end the film by answering nothing, leaving the film open to sequels and prequels. This is a trend I’ve noticed in a lot of modern horrors and thrillers. They just can't end the effing movie and give us the closure that we waited two hours for. Ranting aside, Malorie reaches the destination, a school for the blind and everyone assures her that everything will be ok in one of the most corniest and cliched endings ever conceived. It’s a pity Malorie didn’t wake up from a dream and see all the familiar faces around her while uttering ‘There’s no place like home.’ I would’ve much appreciated that ending than the actual ending of Bird Box.",no
