Input,Result
"Why do people say they believe science over God when science keeps changing what it says it’s proved and God has not changed? What do you mean that God hasn't changed? He's changed quite a bit over the millennia as the mythology developed. Since you're using capital-G for God, I assume you're referring to the God of the Bible, Yahweh (YHWH). While Yahweh's earliest origins are a bit obscure (and understandably so, since we're talking about something thousands of years ago), the leading idea seems to be the Midianite hypothesis, where Yahweh was originally a god worshipped by the peoples of Midian, the region to the south of Canaan. The early Israelites and Judahites, who were themselves basically just a subset of Canaanite culture at the time, absorbed this god into their pantheon while they still had a polytheistic pantheon. Of course, not all scholars agree with the Midianite hypothesis, and there are plenty of other origins ideas, including that Yahweh was more of a 'home grown' deity within Israel/Judah. On this topic of the earliest origins of Yahweh, the perhaps oldest known records of belief in this particular deity are a couple of inscriptions from Egypt – one from the period of Amenhotep III (14th century BCE), the other from Ramesses II (13th century BCE). In describing a certain group of people, both inscriptions use a phrase translated as something like ""The Land of the Shasu yhw"" or ""Shasu of Yhw"". Assuming that Yhw is the same god as YHWH, and that modern ideas of the Shasu being nomads of the region south of Canaan are correct, this seems to support the Midianite hypothesis for Yahweh's origins (though it should be noted, some people think the transfer went the other way around, with the Shasu adopting Yahweh from the Israelites). ABOVE: The inscription describing Shasu of Yhw SOURCE: Shasu - Wikipedia At any rate, no matter how Yahweh first entered the Israelite pantheon, his earliest appearances in Israelite religion were as just one god among many, and not even the most important. I've already discussed Deuteronomy 32:8–9 several times here on Quora, which clearly shows Yahweh as one of the sons of El, receiving Israel as his particular land to rule over, while other sons of El received different lands (more info: Jeff Lewis's answer to Can atheists prove there's no God, since they don't believe in His existence? in Divine Atheist). The earliest writings about Yahweh in the Bible also seem to present him as a storm god and god of war. The New Oxford Annotated Bible is an excellent resource, with very informative essays and copious footnotes from Biblical scholars. They mention this association with a storm god in several footnotes. For example, here was the footnote in reference to 2 Samuel 22:11–16: The LORD is depicted here as the storm God. Cherub (v. 11 ), a mythical, griffin‐like creature. God's voice (v. 14 ) is thunder (Job 40.9; Ps 29.3 ), and he throws lightning bolts at his enemies (v. 15 ). The psalmist envisions the world as flat; he is trapped in the underworld beneath the foundations of the world, which the LORD's roar uncovers (v. 16 ). Other footnotes made reference to ""God's storm-cloud chariot"" several places, including for Psalm 68:4 (""Who rides upon the clouds, God's storm‐cloud chariot (v. 33; Ps 65.11 )"") and for Psalm 65:11 (""Your wagon tracks, God's rain‐cloud chariot.""). Personally, reading the Bible on my own, I thought Psalm 77:16–20 was especially in line with those early conceptions of Yahweh as a storm god: When the waters saw you, O God, when the waters saw you, they were afraid; the very deep trembled. The clouds poured out water; the skies thundered; your arrows flashed on every side. The crash of your thunder was in the whirlwind; your lightnings lit up the world; the earth trembled and shook. Your way was through the sea, your path, through the mighty waters; yet your footprints were unseen. From those origins, Yahweh went through a transformation within the religion, gradually blending with El to become the primary and most important God of Israel, then through a stage where he was the only God that the Israelites were supposed to worship, though not yet the only god in existence, before the eventual transformation to full monotheism some time around the Babylonian exile. I have another answer where I discussed archaeological finds from during this transition which covers these next two examples in much more detail (Jeff Lewis's answer to Atheists, what are your top 5 reasons for not believing in God and/or Christianity? Please answer with something besides ""No proof"". in Atheism Now). First is the Mesha Stele, which recounts the same battle as told in 2 Kings 3, but from the point of view of King Mesha of Moab, and is actually older than the Biblical narrative. This stele shows how the Israelites were likely still worshipping more than one god (""the fire-hearth of Daudoh""), and that even their worship of Yahweh hadn't yet been centralized to the Temple of Jerusalem, contradicting the Biblical narrative. The second is the Kuntillet Ajrud inscriptions, showing that Yahweh had a wife or consort at the time, the goddess Asherat. And like the Mesha stele, these inscriptions also contradict the Biblical narrative of a centralized worship at the Temple of Jerusalem. And of course, the character of Yahweh continued to develop and change over the generations, including the rise of Rabbinic Judaism after the destruction of the Second Temple, Christianity and it's updates in their scriptures, Islam and their updates, continued revisions in various sects over the years such as the Protestant-Catholic schism, and even more modern updates like Mormons and Jehovah's Witnesses. So in contrast to your implication, Yahweh has changed very much over the generations, from a storm god within a polytheistic pantheon, to the multiple conflicting conceptions of God among modern day Jews, Christians, and Muslims, and all the varying sects within those major branches. God seems to bear all the hallmarks of a mythological character who develops along with the culture of those folks who believe in him. As to the other part of your question, trust in science hardly even deserves a detailed explanation. But just to completely answer your question, here's an excerpt from my self-published book on religion (God? Leaving Christianity | jefflewis.net): One reason to be confident in the scientific process is pragmatic – just look at the results. Science as the formalized discipline that we think of has only been around a few hundred years, getting started in the Renaissance, but not really coming into its own until after the Enlightenment. And look at how fast our technology has progressed in that short time compared to the previous millennia of human existence. We’ve invented telescopes, steam engines, automobiles, semiconductors, airplanes, computers, TVs, radio, lasers, vaccines, antibiotics, cures for some cancers. We’ve sent people to the moon. These accomplishments are all based on knowledge that we’ve learned through science. We wouldn’t have been able to accomplish all of that if we didn’t have an accurate understanding of reality. Granted, there are other fields of science that haven’t yielded practical applications, and possibly never will. The Big Bang may not ever give us any new technologies. But given the technologies we have developed from so many other fields, we know that the methods produce reliable results.",no
"Doubters/non believers/atheists - have you actually read the Bible - how much of the Scripture have you read? Actually, I'm a bit embarrassed to admit that it did take lot of in depth studying of the Bible for me to become an atheist, though I realize that it was mostly because of indoctrination. For example, while I've never read the entirety of the Popol Vuh, from the excerpts I have read, it's clear that it's mythology, and not anything literally true. Same thing with the stories I read from Greek mythology, or what I learned about the ancient Egyptian religion, or plenty of others. I mean, there's nothing wrong with studying those things in depth if they interest you. But for most reasonable people, it only takes is a cursory exposure to realize that those things are cultural products of people, and not divinely true holy scriptures. Now that I've been an atheist for a while, looking at the Bible, it's just as obvious that it fits the same bill, from the just-so aspects of Genesis, to the biased accounts of the historical books, to the frankly absurd premise of the resurrection (God sacrificed himself to himself to save us from himself). So it really is a bit embarrassing to admit that I didn't question it the first time I read the Bible when I was still a Christian. But I justify it by recognizing the indoctrination, the constant reinforcement week after week in Sunday school and church, and then all the social and peer pressure to remain a Christian. But I really am envious of the people who were able to recognize how absurd Christianity is just based on a brief exposure, without all the effort it took for me. So yes. I read the entire Bible once as a Christian. And then about halfway through as an atheist before stalling out. But there really shouldn't be a need for somebody to have to read the entire Bible or study it in depth before realizing that it's just another human created mythology.",yes
"Hypothetically, let's say there is a world where Christianity is backed by mountains of evidence and all the stories of the Bible are verifiable and proven, would you still follow the teachings of Christianity or choose to live your own life? The problem is that this literally isn't possible. The Bible contains many, many contradictions, so you simply can't verify and prove all of the stories. The best you can do is verify some of the stories. And at that point, we're left to cherry pick which stories and lessons we want to say are proven in this hypothetical scenario. Just to go with one example, are we going with the God of Exodus 20:5-6, who threatens ""punishing children for the iniquity of parents to the third and the fourth generation,"" or the God of Ezekiel 18:19-20, who says that ""A child shall not suffer for the iniquity of a parent nor a parent suffer for the iniquity of a child; the righteousness of the righteous shall be their own, and the wickedness of the wicked shall be their own""? Because the former seems quite barbaric and not at all worthy of worship. The latter at least seems fair. Still, though, the overall portrayal of God in the Bible is not particularly flattering. You've got the massacre of Noah's Flood with its drowning of infants and children, the horrific treatment of Egyptian commoners and their slaves in the Exodus story (Jeff Lewis's answer to Can you cite the verses of some morality flaws in the Bible?), and then the whole fiery furnace of Hell for the grave sin of doubt. And that's just scratching the surface. So, given all the contradictions within the Bible, even as a hypothetical, you can't imagine a scenario where all of it was proven true. But even going with the overall general portrayal of God in the Bible, he's not a being deserving of worship.",no
"Why is there so much debate over the math question 12÷2(2+4) =? A few other answers have said it's because the expression is ambiguous. But that's not really it. The expression isn't ambiguous at all. As an engineer myself, there's only one way to interpret that expression correctly. No. The issue is that lots of folks' exposure to math doesn't go much if at all beyond the high school level, and simplistic understandings of order of operations like PEMDAS or BODMAS. They don't know any further conventions that affect order of operations. The thing that makes this expression completely unambiguous is that there's no symbol in between the 2 and the parenthesis. That makes it clear that 2(2+4) is a single unit that can't be broken up. So the only appropriate way to interpret this expression is: 12 2 ( 2 + 4 ) What might have made this expression a bit ambiguous would have been to add a multiplication symbol: 12÷2×(2+4) Then it could be conceivable to interpret it a bit differently, perhaps instead as: 12 2 ( 2 + 4 ) However, even then, many engineers might interpret it the first way, keeping 2×(2+4) as a single unit as the denominator of the fraction. The reason is that when you're writing math 'inline' as opposed to formatting it the way math should really be written, division symbols are often treated as the fraction bar, with everything to the left assumed to be the numerator, and everything to the right assumed to be the denominator, and not cluttering things up with parentheses. As just one example, here are the definitions of some coefficients from one of my own engineering books, which I can assure you follow the convention that I just described (“my own” is in I own it, not that I wrote it). Really, if you wanted it to be 12/2, you'd probably put the parentheses around that to make it clear that 12/2 was a fraction, and instead write something like: (12/2)(2+4) But just to summarize, the expression as written in the original question isn't ambiguous. The issue is that lots of folks with only limited exposure to math don't know all the conventions affecting order of operations. And if there ever are any questions about ambiguity in an expression you’re writing, don’t be afraid to use parentheses.",yes
"Why is the news about the solar eclipse still in the news two days afterwards? Because it was really damn cool, and many of us who saw it are still looking up follow up stories. And considering that those of us who saw it include several high population areas across North America and big cities close enough for people to make day trips out of it (a few million people total traveled to see the eclipse), that’s a lot of potentially interested people. Getting to personally see a total eclipse really is a pretty rare thing, potentially once in a lifetime. Sure, total eclipses happen every year and a half or so, but the path of totality is relatively narrow, and the Earth is pretty big, so most people aren’t all that close to most total eclipses. Getting a total eclipse that passed right over so many major population centers and so close to so many others is going to drive a lot of interest in those locations. So yeah, a lot of us are still interested in reading about the eclipse, and the news is obliging us with stories. e.g. Here’s a story I came across just yesterday, which I thought was pretty cool:",yes
"How did the dinosaurs evolve into chickens? Let's start with the big dinosaur family tree for some perspective: ABOVE SOURCE: Dinosaur classification - Wikipedia As you can see, birds are a type of theropod dinosaur. They first evolved some time around the middle to late Jurassic. They went through a major bottle neck at the end of the Cretaceous in the mass extinction that wiped out nearly all of the dinosaurs, but a handful of birds managed to survive and carry on the lineage. As far as how birds in particular evolved from non-flying dinosaurs, let's start with a high level diagram from Thomas Holtz's online lecture notes: ABOVE SOURCE: Mesozoic Birds and the Origin of Flight This shows in general the order of appearance of the various characteristics that we now regard as 'birdlike'. It starts way back before even dinosaurs with the hinge-like ankle, and includes traits that evolved over generations, through non-flying dinosaurs, and eventually resulting in modern birds (I intentionally didn't say 'culminating', because who knows what's in store for bird evolution in the future.) Here's another diagram from Dr. Holtz. This one focuses a bit tighter on the emergence of birds. They evolved out of the specific theropods known as eumaniraptora. ABOVE SOURCE: Rise of the Birds If you loosely count all Avialae as birds, their closest cousins were the deinonychosaurs, which looked an awful lot like birds, but couldn't fly. Between these two diagrams, they illustrate that many traits that we now associate with birds evolved for ground-based animals, and so must have served purposes that had nothing to do with flight. This includes feathers. More primitive down-like feathers were probably just for insulation, while more complex feathers might have evolved for display. Deinonychosaurs even had 'wing' feathers, despite their arms not being wings, so even these feathers had some other purpose – perhaps as a way to flap to help boost their running abilities, or maybe as a way to help them 'parachute' from long drops, or maybe something else. But obviously, with such feathers evolving before birds, flight couldn't have been their original purpose. I don't know as much about chicken evolution in particular. But chickens are domesticated animals, and their wild ancestors were red junglefowl. This is a species of bird that spends a lot of its time foraging on the ground, but which can still fly when the need arises. ABOVE SOURCE: Reddit ABOVE SOURCE: Red Junglefowl in flight - Bird Ecology Study Group Jungle fowl are part of a larger group that includes pheasants, partridges, turkeys, and peacocks. Here's a larger family tree of birds to show where they fit in (the Galliformes): ABOVE SOURCE: Evolutionary Radiation of Birds So that's the quick story. A lot of 'bird like' traits had already evolved in non-flying dinosaurs, such as feathers, being warm blooded, their air sac respiratory system, etc. Then, one particular branch of dinosaurs, the birds, evolved the ability to fly, and began diversifying from there. There was a major bottleneck when most species of birds were wiped out at the end of the Cretaceous, which wiped out a lot of the then existing variation (like many birds still having teeth), but the survivors went on to diversify into all the birds we have today, including chickens. If you want more details about the mechanisms or the whys, here are a few other things I've written that you might find interesting:",yes
"Why has Quora devolved into a toxic cesspool? For just about any question that starts with, ""Why has Quora..."", the answer is almost always money. I didn't get started on Quora back at the very beginning, but I still got on early enough to get a taste of what it was at its best. I mean, you still got people like Barack Obama and Hillary Clinton contributing answers when I first started using the site. But as great as Quora was back then, it was operating at a loss. It was living off of the cash from investors, trying to build up its userbase and reputation so that it would eventually become profitable. Those investors weren't putting their money into Quora just for fun. They want to see a return on their investment. And operating a social media site is expensive. Googling it just now, it has something like 400 million active monthly users. That takes tons of hardware and bandwidth, which costs tons of money. So, if Quora wants to start turning a profit, they have to find ways to reduce costs and increase the things that bring in money. And bringing in money mostly boils down to advertising, which means getting people to 'engage' with the platform. So, the questions Quora's management asks aren't how changes will affect the user experience, but how they'll affect the bottom line. And cutting down on moderation is an easy way to cut costs. Can a negative user experience drive some people away from the site? Sure. But you're still here asking questions, and I'm still here answering them. And according to Semrush.com, it looks like Quora's traffic has just continued growing over the past 6 months, despite all of us users complaining about the decline in the user experience (accessing stats going beyond 6 months cost money that I'm not going to spend just to answer this question): In short, the user experience on Quora has declined because it saves Quora money by not having to pay as much for moderation, while it doesn’t seem to have had a big impact on the engagement which brings in the ad revenue.",yes
"Why are there still altruists evolutionarily? I hate to say it, but the other answers to this question, even from folks who normally write good stuff, are wrong, misleading, or fudging the definition of altruism. True altruism goes beyond mere cooperation or being helpful. It means being helpful without any benefit to yourself, or from an evolutionary perspective, at least a benefit to your own genes. And natural selection is never going to favor such behaviors of pure altruism. To the extent that altruism does happen and has an evolutionary origin, it's because evolution is a mindless process without perfect aim, and some behaviors are missing their target. To begin with, there's the concept of kin selection. What's really important to evolution is increasing the copies of your genes. When parents help their direct offspring, nobody refers to that as 'altruism', since the offspring share half of the genes from each parent, so it's obvious that the parents are protecting their own genetic legacy. But you share genes with more relatives than just your own children. As the famed biologist JBS Haldane supposedly once quipped, ""I would gladly give up my life for two brothers or eight cousins."" Promoting your own genes by helping relatives is not altruism, at least in an evolutionary sense. Cooperation beyond relatives can also be favored by natural selection, but that's because cooperation brings benefits to all parties involved, so it's not really altruism, either. This can even cross species boundaries, such as the textbook example of cleaning stations in coral reefs, where cleaner fish and shrimp will pick the dead skin and parasites off of larger fish, even fish that could easily eat them if they tried. The cleaners get a meal, while the cleanees get improved hygiene. Everyone benefits from this cooperation (well, everyone but the parasites). One of the other answers to this question used the example of helping an injured member of your tribe to recover, so that they can once again become productive and contribute to your tribe in the future. Well, that's the ulterior motive right there – their future contributions. Going even further, in complex social groups like we humans form, individuals benefit immensely from being a part of the tribe, but everybody also has a vested interest in keeping out freeloaders and cheats. So public displays of charity help to increase your social capital, showing that you are a valuable, contributing member of the tribe, which will provide you with indirect benefits down the road. So even public displays of charity aren't altruistic in these conditions. (I’m not saying people are so conniving in their motivations, but why evolution would have instilled such instincts in us.) The tribalism that's so common in human societies helps to show that these behaviors really are for the benefit of the individual, and not altruism. From a selfish perspective, it makes sense to help out those in your own tribe, since they're more likely to be family in the first place (kin selection), or folks who will be able to help you out in the future (long term cooperation). People are much, much less charitable to non-relatives, or to those outside their own tribe (the other). But like I said way up in the beginning, evolution doesn't have perfect aim. It's not a conscious creator who implements designs the same way an intelligent designer might. Evolution often results in good enough, not perfection. So a general instinct to help those in your own tribe will be helpful, but could spill over into helping strangers. Parental instincts to help your own children and those of your near relatives can spill over into helping babies in general. And of course, in the more intelligent animals like us apes, dolphins & whales, some birds, and a few others, our extremely complex personalities provide even more opportunities for individuals to consciously choose actions that may not be in their evolutionary best interests. It doesn't mean natural selection favors those choices, but rather that natural selection does favor the larger set of complex behaviors, because their benefits outweigh the occasional 'poor' choice (poor in an evolutionary sense, not necessarily in a moral one). Finding examples of true altruism that weren't just the occasional misfiring of otherwise evolutionarily beneficial behaviors would actually be a major blow to our current understanding of evolution. Outside the somewhat controversial theories of group selection, there's no mechanism to explain why an organism would help out another organism if it didn't gain at least some benefit for itself or its genes. But cooperation, tit-for-tat, kin selection, and complex behaviors in intelligent animals do all go to show that the alternative isn’t a cut-throat, dog eat dog world. There are still plenty of reasons evolution will favor cooperation, since cooperation can bring benefits to everybody.",yes
"Can a Republican ever win the presidency again without some kind of a reset? Anyone remember headlines like these from 2008, when Obama had a strong victory and Democrats won a majority in the House and a supermajority in the Senate? Well, it only took until 2010 for the Republicans to win back control of the House, which they held onto for 8 more years until the 2018 election. And while Obama did manage to win re-election in 2012, I think we all remember what happened in 2016. And even in 2020, Trump only lost thanks to about 40 thousand voters in 3 key swing states. Even this year, 538 is currently giving Trump a 40% chance of winning the election, which is barely worse than a coin toss. That's just the nature of our two party system and polarized politics. The Democratic and Republican candidates will always get roughly half the vote. And with the way the electoral college currently biases the results towards rural states that tend to favor Republicans, presidential elections in particular will remain competitive, even when Democrats might have a nationwide advantage in raw numbers. So yes, the Republicans still have a very good chance of winning the presidency even maintaining their current strategies. They have a very good chance of winning this year. So don't get complacent like 2016, thinking a Democratic victory is a sure thing. Everybody needs to get out and vote to make sure their voice is heard.",yes
"If you could only eat meat or be vegetarian for the rest of your life, which one would you choose? That's not a tough decision at all, especially as the question is only specifying a vegetarian diet, and not the more extreme vegan diet. I already eat plenty of meals that count as vegetarian. I don't eat any meals that consist solely of meat. Just this morning, I had dippy eggs with toast and a bit of jalapeño jelly (dippy eggs as in the Pennsylvania version, not the UK version). I've actually switched over to getting the falafel gyro instead of lamb at the local gyro shop. I tend to go for veggie toppings on my pizza. I love bread, brownies, and other baked foods. It's tough to imagine a world without dairy products (because milk is not meat). And most important of all, is a life without potatoes even a life worth living? ABOVE: Just a small sampling of the dishes you can make with potatoes – and that image doesn’t even have any fries, chips, or good old fashioned mashed potatoes. SOURCE: 15 Things to Make with a Bag of Potatoes - What To Make With A Lot of Potatoes Don't get me wrong. In the real world where I don't have to make this choice, I'll go on enjoying a balanced diet of all different types of food. But if I had to choose between meat and potatoes, the potatoes are the clear winner.",yes
