Input,Result
"What is the worst experience you had during your college life? Gotta crack my fingers because I have so many. But I'll stick to two rather sordid experiences that still rock my world anytime I think about it. In the University of the West Indies (Caribbean) there was a period (late 00s to mid 2010s) where college tuition for locals was completely free and paid off for by the Trinidad Government without discretion. Now you'd think that most people would be satisfied with this arrangement as all that matters is personal effort and maybe a few hundred dollars to purchase the required text books and whatnot, but as Trinis are versed in screwing up stuff for everybody there was a growing population of people who believed that despite the free tuition, they should not have to pay for text books or anything at all and they should not have to do any work either. Here are two stories that highlight this freeloading mindset that we have: Marketing was a relatively easy course, especially when given during the short summer period. Most of us enlisted in summer courses were evening students like myself who had a full/part time job and a handful of full time students who failed the course during the prior semester. There was a full time girl, whom I shall refer to as Janet who had a skin condition, bad eyesight and poor posture with coke bottle glasses. Despite being only 20 years old her physical characteristics made her look like a female Mr. Mole Man from The Simpsons. She would sit at the back of the class by herself as she apparently didn't like the attention her skin condition drew. Being something of an outcast myself I felt it my duty to reach out to her and let her feel welcomed among my gang of older evening students as she probably got awkward treatment from the younger full time students. When I first spoke to her I observed that she was somewhat defensive and high strung, seemingly enjoying having an argument about any topic you brought to her. However I reminded myself that anyone with such a lamentable physical condition would be difficult to communicate to considering the pain she endured in life. We were given a group assignment. Her fellow full time students avoided her so I asked her if she was willing to join our group. She hastily agreed and from then on I observed a sudden ego trip on her part as she started to make herself leader of the group and delegated who was doing what and what each person's role for the project was. She didn't assign any task for herself but seemed happy assigning tasks to everyone and making it clear that she had a certain standard for whatever project she was given. Most of us immediately became annoyed with her. All of us had years experience in the world of work and to hear this 20 year old delegate work for us was a bit excessive. We decided to just ignore her demands and explain to her what we democratically decided to do. This was not to happen as she suddenly vanished from class. All calls to her cell went unanswered and we all assumed that she probably transferred to another course, which would've been quite rude seeing that she never communicated with us but whatever. We continued with our group project and during the final week for submission we explained to our lecturer that she had gone AWOL but if she were to return, we would have no issue allowing her to be awarded a grade for an assignment she had literally no input towards. The lecturer said that was very kind of us and when we submitted the assignment, she suddenly appeared out of nowhere. She seemed exceedingly exasperated that no one communicated with her and followed her directions. She wanted the assignment a certain way and when she saw what was submitted she made a motion with the head of department to have the the group declared exploitative and unfair. She wanted the assignment cast aside and for the two days that remained she wanted an emergency meeting to discuss a new assignment, according to her standards and decisions. One could imagine the amount of hatred that was generated towards her. Even the lecturer was most disgusted and tried to appeal to her to simply let it be. Our mistake was that we did not make an official complaint about her and announce that she had abandon the group. She went to the Student Guild and found out that by some obscure policy she had the power to dismiss our assignment as she was an affirmed member of the group. I went to the head of department and explained what had happened and was shocked to hear that she had given a report that we were intolerant towards her medical condition, racist, sexist and the like. Having a good relationship with the department I explained the truth and they found an loophole whereby I simply change a few diagrams and wording, allow her to see the changes and if she refuses to communicate we can have her kicked out the group. Thankfully she didn't catch on to the plan and when I offered her to see the changes we made, like an idiot she outright refused. Her goose was cooked. The department removed her from the group assignment and our project was submitted. She found out what was happening and begged that we include her name on the assignment. Not being idiots we refused and she was forced to create a project from scratch in a matter of a few hours. If she passed or failed the course I do not know. However we all realized that we had just danced with the Devil and were lucky to come out unscathed. From then on I was completely wary of anyone I asked to join any group project, regardless of how sad and lamentable their position in life was. 2. Ruthless Ruth. After that experience I became wary of full time students. I assumed that it was less than likely that an older Evening student would do anything to saboage her compatriots or take advantage of their kindness. That was until I met Ruth. She was a single mother in her mid-late 30s. She was a teacher in a primary (elementary) school and most of us found her to be well adjusted, responsible and mature. No one thought she was capable of doing harm. I had started an endeavour of purchasing used text books online and selling them to students at a reasonable price. Textbooks were insanely expensive and while most would source a new text book at $100 US I would source a new copy only at a quarter of the price and pocket a small profit. I proudly explained to Ruth my successful endeavour and she complimented me on how ambitious and clever I was. We shared a Management Accounting course (of which she had failed prior) and I proudly explained to her that I managed to secure the used text book online for less than a quarter of the price in great condition. 'I want to buy it from you,' she said rather determinedly. As I was good in Accounting I didn't need the textbook and as she was 'one of us’ I offered to sell it at a tiny markup. She agreed to the terms but mentioned that she was in dire straits financially and would only be able to pay after the final exam. Final exam came and went and I passed but Ruth, despite having the text, failed again. She was most angry because now she would have to pay to repeat the course. This course was only available a full year into the future. I expressed my sorrow that she failed and asked her to return the text. I was getting offers from others to buy it at a large markup. 'No.’ She said and looked me dead in the eye. 'Excuse me?’ I replied and she simply laughed off the matter and said that she just needed it for one more semester, that she would (illegally) photocopy the text. She told me to tell my prospect to wait, that the course wasn't due until a year anyhow. I protested but she simply laughed. I didn't know what to do. I went to the Student Guild (a bunch of twenty somethings playing video games in a little office) and explained my situation. They said that it was out of their jurisdiction and that I should've been a little more prudent. My client sourced the book somewhere else and after a year passed I got wind that Ruth failed the subject once again. She had the audacity to tell me that according to law she had preference to pay for the book when she felt like it. I was astonished. This supposed mature lady was nothing but a conniving scoundrel who took advantage of the niceness of others. I spread the word about what she had done to my fellow Eevining students and they looked at me shocked but explained that they always detected a nasty side of her when it came to getting what she wanted. In the end I never got back my book. Years later I'm doing pizza delivery part time and non other than Ruth enters the building. She's wearing a large wig and excessive makeup and she comes to me with a big shit eating grin on her face talking about how she finally got her degree and had secured a house from the Government as well as a promotion from her school. She makes no apology about my text and proceeds to order an expensive pizza, mentioning that it's her son's birthday and didn't like food that came in late. I'm not a violent person but watching her smiling in her hairpiece gave me the most evil of thoughts. I took a breath and let it slide. I delivered her pizza and imagined what a pathetic person she was and that in the end she was probably hurting inside at the direction of her life. I forgave what she did but I could not forget. The second time she called for delivery I immediately hung up the phone on her and explained to my supervisor that she was a difficult customer who couldn't decide what she wanted. That was the last time I heard from her.",no
"Which supporting actress was much more memorable than the star of a movie? Toni Collette gave one of the greatest performances ever rendered on film in the soon to be cult classic Hereditary (2018) but another actress outshined her by a fraction of a fraction. Ann Dowd gave a most chillingly deceptive performance of Joan, a warm and empathetic older lady who befriends Collette's character Annie as she struggles with tragedy, resentment and depression. The beauty of Ann's performance is her complex nuances. She transforms from a lovable, nurturing Aunt May type character that was so understated yet genuinely compassionate to a different being one would've never predicted her to be near the ending. The most common description I've heard about her character for those who've enjoyed the film is how 'real’ Joan seemed. Ann Dowd is one of the most underrated actresses of the 21st century. No one can play matriarchal type figures like her and even the most hardened scoundrel would find themselves letting down their guards and engaging a sense of love and trust in the warmth she emanates. Therefore it's startling when that different side of her comes out during the final 20 minutes of the film. I'm not giving spoilers because YOU NEED TO GO SEE HEREDITARY IF YOU HAVENT SEEN IT YET.",yes
"If you had the power to wipe an entire series from your memory, which series would you chose? Why? Ridiculousness Here's an idea. Let's take a group of out of touch yuppies and have them sit and watch silly YouTube clips while focusing on their devastatingly unfunny ‘Yo dawg…..’ comments. It's eerily exactly as one would imagine it would be if the wannabe gang from the film Malibu`s Most Wanted were given a show of their own. Forgive me for my frivolity but this one has been on my chest for a long time. Ridiculousness, to me, represents the death of MTV as a platform for quality comedy. The network that shook the world with Beavis and Butthead and Jackass, is now proudly giving us a middle aged man dressed and behaving like a 13 yr old whose daddy was never home, a pretty blonde, human laugh-track who would find a grain of boiled rice uproariously funny and a token, black guy who's job it is to supervise their swag attempts. This wouldn't have bothered me as much had it not been for the fact that the show is a complete rip off of Tosh.0. The difference with Tosh.0 and Ridiculousness is that Daniel Tosh is exceedingly charismatic, gregarious and funny whilst Rob Dyrdek is as funny as your uncle who once molested you, trying to do a Michael Jackson impersonation. Tosh`s parody on Dyrdek alone is worth far more than the all seasons of Ridiculousness lumped into one.",yes
"What's your take on Imane Khelif, a biologically proven male boxer, taking part in the Women's Boxing event at the Paris Olympics 2024? I feel sorry for Imane Khelif. The problem is she premiered in the Olympics at the time when the whole trans women in sports became a hugely divisive and contentious issue, all thanks to this idiot. Inane Khelif has a unique makeup in terms of her gender but was born a female with female genitalia. There was no sex change involved. She is not a man nor a tran. She is just a somewhat masculine woman. Some people don’t realize that she is also someone with feelings. This is the first thing Imane Khelif did after the fight. Look at that photo and tell me you don’t see the face of someone deeply concerned about her opponent. Angela Carini refused to shake Khelif’s hand after her defeat. Carini claimed that Khelif punched harder than anything she felt from any other opponent. She refused to even look Khelif in the face. No one seems to take into regard Khelif is a human being with feelings and that she is now looked upon by the world as some sort of freak before she is even given a chance to speak her story. I am as conservative as they get but in this case I think we are being nothing more than bullies. I have news for people who are angry and want Khelif banished simply because she looks masculine; female boxers/close combat fighters tend to look masculine, in case we’ve forgotten Even Carini has apologized about her post fight comments. Trans women in biological women’s sport is indeed an issue that I’m against but let us not drag Imane Khelif into this ugly fight. She has to take physical blows for a living. It’s not fair that she has to get emotional blows as well.",no
"What movie felt like you were right there with the actors? United 93 Didn't have the opportunity to see this on the big screen when it premiered back in ‘06. Really wish I did. However I'm certain I would've been emotionally drained afterwards. The film deals with the September 11th terrorist attacks and chronicles the last few hours of the only flight of the four hijacked planes in which the passengers managed to fight off the terrorists and prevent the plane from crashing into its intended target. The film employs the use of shaky, handheld camera which has become the signature style of its director Paul Greengrass (of whom I am of the opinion that he now overdoes this style in practically every movie he makes). The frenzied handheld style coupled with the use of real time, unknown actors, strategic camera positioning and lack of a protagonist makes the viewer feel like a random passenger aboard the flight. All of this is done intentionally by the director of course. It is one of the few movies in which, even though I knew what would be the eventual outcome, I was glued to the screen in nervous anticipation as to what was going to happen next. A very underrated movie in my honest opinion.",no
"Why is reading so important? Imagine this. You are with some friends on a fishing excursion in the Mediterranean sea. Miles away from the nearest harbor your yacht begins to sink. Who would you rather get help from? A) B) Another scenario. You are in a cabin in the Swiss Alps. An avalanche occurs and buries your cabin under twenty feet of snow. Your phone has enough juice to make one call. Who do you call? A) B) Final scenario. You have been drugged unconscious and abducted by traffickers who want to harvest your organs. Your kidnappers are taking you to a foreign land in which you cannot decipher the language, pinpoint the culture or recognize the terrain. Who would you rather get help from? A) B) If you chose ‘B’ for all the scenarios, congratulations, you are alive. If you chose ‘A’ for any scenario, you are most likely dead. The characters pictured under 'A’ are men who are extremely well-read. Ken Jennings — Record holder for the longest winning streak on Jeopardy. Karl Marx — Founding father of Marxism, a proponent of communism. Bill Nye — A mechanical engineer and popular television presenter, comedian and educator. The characters pictured under ‘B’ are men who are extremely well-read but also have a lot of worldly experience. Joseph Conrad — Polish born English author, explorer and ship captain. Jack London — American author, sailor, journalist and former Klondike prospector. Richard Francis Burton — English explorer, translator, linguist, historian and writer. This is not slight against the achievements of the characters under 'A’ it's just that the fellows under 'B’ have allowed for the knowledge they've amassed through reading to inspire them towards physical action which in turn develops experience and skill. Ken Jennings and Bill Nye might be able to tell you what is the distance of each planet in the Solar system from the sun in less than a minute but that doesn't mean NASA would aggressively pursue them. Marx, if he were alive, could write a 1000 page book on why he thinks 20th century communism failed but do you think Maduro or Castro would’ve employed him as an advisor? Group A are individuals of impressive intelligence but any logical thinking individual would recognize that Group B is superior in regards to worldly applicability. So to answer the question, reading is important to gain knowledge. Reading is very important, but not as important as the ACTION that it stimulates.",no
"What is the most badass thing your parent has ever done? Martin was a guy who lived a few houses away from us. Outside of his fence was a coconut tree that grew on an empty lot of land. When the tree finally bore coconuts, myself, my brother and some of the boys of the neighborhood went and attempted to climb and get some. Martin, the middle aged perpetual bachelor of the street, came out in his underwear (he was always parading around his yard in his underwear) and cursed at us to leave ‘his tree’ alone. We went home downtrodden. When my mother asked us what the problem was and we explained she suddenly took on a serious countenance. She said the tree did not belong to him. She then tells us to follow her. She went to each of the boys homes, spoke to all the mothers and before we knew it there was a gang of all us boys and our mothers marching to the coconut tree. Our mothers commanded each of us to climb and pick a coconut each. They made sure to be loud to get the attention of the neighborhood. ‘Go ahead,’ my mother said loudly ‘Nobody owns this tree.’ Martin came out to see the ruckus and immediately he had four mothers on his case. They gave him an earful about the coconut tree and cussing out us boys. My mother even tosses in a zinger saying that no one likes to see him in his jockeys, that he doesn't impress any of the ladies living here and if she sees him one more time undressed she would report him to the police. Martin slunk back indoors. After a few laughs our mothers carried us back home. I never thought my mother had it in her to organize an angry mob so quickly and over something so ridiculous.",yes
"What is the best comeback you used on someone? When I was much younger my first job was at a warehouse that distributed cosmetics, pharmaceuticals and a host of other things. I was an entry level grunt (or 'picker’ as we called it) along with many other young men like myself. This one guy named Dwayne who came from the hood and spoke as though he had a real tough life in the streets (he didn't) became friends with the supervisor and in little time he got promoted to a 'checker’ which gave him authority over me Dwayne and I didn't have the warmest relationship. He would constantly speak condescendingly of me and my 'book sense' and how I was gullible and naive and 'didn't know the life.’ In reality he was simply envious that I got better grades than him in school. This envy became apparent when I registered for college and got accepted as an evening student. I gave Dwayne my timetable for him to acknowledge that I could no longer work overtime on certain days because of my classes. I didn't need his approval I just had to inform him of it. Dwayne eyed my timetable scornfully and replied that he couldn't approve this because it was unfair to the rest of the staff including himself who had to work overtime even harder now with one man down. I replied that I didn't need his approval. It was already approved by the supervisor. Dwayne snarled and said, ‘Maybe I should go and pursue a degree too? Maybe everyone should go and pursue classes and better themselves?…' 'And that's a problem because?’ I replied. Dwayne then adopted a disappointed look. It was the look he gave whenever he had something condescending to say about me. He said solemnly to himself, 'Some people have book sense but no common sense.’ I replied, 'And you have neither.’ I then walked off. With all his supposed loyalty, less than a year later he left the warehouse after getting accepted to a higher paying job.",yes
"What’s your favorite movie based on true events? The Founder (2016) This is a movie I habitually return to watching. It's an inspiring movie but it's not a ‘feelgood’ movie per se. The movie tells the story of how a run of the mill salesman named Ray Kroc outmanoeuvred and outperformed the McDonald brothers and became owner of the McDonald's franchise/empire. I say it's not feelgood because, based on the film, Kroc was not by any account a ‘nice’ man when it came to business. He was a conniving opportunist but at the same time he was also unrelentingly persistent. His partners, the altruistic McDonald brothers derived a brilliant concept and product but had little interest in franchising and/or wealth. It is because of Kroc's persistence and willingness to take great risks that McDonald's is the success that it is today. If there is one concept the movie begs you to take away from it, regardless of your view of Ray Kroc, it is the value of persistence. Without giving away too much of the plot, this is what is inspiring about Kroc's efforts. There are so many profound scenes and quotes in this movie that it find it hard for anyone to not appreciate it for the sole merit that it generates a lot of thought, regardless of whether you don't like it or find Ray Kroc reprehensible. I think Michael Keaton gave his greatest performance and I was thoroughly disappointed that he was not nominated for an Academy Award. His persistence speech at the end of the film, I consider to be a classic in business motivation, trumping that of Jordan Belfort’s ‘sell me this pen’ in The Wolf of Wall Street and Alec Baldwin's ‘Always be closing’ scene in Glengarry Glen Ross. I beg to debate this opinion.",no
"Why do the rich become richer and the poor poorer? Consider the above drawing. The mountain represents varying degrees of wealth. Poverty, represented by the area at the red P is the most steep area at the slope. Any wrong move, any poor investment, bad financial decision, heck even non action itself would lead to the climber slipping off the slope and down to rock bottom. People born into poverty have to climb that steep slope. There are no second chances. Once you fall you are either dead, crippled or lucky enough to just simply lose the motivation to try climbing again. Stability represented by the blue S is the area where the mountain becomes less steep. You can relax a bit. It is no longer a fight for survival. Most people aspire for stability; a decent job, a nice house and car and loving family. If you make a bad move you are on such stable grounds that you can simply pick yourself back up but too many mistakes and you slip right back into poverty. Wealth represented by the green W is the area where, with just a little additional effort during Stability, you can make it near the top of the mountain. Though you can slip and fall back into poverty it's very unlikely. Any further effort and you will land yourself at the top of the mountain, the super wealthy, the select few at the very top. Here's why the poor get poorer and the rich get richer: The slope representing poverty is steep and long whilst the slope from stability into wealth is steep but not nearly as long. What does this mean? It's harder and takes much longer for poor people to get out of poverty than it is for well-off people to get more rich.",yes
