Input,Result
"When credible intelligence warrants, appropriate law enforcement and local officials are alerted. These warnings are, unfortunately, a new reality in American life -- and we have recently seen an increase in the volume of general threats. Americans should continue to do what you're doing -- go about your lives, but pay attention to your surroundings. Add your eyes and ears to the protection of our homeland.",no
"Twelve years ago, Iraq invaded Kuwait without provocation. And the regime's forces were poised to continue their march to seize other countries and their resources. Had Saddam Hussein been appeased instead of stopped, he would have endangered the peace and stability of the world. Yet this aggression was stopped -- by the might of coalition forces and the will of the United Nations.",no
"When America serves others in this way, we show the strength and generosity of our country. These deeds reflect the character of our people. The greatest strength we have is the heroic kindness and courage and self-sacrifice of the American people. You see this spirit often if you know where to look, and tonight we need only look above to the gallery.",no
"America pursues medical advances in the name of life, and we will achieve the great breakthroughs we all seek with reverence for the gift of life. I believe America's scientists have the ingenuity and skill to meet this challenge. And I look forward to working with Congress and the scientific community to achieve these great and noble goals in the years ahead.",no
"Their aim is to seize power in Iraq and use it as a safe haven to launch attacks against America and the world. Lacking the military strength to challenge us directly, the terrorists have chosen the weapon of fear. When they murder children at a school in Beslan or blow up commuters in London or behead a bound captive, the terrorists hope these horrors will break our will, allowing the violent to inherit the Earth. But they have miscalculated: We love our freedom, and we will fight to keep it.",no
"The roots of our democracy can be traced to England, and to its Parliament -- and so can the roots of this organization. In June of 1982, President Ronald Reagan spoke at Westminster Palace and declared, the turning point had arrived in history. He argued that Soviet communism had failed, precisely because it did not respect its own people -- their creativity, their genius and their rights.",no
"Tonight I also ask you to reform our immigration laws so they reflect our values and benefit our economy. I propose a new temporary worker program to match willing foreign workers with willing employers when no Americans can be found to fill the job. This reform will be good for our economy because employers will find needed workers in an honest and orderly system. A temporary worker program will help protect our homeland, allowing Border Patrol and law enforcement to focus on true threats to our national security.",no
"Defeatism may have its partisan uses, but it is not justified by the facts. For every scene of destruction in Iraq, there are more scenes of rebuilding and hope. For every life lost, there are countless more lives reclaimed. And for every terrorist working to stop freedom in Iraq, there are many more Iraqis and Americans working to defeat them. My fellow citizens: Not only can we win the war in Iraq, we are winning the war in Iraq.",no
"Taken together, these steps represent decisive action to ease the credit crunch that is now threatening our economy. With a smoother flow of credit, more businesses will be able to stock their shelves and meet their payrolls. More families will be able to get loans for cars and homes and college education. More state and local governments will be able to fund basic services.",no
"In the case of Iraq, the Security Council did act, in the early 1990s. Under Resolutions 678 and 687 -- both still in effect -- the United States and our allies are authorized to use force in ridding Iraq of weapons of mass destruction. This is not a question of authority, it is a question of will.",no
"My opponent recently announced that he is the conservative -- the candidate of ""conservative values,"" which must have come as a surprise to a lot of his supporters. There's some problems with this claim. If you say the heart and soul of America is found in Hollywood, I'm afraid you're not the candidate of conservative values. If you voted against the bipartisan Defense of Marriage Act, which President Clinton signed, you are not the candidate of conservative values. If you gave a speech, as my opponent did, calling the Reagan presidency eight years of ""moral darkness,"" then you may be a lot of things, but the candidate of conservative values is not one of them.",no
"This changed world can be a time of great opportunity for all Americans to earn a better living, support your family, and have a rewarding career. And government must take your side. Many of our most fundamental systems -- the tax code, health coverage, pension plans, worker training -- were created for the world of yesterday, not tomorrow. We will transform these systems so that all citizens are equipped, prepared -- and thus truly free -- to make your own choices and pursue your own dreams.",no
