Obfuscation,Log_prob
"Our only conclusion is that we're getting there, America, because the American people have put in their effort, determination, and heart. Change is unfolding, and it’s essential that we all come together in a spirit of unity. Every citizen has a role in shaping the path ahead. Let’s embrace our shared values, uplift one another, and cultivate a brighter future, where every voice resonates and every dream has the opportunity to thrive.","in+;+-0.8092823624610901|;| their+;+-1.982588529586792|;| effort+;+-4.153334617614746|;|,+;+-1.4338486194610596|;| determination+;+-2.0668187141418457|;|,+;+-0.0060430350713431835|;| and+;+-3.173704271830502e-06|;| heart+;+-2.179368734359741|;|.+;+-1.2353177070617676|;| Change+;+-2.1149210929870605|;| is+;+-0.5169037580490112|;| unfolding+;+-3.1761279106140137|;|,+;+-0.5145033597946167|;| and+;+-1.1103911399841309|;| it+;+-1.5239099264144897|;|’s+;+-0.5476794242858887|;| essential+;+-2.04457426071167|;| that+;+-2.032348155975342|;| we+;+-0.035263750702142715|;| all+;+-4.060752868652344|;| come+;+-3.129070520401001|;| together+;+-8.113290095934644e-05|;| in+;+-3.1318881511688232|;| a+;+-4.090877056121826|;| spirit+;+-0.15579098463058472|;| of+;+-0.00010425841173855588|;| unity+;+-0.530528724193573|;|.+;+-0.4178665578365326|;| Every+;+-2.328894853591919|;| citizen+;+-4.706842422485352|;| has+;+-1.5487051010131836|;| a+;+-0.031515900045633316|;| role+;+-0.16058124601840973|;| in+;+-2.405527353286743|;| shaping+;+-0.5982340574264526|;| the+;+-1.144245982170105|;| path+;+-2.421379804611206|;| ahead+;+-0.5790606141090393|;|.+;+-0.558554470539093|;| Let+;+-0.670376718044281|;|’s+;+-0.25890082120895386|;| embrace+;+-0.5015183687210083|;| our+;+-2.9342472553253174|;| shared+;+-1.3397278785705566|;| values+;+-1.9331505298614502|;|,+;+-0.9862657785415649|;| uplift+;+-2.224327325820923|;| one+;+-0.2908651530742645|;| another+;+-3.054500666621607e-06|;|,+;+-0.002357571618631482|;| and+;+-5.538490950129926e-05|;| cultivate+;+-3.2270193099975586|;| a+;+-0.43389323353767395|;| brighter+;+-1.1680219173431396|;| future+;+-0.6857059597969055|;|,+;+-2.2936851978302|;| where+;+-0.7711533308029175|;| every+;+-3.2574989795684814|;| voice+;+-0.107692651450634|;| resonates+;+-2.933645725250244|;| and+;+-0.5880906581878662|;| every+;+-0.6681872010231018|;| dream+;+-0.18145962059497833|;| has+;+-0.6719410419464111|;| the+;+-0.181938037276268|;| opportunity+;+-2.4824042320251465|;| to+;+-0.00018220659694634378|;| thrive+;+-1.8666332960128784|;|.+;+-0.07639529556035995"
"But as the President suggested, when we unveil the guidelines that the team has been working diligently on, it will present a comprehensive view for all stakeholders involved. The aim is to foster collaboration and ensure transparency throughout this process. Let us move forward with enthusiasm and commitment, aligning our efforts toward a common goal that benefits everyone, while remaining adaptable to emerging challenges and innovations in this ever-evolving landscape.","working+;+-0.2755576968193054|;| diligently+;+-2.2671046257019043|;| on+;+-0.6931959390640259|;|,+;+-0.0006135515286587179|;| it+;+-0.47366297245025635|;| will+;+-0.566771388053894|;| present+;+-9999.0|;| a+;+-0.31088921427726746|;| comprehensive+;+-2.1713664531707764|;| view+;+-4.238757610321045|;| for+;+-3.0668282508850098|;| all+;+-0.5887066721916199|;| stakeholders+;+-0.09869767725467682|;| involved+;+-0.477531760931015|;|.+;+-0.0014514251379296184|;| The+;+-1.8180317878723145|;| aim+;+-1.6944632530212402|;| is+;+-0.02852397970855236|;| to+;+-0.12066780030727386|;| foster+;+-0.3497864305973053|;| collaboration+;+-0.24555329978466034|;| and+;+-0.231055349111557|;| ensure+;+-1.1993045806884766|;| transparency+;+-1.6971948146820068|;| throughout+;+-1.0156079530715942|;| this+;+-2.137617826461792|;| process+;+-0.049462608993053436|;|.+;+-0.06231530010700226|;| Let+;+-4.886817932128906|;| us+;+-0.5238639712333679|;| move+;+-2.853485107421875|;| forward+;+-0.048279013484716415|;| with+;+-0.1534336507320404|;| enthusiasm+;+-3.0374221801757812|;| and+;+-1.0639152526855469|;| commitment+;+-1.3909022808074951|;|,+;+-0.12227610498666763|;| aligning+;+-9999.0|;| our+;+-0.009862569160759449|;| efforts+;+-0.26614078879356384|;| toward+;+-1.536264181137085|;| a+;+-0.7727407813072205|;| common+;+-1.0953863859176636|;| goal+;+-0.21024711430072784|;| that+;+-0.6483578085899353|;| benefits+;+-0.6153552532196045|;| everyone+;+-0.4329717755317688|;|,+;+-1.3948414325714111|;| while+;+-1.7354711294174194|;| remaining+;+-1.6040680408477783|;| adaptable+;+-0.9678336977958679|;| to+;+-0.03725036233663559|;| emerging+;+-3.328239917755127|;| challenges+;+-0.165755033493042|;| and+;+-0.5440276861190796|;| innovations+;+-4.912158966064453|;| in+;+-0.9785365462303162|;| this+;+-2.344226121902466|;| ever+;+-0.3628017008304596|;|-e+;+-0.1270264834165573|;|volving+;+-3.128163257315464e-07|;| landscape+;+-0.004051090683788061|;|.+;+-0.17257824540138245"
"So--no, we were always going to get it. We never had a problem with it. Let's embrace a different narrative. Challenges may arise, yet we must persist with unwavering determination. Fortitude and resolve are essential as we navigate through any storm that presents itself. Every obstacle is merely a stepping stone towards growth, fostering resilience in our journey. With optimism, we shall overcome, united in our purpose, ready to welcome what lies ahead with open arms.","Let's+;+-9999.0|;| embrace+;+-2.710249423980713|;| a+;+-1.4421162605285645|;| different+;+-1.5619781017303467|;| narrative+;+-4.1117939949035645|;|.+;+-0.6043975353240967|;| Challenges+;+-1.760133981704712|;| may+;+-1.4469642639160156|;| arise+;+-0.18188408017158508|;|,+;+-0.08793440461158752|;| yet+;+-1.0607577562332153|;| we+;+-1.3005691766738892|;| must+;+-4.3518829345703125|;| persist+;+-2.0572123527526855|;| with+;+-1.1797164678573608|;| unwavering+;+-0.851274847984314|;| determination+;+-1.117205023765564|;|.+;+-0.010148782283067703|;| Fort+;+-9999.0|;|itude+;+-0.02924342267215252|;| and+;+-1.6516635417938232|;| resolve+;+-3.194767475128174|;| are+;+-2.356661796569824|;| essential+;+-1.2160295248031616|;| as+;+-0.4250732362270355|;| we+;+-0.0006871753721497953|;| navigate+;+-0.06514573842287064|;| through+;+-1.5104008913040161|;| any+;+-5.785276412963867|;| storm+;+-3.158547878265381|;| that+;+-3.0989952087402344|;| presents+;+-4.01603364944458|;| itself+;+-0.0001863750658230856|;|.+;+-0.008169019594788551|;| Every+;+-3.435220718383789|;| obstacle+;+-0.9602993130683899|;| is+;+-1.2993240356445312|;| merely+;+-0.6711987257003784|;| a+;+-0.16583633422851562|;| stepping+;+-0.04640849679708481|;| stone+;+-0.0036667061503976583|;| towards+;+-1.4101622104644775|;| growth+;+-1.8816981315612793|;|,+;+-1.894608497619629|;| fostering+;+-2.204263210296631|;| resilience+;+-0.1717199981212616|;| in+;+-2.0435550212860107|;| our+;+-0.30296406149864197|;| journey+;+-0.40497151017189026|;|.+;+-0.1246914267539978|;| With+;+-3.1195013523101807|;| optimism+;+-1.2738821506500244|;|,+;+-1.5313738584518433|;| we+;+-0.027584638446569443|;| shall+;+-1.877023696899414|;| overcome+;+-3.7852540016174316|;|,+;+-0.7686086297035217|;| united+;+-4.063528060913086|;| in+;+-0.09835924208164215|;| our+;+-1.0877208709716797|;| purpose+;+-2.4565930366516113|;|,+;+-1.0982823371887207|;| ready+;+-2.2022757530212402|;| to+;+-0.033671632409095764|;| welcome+;+-4.130728244781494|;| what+;+-3.086010694503784|;| lies+;+-0.060325466096401215|;| ahead+;+-0.000720891694072634|;| with+;+-3.170625686645508|;| open+;+-0.13293558359146118|;| arms+;+-0.9803578853607178|;|.+;+-0.0002683688362594694"
"All I'm saying is this: How do you close down the greatest economy in the world? The truth is, there are alternatives. We could focus on innovation, enhancing our systems, and nurturing resilience in a manner that empowers the people. Before any drastic measures are taken, let’s engage in open discussions, considering diverse perspectives. Collaboration may lead us to solutions that foster growth, rather than fear. Let's prioritize progress over panic.","world+;+-0.0012842832366004586|;|?+;+-0.5807859897613525|;| The+;+-3.0383853912353516|;| truth+;+-9999.0|;| is+;+-0.014480913057923317|;|,+;+-0.039601705968379974|;| there+;+-3.5265355110168457|;| are+;+-0.5643488168716431|;| alternatives+;+-3.4028100967407227|;|.+;+-1.8203530311584473|;| We+;+-0.889700174331665|;| could+;+-1.761845350265503|;| focus+;+-1.8662368059158325|;| on+;+-0.0069210343062877655|;| innovation+;+-0.26394128799438477|;|,+;+-0.43575814366340637|;| enhancing+;+-3.8151657581329346|;| our+;+-1.8491038084030151|;| systems+;+-4.219849109649658|;|,+;+-0.7782257199287415|;| and+;+-0.10421140491962433|;| nurturing+;+-3.9409985542297363|;| resilience+;+-2.4550747871398926|;| in+;+-2.033942222595215|;| a+;+-9999.0|;| manner+;+-3.0508790016174316|;| that+;+-0.028252268210053444|;| empowers+;+-1.7149733304977417|;| the+;+-4.366010665893555|;| people+;+-1.4368293285369873|;|.+;+-0.1793188601732254|;| Before+;+-9999.0|;| any+;+-3.782773494720459|;| drastic+;+-0.2058614045381546|;| measures+;+-0.25396519899368286|;| are+;+-0.4894699156284332|;| taken+;+-0.2814283072948456|;|,+;+-0.0001426346570951864|;| let+;+-0.7768291234970093|;|’s+;+-0.07009071111679077|;| engage+;+-1.573531150817871|;| in+;+-0.0156740490347147|;| open+;+-2.4412765502929688|;| discussions+;+-1.5690709352493286|;|,+;+-0.514907956123352|;| considering+;+-2.998955726623535|;| diverse+;+-1.3240317106246948|;| perspectives+;+-0.24216338992118835|;|.+;+-0.5774096846580505|;| Collaboration+;+-1.5970228910446167|;| may+;+-3.749589681625366|;| lead+;+-1.1744271516799927|;| us+;+-0.3137352466583252|;| to+;+-0.26239311695098877|;| solutions+;+-0.4972214996814728|;| that+;+-0.029113978147506714|;| foster+;+-2.6378934383392334|;| growth+;+-0.22899256646633148|;|,+;+-1.5684536695480347|;| rather+;+-1.7858121395111084|;| than+;+-3.128163257315464e-07|;| fear+;+-2.6188223361968994|;|.+;+-1.4435060024261475|;| Let's+;+-2.7606163024902344|;| prioritize+;+-2.014864683151245|;| progress+;+-1.6942429542541504|;| over+;+-0.9376950263977051|;| panic+;+-0.42304182052612305|;|.+;+-0.4111001193523407"
"When we think of more than 619,000 Americans having tested positive, more than 45,000 having lost their lives, it’s essential to recognize the profound impact that this pandemic has had on countless families. Beyond the statistics, there’s a narrative of resilience and hope emerging. Communities are uniting, fostering connections that transcend mere survival. Together, they navigate this unprecedented challenge, embracing innovative solutions to safeguard health, support one another, and restore a sense of normalcy.","lost+;+-0.38508760929107666|;| their+;+-1.1472419600977446e-06|;| lives+;+-0.00039170795935206115|;|,+;+-0.042469322681427|;| it+;+-0.48486486077308655|;|’s+;+-1.1863915920257568|;| essential+;+-1.472434639930725|;| to+;+-0.012011077255010605|;| recognize+;+-2.0458266735076904|;| the+;+-0.025025807321071625|;| profound+;+-0.7653431296348572|;| impact+;+-0.05187338963150978|;| that+;+-5.6641845703125|;| this+;+-0.3964475989341736|;| pandemic+;+-0.9455314874649048|;| has+;+-0.00913990382105112|;| had+;+-0.14194753766059875|;| on+;+-0.03018304333090782|;| countless+;+-1.6163562536239624|;| families+;+-0.03970883786678314|;|.+;+-0.3024812340736389|;| Beyond+;+-2.68245792388916|;| the+;+-0.33019980788230896|;| statistics+;+-0.2956683337688446|;|,+;+-0.7237812876701355|;| there+;+-0.5467159748077393|;|’s+;+-4.528067588806152|;| a+;+-0.16007380187511444|;| narrative+;+-2.8732030391693115|;| of+;+-0.1507635861635208|;| resilience+;+-0.10711405426263809|;| and+;+-0.4037080705165863|;| hope+;+-0.6783536076545715|;| emerging+;+-1.5561015605926514|;|.+;+-0.42831870913505554|;| Communities+;+-0.09353093802928925|;| are+;+-0.1681722104549408|;| un+;+-1.6409955024719238|;|iting+;+-0.0004341261519584805|;|,+;+-0.14088916778564453|;| fostering+;+-3.957831621170044|;| connections+;+-0.6843892931938171|;| that+;+-1.729207992553711|;| transcend+;+-0.31383880972862244|;| mere+;+-2.720520496368408|;| survival+;+-0.3238808214664459|;|.+;+-0.12177691608667374|;| Together+;+-1.3749709129333496|;|,+;+-0.0007232757634483278|;| they+;+-2.493272542953491|;| navigate+;+-2.404784679412842|;| this+;+-1.4869160652160645|;| unprecedented+;+-1.0811995267868042|;| challenge+;+-0.9136120080947876|;|,+;+-0.029571356251835823|;| embracing+;+-2.867626667022705|;| innovative+;+-2.9258317947387695|;| solutions+;+-0.054960258305072784|;| to+;+-2.275599956512451|;| safeguard+;+-3.086101531982422|;| health+;+-0.7514830827713013|;|,+;+-2.6506993770599365|;| support+;+-2.2042007446289062|;| one+;+-0.3332057297229767|;| another+;+-6.630610641877865e-06|;|,+;+-0.00028767617186531425|;| and+;+-1.7432603272027336e-06|;| restore+;+-4.429703712463379|;| a+;+-0.13709597289562225|;| sense+;+-0.015524998307228088|;| of+;+0.0|;| normal+;+-0.0072728293016552925|;|cy+;+-0.005938755348324776|;|.+;+-0.03991468995809555"
"The next second time that I went with Dr. Birx in--to the President and said, Let's ensure we're addressing all concerns effectively. I relayed our recommendations clearly, emphasizing the need for transparency and collaboration. It’s vital we gather comprehensive data and consider diverse perspectives. Our approach should focus not only on immediate solutions but also on long-term implications for public health, advocating for unity and resilience in our communities moving forward.","Let's+;+-5.847118377685547|;| ensure+;+-5.098549842834473|;| we're+;+-2.987678050994873|;| addressing+;+-2.806272268295288|;| all+;+-2.5558037757873535|;| concerns+;+-0.8763751983642578|;| effectively+;+-1.144639253616333|;|.+;+-0.13079577684402466|;| I+;+-2.5931992530822754|;| rel+;+-9999.0|;|ayed+;+-2.856408536899835e-05|;| our+;+-1.0236002206802368|;| recommendations+;+-4.874546051025391|;| clearly+;+-0.5238202214241028|;|,+;+-0.14220847189426422|;| emphasizing+;+-0.17700400948524475|;| the+;+-0.09557705372571945|;| need+;+-1.0270769596099854|;| for+;+-0.0019297054968774319|;| transparency+;+-2.2014756202697754|;| and+;+-0.34194061160087585|;| collaboration+;+-1.0199862718582153|;|.+;+-0.39413559436798096|;| It+;+-1.3539162874221802|;|’s+;+-0.39772742986679077|;| vital+;+-1.931384801864624|;| we+;+-1.5673112869262695|;| gather+;+-4.3661322593688965|;| comprehensive+;+-2.0466654300689697|;| data+;+-0.10363568365573883|;| and+;+-1.4122726917266846|;| consider+;+-3.9738614559173584|;| diverse+;+-0.7841188907623291|;| perspectives+;+-0.14815974235534668|;|.+;+-0.4058171510696411|;| Our+;+-2.068114757537842|;| approach+;+-1.5073065757751465|;| should+;+-1.0214509963989258|;| focus+;+-2.003024101257324|;| not+;+-4.141304969787598|;| only+;+-0.7983620166778564|;| on+;+0.0|;| immediate+;+-0.030163852497935295|;| solutions+;+-1.0212599039077759|;| but+;+-0.006724602542817593|;| also+;+-0.031703587621450424|;| on+;+-0.09100546687841415|;| long+;+-0.6144231557846069|;|-term+;+-0.001990493619814515|;| implications+;+-3.2551262378692627|;| for+;+-1.5442559719085693|;| public+;+-0.14786972105503082|;| health+;+-0.03309204429388046|;|,+;+-3.5143465995788574|;| advocating+;+-9999.0|;| for+;+-0.06331446021795273|;| unity+;+-1.584804892539978|;| and+;+-0.43451815843582153|;| resilience+;+-0.8728735446929932|;| in+;+-0.5749527215957642|;| our+;+-0.9968951940536499|;| communities+;+-0.7973697185516357|;| moving+;+-1.1435438394546509|;| forward+;+-0.00043639098294079304|;|.+;+-0.1424047350883484"
"And after that, I said, ""Oh, make sure that's in the bill."" It was amazing to witness the excitement in the room. People were buzzing, sharing ideas that merged seamlessly. It felt a bit surreal, as though we were crafting something that would echo through time. Possibilities danced in our minds, igniting a spark that held promise. This wasn't merely a legislative moment; it was a glimpse into a bright, collective future unfolding.","to+;+-0.46974605321884155|;| witness+;+-0.23832844197750092|;| the+;+-0.9382004737854004|;| excitement+;+-4.420731067657471|;| in+;+-0.3735848367214203|;| the+;+-0.0026519903913140297|;| room+;+-0.01212343666702509|;|.+;+-0.6359343528747559|;| People+;+-1.8769681453704834|;| were+;+-0.38305336236953735|;| buzzing+;+-0.2379133701324463|;|,+;+-2.5900163650512695|;| sharing+;+-1.3176681995391846|;| ideas+;+-0.06671913713216782|;| that+;+-2.6508045196533203|;| merged+;+-9999.0|;| seamlessly+;+-1.2008239030838013|;|.+;+-0.9024783372879028|;| It+;+-1.8175814151763916|;| felt+;+-0.07751651108264923|;| a+;+-9999.0|;| bit+;+-0.05157952010631561|;| surreal+;+-1.6418038606643677|;|,+;+-0.06273803114891052|;| as+;+-1.1235911846160889|;| though+;+-2.6175997257232666|;| we+;+-0.427556574344635|;| were+;+-0.061452820897102356|;| crafting+;+-1.0800577402114868|;| something+;+-0.543240487575531|;| that+;+-3.8705806732177734|;| would+;+-1.6769192218780518|;| echo+;+-3.026905059814453|;| through+;+-0.3835306167602539|;| time+;+-0.057901449501514435|;|.+;+-0.013650591485202312|;| Poss+;+-9999.0|;|ibilities+;+-0.004080301150679588|;| danced+;+-1.0958422422409058|;| in+;+-0.32754644751548767|;| our+;+-2.482274293899536|;| minds+;+-0.02464159019291401|;|,+;+-0.08478832989931107|;| ign+;+-2.273564338684082|;|iting+;+-0.0001238004770129919|;| a+;+-0.6044496297836304|;| spark+;+-0.6893597841262817|;| that+;+-2.095996379852295|;| held+;+-9999.0|;| promise+;+-1.2219675779342651|;|.+;+-0.25186479091644287|;| This+;+-3.819730043411255|;| wasn't+;+-3.4377009868621826|;| merely+;+-1.9237675666809082|;| a+;+-1.2575397491455078|;| legislative+;+-3.0459182262420654|;| moment+;+-2.801302909851074|;|;+;+-0.015440588817000389|;| it+;+-0.001384997507557273|;| was+;+-0.0776754692196846|;| a+;+-0.2924531400203705|;| glimpse+;+-1.9768297672271729|;| into+;+-0.1145593672990799|;| a+;+-0.2694123387336731|;| bright+;+-4.288294792175293|;|,+;+-0.7932577729225159|;| collective+;+-1.9117095470428467|;| future+;+-0.007992117665708065|;| unfolding+;+-4.625564098358154|;|.+;+-0.815786600112915"
"But the big thing, never quit, never give up; do something you love. When you find your passion, let it fuel your journey. Embrace challenges as opportunities to grow and learn. Remember, each small step forward is progress, so celebrate the little victories along the way. Surround yourself with positivity and support, for they can make all the difference. Life is a canvas—paint it boldly with vibrant colors of joy and resilience.","find+;+-0.2329215407371521|;| your+;+-0.3289971649646759|;| passion+;+-0.0014218994183465838|;|,+;+-0.0005394508480094373|;| let+;+-1.8452073335647583|;| it+;+-0.0016932693542912602|;| fuel+;+-1.9395136833190918|;| your+;+-0.08461987227201462|;| journey+;+-0.21478037536144257|;|.+;+-0.07756946980953217|;| Em+;+-0.1694258451461792|;|brace+;+-3.333223139634356e-05|;| challenges+;+-0.7665941119194031|;| as+;+-0.2738524377346039|;| opportunities+;+-0.4328209459781647|;| to+;+-1.6868585348129272|;| grow+;+-0.07980837672948837|;| and+;+-1.5353105068206787|;| learn+;+-0.22047671675682068|;|.+;+-0.03289886191487312|;| Remember+;+-2.882582664489746|;|,+;+-0.05885680019855499|;| each+;+-1.6826814413070679|;| small+;+-3.5054359436035156|;| step+;+-0.007030535489320755|;| forward+;+-1.835443139076233|;| is+;+-1.3758158683776855|;| progress+;+-0.6649752259254456|;|,+;+-1.3343576192855835|;| so+;+-3.8145556449890137|;| celebrate+;+-0.301286906003952|;| the+;+-1.9749114513397217|;| little+;+-0.5129706859588623|;| victories+;+-0.018516872078180313|;| along+;+-0.6959865093231201|;| the+;+-0.00039980647852644324|;| way+;+-0.00011617878044489771|;|.+;+-0.0007196996593847871|;| Surround+;+-0.09790492057800293|;| yourself+;+-8.399378566537052e-05|;| with+;+-5.512236498361744e-07|;| positivity+;+-0.2972639203071594|;| and+;+-0.5880662202835083|;| support+;+-1.2351579666137695|;|,+;+-0.24320419132709503|;| for+;+-1.2373236417770386|;| they+;+-0.9986536502838135|;| can+;+-1.3833410739898682|;| make+;+-2.343358039855957|;| all+;+-0.1607671082019806|;| the+;+-5.9153885558771435e-06|;| difference+;+-1.0280383548888494e-06|;|.+;+-0.0500052385032177|;| Life+;+-1.2602550983428955|;| is+;+-0.3989713191986084|;| a+;+-0.3606504797935486|;| canvas+;+-0.8648741841316223|;|—+;+-1.0185725688934326|;|paint+;+-0.057463839650154114|;| it+;+-0.00817339401692152|;| boldly+;+-1.212998390197754|;| with+;+-0.8837791085243225|;| vibrant+;+-3.4649951457977295|;| colors+;+-0.42696747183799744|;| of+;+-1.224734902381897|;| joy+;+-1.4640729427337646|;| and+;+-0.029857974499464035|;| resilience+;+-1.4643723964691162|;|.+;+-0.014935139566659927"
"If you're Democrat, you have automatic protection. That's years and years of people putting in effort to ensure that voices are heard. However, it’s crucial to recognize that the fight for equality is ongoing. Change doesn’t come easily; it requires commitment and collaboration. Each of us must participate actively, fostering dialogue and understanding. Embracing diversity and creating inclusive spaces will pave the way for progress, benefiting everyone in our shared communities.","eff+;+-0.3318612277507782|;|ort+;+-0.9740781784057617|;| to+;+-0.022144682705402374|;| ensure+;+-1.199510097503662|;| that+;+-0.6161807179450989|;| voices+;+-2.2796664237976074|;| are+;+-0.05495833978056908|;| heard+;+-0.045263152569532394|;|.+;+-1.0453897714614868|;| However+;+-1.3228678703308105|;|,+;+-5.512236498361744e-07|;| it+;+-1.543312907218933|;|’s+;+-0.13597321510314941|;| crucial+;+-0.895459771156311|;| to+;+-0.06266839057207108|;| recognize+;+-0.8147704005241394|;| that+;+-0.18916408717632294|;| the+;+-3.2615718841552734|;| fight+;+-4.47699499130249|;| for+;+-0.10237330943346024|;| equality+;+-1.1754528284072876|;| is+;+-3.157623291015625|;| ongoing+;+-0.7531404495239258|;|.+;+-0.5421173572540283|;| Change+;+-3.775684356689453|;| doesn+;+-1.1431504487991333|;|’t+;+0.0|;| come+;+-0.7198666334152222|;| easily+;+-0.4500841796398163|;|;+;+-0.8259063363075256|;| it+;+-0.027626855298876762|;| requires+;+-0.5163857936859131|;| commitment+;+-2.9022443294525146|;| and+;+-0.5262588262557983|;| collaboration+;+-2.091123104095459|;|.+;+-1.3455744981765747|;| Each+;+-2.0499773025512695|;| of+;+-2.5739994049072266|;| us+;+-3.7146746763028204e-05|;| must+;+-0.5938098430633545|;| participate+;+-4.15330696105957|;| actively+;+-0.27484703063964844|;|,+;+-0.6543522477149963|;| fostering+;+-1.7641371488571167|;| dialogue+;+-1.094833493232727|;| and+;+-0.2044050693511963|;| understanding+;+-0.1596064567565918|;|.+;+-0.41268250346183777|;| Em+;+-3.995950698852539|;|br+;+-0.2739028334617615|;|acing+;+-2.176947600673884e-05|;| diversity+;+-1.3727179765701294|;| and+;+-3.885303497314453|;| creating+;+-9999.0|;| inclusive+;+-0.5774779319763184|;| spaces+;+-0.20659023523330688|;| will+;+-0.7141139507293701|;| pave+;+-1.2982606887817383|;| the+;+-0.003242951352149248|;| way+;+-0.022173134610056877|;| for+;+-0.14028313755989075|;| progress+;+-1.1661007404327393|;|,+;+-0.43115463852882385|;| benefiting+;+-2.7944631576538086|;| everyone+;+-0.8710145354270935|;| in+;+-0.25115683674812317|;| our+;+-0.5929097533226013|;| shared+;+-1.266369104385376|;| communities+;+-1.8379418849945068|;|.+;+-0.06538283824920654"
"In the last three years, ICE has arrested over 5,000 wicked human traffickers. And I celebrate this achievement. However, it is crucial to acknowledge the ongoing fight against the shadows of a much larger issue. Communities must rally together, standing firm in solidarity. Justice is a collective endeavor, demanding perseverance and unity as we forge ahead. Change is not instantaneous, but with unwavering dedication, a brighter future may indeed become attainable for all.","cele+;+-4.803503513336182|;|brate+;+-2.2246291337069124e-05|;| this+;+-1.481194019317627|;| achievement+;+-1.4419801235198975|;|.+;+-2.537619113922119|;| However+;+-0.49446314573287964|;|,+;+-3.128163257315464e-07|;| it+;+-3.260343551635742|;| is+;+-0.7770262360572815|;| crucial+;+-0.743226170539856|;| to+;+-0.2911408543586731|;| acknowledge+;+-2.4659907817840576|;| the+;+-1.0576475858688354|;| ongoing+;+-1.2187002897262573|;| fight+;+-4.124054908752441|;| against+;+-0.022916868329048157|;| the+;+-4.476358890533447|;| shadows+;+-3.2226791381835938|;| of+;+-0.8118858337402344|;| a+;+-9999.0|;| much+;+-2.7545270919799805|;| larger+;+-0.21375535428524017|;| issue+;+-0.8002974390983582|;|.+;+-0.06396714597940445|;| Communities+;+-2.4837827682495117|;| must+;+-0.19441916048526764|;| rally+;+-3.5292322635650635|;| together+;+-0.04077009856700897|;|,+;+-0.14197587966918945|;| standing+;+-9999.0|;| firm+;+-0.3062853217124939|;| in+;+-1.9608019590377808|;| solidarity+;+-0.7690312266349792|;|.+;+-1.4177953004837036|;| Justice+;+-9999.0|;| is+;+-1.495835781097412|;| a+;+-1.3451722860336304|;| collective+;+-0.6315293312072754|;| endeavor+;+-0.75157630443573|;|,+;+-0.23377153277397156|;| demanding+;+-2.0303194522857666|;| perseverance+;+-4.053512096405029|;| and+;+-0.1079273670911789|;| unity+;+-1.653864860534668|;| as+;+-5.3060526847839355|;| we+;+-0.011433515697717667|;| forge+;+-2.002952814102173|;| ahead+;+-0.49578556418418884|;|.+;+-0.2532604932785034|;| Change+;+-4.2186479568481445|;| is+;+-0.9104894995689392|;| not+;+-1.2306675910949707|;| instantaneous+;+-2.231478214263916|;|,+;+-1.0615098476409912|;| but+;+-0.2552604675292969|;| with+;+-0.5776950716972351|;| unwavering+;+-1.385888695716858|;| dedication+;+-3.044233560562134|;|,+;+-0.023474669083952904|;| a+;+-2.022747039794922|;| brighter+;+-0.07666638493537903|;| future+;+-0.521621823310852|;| may+;+-4.534121513366699|;| indeed+;+-2.773169994354248|;| become+;+-2.8137640953063965|;| attainable+;+-2.4984593391418457|;| for+;+-0.04676155745983124|;| all+;+-0.12093856185674667|;|.+;+-0.10338632762432098"
