Input,Result
"Keep in mind we've got a bunch of court cases that are out there as well. And something that would be very disruptive to good order and discipline and unit cohesion is if we've got this issue bouncing around in the courts, as it already has over the last several weeks, where the Pentagon and the chain of command doesn't know at any given time what rules they're working under.",yes
"So in the months ahead, America must use all our influence to encourage reform in the region. Even as we acknowledge that each country is different, we need to speak honestly about the principles that we believe in, with friend and foe alike. Our message is simple: If you take the risks that reform entails, you will have the full support of the United States.",yes
"Nevertheless, during the post-World War II years, the economic ground felt stable and secure for most Americans, and the future looked brighter than the past. And for some, that meant following in your old man's footsteps at the local plant, and you knew that a blue-collar job would let you buy a home, and a car, maybe a vacation once in a while, health care, a reliable pension. For others, it meant going to college -- in some cases, maybe the first in your family to go to college. And it meant graduating without taking on loads of debt, and being able to count on advancement through a vibrant job market.",yes
"For too long, we've been blind to the unique mayhem that gun violence inflicts upon this nation. Sporadically, our eyes are open: When eight of our brothers and sisters are cut down in a church basement, 12 in a movie theater, 26 in an elementary school. But I hope we also see the 30 precious lives cut short by gun violence in this country every single day; the countless more whose lives are forever changed -- the survivors crippled, the children traumatized and fearful every day as they walk to school, the husband who will never feel his wife's warm touch, the entire communities whose grief overflows every time they have to watch what happened to them happen to some other place.",yes
"We should put more Americans to work building clean energy facilities and give rebates to Americans who make their homes more energy efficient, which supports clean energy jobs. And to encourage these and other businesses to stay within our borders, it is time to finally slash the tax breaks for companies that ship our jobs overseas and give those tax breaks to companies that create jobs right here in the United States of America.",yes
"Teachers matter. So instead of bashing them, or defending the status quo, let's offer schools a deal. Give them the resources to keep good teachers on the job, and reward the best ones. And in return, grant schools flexibility: to teach with creativity and passion; to stop teaching to the test; and to replace teachers who just aren't helping kids learn. That's a bargain worth making.",yes
"We've got a growing number of Republican senators who are trying to get things done with their Democratic counterparts -- just passed an immigration bill that economists say is going to boost our economy by more than a trillion dollars. But so far, at least, there's a faction of House Republicans who won't let the bill go to the floor for a vote. And if you ask them, well, okay, what's your economic agenda for the middle class, how are we going to grow our economy so everybody prospers, they'll start talking about out-of-control government spending -- although, as I said, government spending has actually gone down and deficits are going down -- or they'll talk about Obamacare, the whole idea that somehow if we don't provide health insurance to 50 million Americans that's going to improve the economy. Never mind the fact that our jobs growth is a lot faster now than it was during the last recovery when Obamacare wasn't around.",yes
"That's why we fought for the Affordable Care Act because 14,000 Americans lost their health insurance every single day, and even more died each year because they didn't have health insurance at all. We did it because millions of families who thought they had coverage were driven into bankruptcy by out-of-pocket costs that they didn't realize would be there. Tens of millions of our fellow citizens couldn't get any coverage at all. And Dr. King once said, ""Of all the forms of inequality, injustice in health care is the most shocking and inhumane.""",yes
"I recognize it will be hard to overcome decades of mistrust, but we will proceed with courage, rectitude, and resolve. There will be many issues to discuss between our two countries, and we are willing to move forward without preconditions on the basis of mutual respect. But it is clear to all concerned that when it comes to nuclear weapons, we have reached a decisive point. This is not simply about America's interests. It's about preventing a nuclear arms race in the Middle East that could lead this region and the world down a hugely dangerous path.",yes
"History tells us that democracy is not easy. It will be years before these revolutions reach their conclusion, and there will be difficult days along the way. Power rarely gives up without a fight -- particularly in places where there are divisions of tribe and divisions of sect. We also know that populism can take dangerous turns -- from the extremism of those who would use democracy to deny minority rights, to the nationalism that left so many scars on this continent in the 20th century.",yes
