Input,Result
The next priority of my budget is to do everything possible to protect our citizens and strengthen our nation against the ongoing threat of another attack. Time and distance from the events of September 11 will not make us safer unless we act on its lessons. America is no longer protected by vast oceans. We are protected from attack only by vigorous action abroad and increased vigilance at home.,yes
"In addition to these important -- to these management changes, we should move forward with other reforms to make the IMF and World Bank more transparent, accountable, and effective. For example, the IMF should agree to work more closely with member countries to ensure that their exchange rate policies are market-oriented and fair. And the World Bank should ensure its development programs reflect the priorities of the people they are designed to serve -- and focus on measurable results.",yes
"Yet we are a different nation today -- sadder and stronger, less innocent and more courageous, more appreciative of life, and for many who serve our country, more willing to risk life in a great cause. For those who have lost family and friends, the pain will never go away -- and neither will the responsibilities that day thrust upon all of us. America is leading the civilized world in a titanic struggle against terror. Freedom and fear are at war -- and freedom is winning.",yes
"We are engaged in the defining ideological struggle of the 21st century. The terrorists oppose every principle of humanity and decency that we hold dear. Yet in this war on terror, there is one thing we and our enemies agree on: In the long run, men and women who are free to determine their own destinies will reject terror and refuse to live in tyranny. And that is why the terrorists are fighting to deny this choice to the people in Lebanon, Iraq, Afghanistan, Pakistan, and the Palestinian Territories. And that is why, for the security of America and the peace of the world, we are spreading the hope of freedom.",yes
"What I am proposing tonight is the most extensive reorganization of the federal government since the 1940s. During his presidency, Harry Truman recognized that our nation's fragmented defenses had to be reorganized to win the Cold War. He proposed uniting our military forces under a single Department of Defense, and creating the National Security Council to bring together defense, intelligence, and diplomacy. Truman's reforms are still helping us to fight terror abroad, and now we need similar dramatic reforms to secure our people at home.",yes
"Fourth, the new law will help all Americans pay for out-of-pocket health costs. This legislation will create health savings accounts, effective January 1, 2004, so Americans can set aside up to $4,500 every year, tax free, to save for medical expenses. Depending on your tax bracket, that means you'll save between 10 to 35 percent on any costs covered by money in your account. Our laws encourage people to plan for retirement and to save for education. Now the law will make it easier for Americans to save for their future health care, as well.",yes
"The gravest danger to freedom lies at the perilous crossroads of radicalism and technology. When the spread of chemical and biological and nuclear weapons, along with ballistic missile technology -- when that occurs, even weak states and small groups could attain a catastrophic power to strike great nations. Our enemies have declared this very intention, and have been caught seeking these terrible weapons. They want the capability to blackmail us, or to harm us, or to harm our friends -- and we will oppose them with all our power.",yes
"It costs a lot to fight this war. We have spent more than $1 billion a month, over $30 million a day, and we must be prepared for future operations. Afghanistan proved that expensive precision weapons defeat the enemy and spare innocent lives, and we need more of them. We need to replace aging aircraft and make our military more agile to put our troops anywhere in the world quickly and safely. Our men and women in uniform deserve the best weapons, the best equipment, the best training, and they also deserve another pay raise.",yes
"Reaching this moment has not been easy, as you could tell from Chairman Boehner's discussion. But we made it, because of the willingness of four fine leaders to do what was right for America. We made it because proud members of the House and the Senate, loyal to their parties, decided to set partisan politics aside and focus on what was right for America.",yes
"Competition between great nations is inevitable, but armed conflict in our world is not. More and more, civilized nations find ourselves on the same side -- united by common dangers of terrorist violence and chaos. America has, and intends to keep, military strengths beyond challenge thereby, making the destabilizing arms races of other eras pointless, and limiting rivalries to trade and other pursuits of peace.",yes
"It has been the privilege of a lifetime to serve as your President. There have been good days and tough days. But every day I have been inspired by the greatness of our country, and uplifted by the goodness of our people. I have been blessed to represent this nation we love. And I will always be honored to carry a title that means more to me than any other--citizen of the United States of America.",yes
"Historians in the future will reflect on an extraordinary, undeniable fact: Over time, free nations grow stronger and dictatorships grow weaker. In the middle of the 20th century, some imagined that the central planning and social regimentation were a shortcut to national strength. In fact, the prosperity, and social vitality and technological progress of a people are directly determined by extent of their liberty. Freedom honors and unleashes human creativity -- and creativity determines the strength and wealth of nations. Liberty is both the plan of Heaven for humanity, and the best hope for progress here on Earth.",no
"The third element of a comprehensive reform is to hold employers accountable for the workers they hire. In other words, if you want to make sure that we've got a system in which people are not violating the law, then you've got to make sure we hold people to account, like employers. Enforcing immigration is a vital part of any successful reform. And so Chertoff and his department are cracking down on employers who knowingly violate the law.",no
"It's also essential for the many organizations of our country to reach out to your fellow citizens in the Gulf area. So I've asked USA Freedom Corps to create an information clearinghouse, available at usafreedomcorps.gov, so that families anywhere in the country can find opportunities to help families in the region, or a school can support a school. And I challenge existing organizations -- churches, and Scout troops, or labor union locals to get in touch with their counterparts in Mississippi, Louisiana, or Alabama, and learn what they can do to help. In this great national enterprise, important work can be done by everyone, and everyone should find their role and do their part.",yes
"And, finally, the civilized world faces a grave threat from weapons of mass destruction. A small number of outlaw regimes today possess and are developing chemical and biological and nuclear weapons. They're building missiles to deliver them, and at the same time cultivating ties to terrorist groups. In their threat to peace, in their mad ambitions, in their destructive potential and in the repression of their own people, these regimes constitute an axis of evil and the world must confront them.",yes
"Every time I'm invited to this rostrum, I'm humbled by the privilege and mindful of the history we've seen together. We have gathered under this Capitol dome in moments of national mourning and national achievement. We have served America through one of the most consequential periods of our history, and it has been my honor to serve with you.",yes
"I propose a new temporary worker program that will match willing foreign workers with willing American employers, when no Americans can be found to fill the jobs. This program will offer legal status, as temporary workers, to the millions of undocumented men and women now employed in the United States, and to those in foreign countries who seek to participate in the program and have been offered employment here. This new system should be clear and efficient, so employers are able to find workers quickly and simply.",no
