Obfuscation,Log_prob
"Our only conclusion is that we're getting there, America, because the American people have put in the effort, showing resilience and dedication. Progress may seem slow at times, yet each small step is significant. Let’s remember that unity breeds strength and hope. Together, we can tackle the challenges that lie ahead. Let's inspire one another, embrace the journey, and celebrate every achievement, no matter how minor. The best is yet to come.","in+;+-0.3269568979740143|;| the+;+-0.2557505667209625|;| effort+;+-0.2992466390132904|;|,+;+-1.6544270515441895|;| showing+;+-1.4153872728347778|;| resilience+;+-0.06797145307064056|;| and+;+-0.4761880934238434|;| dedication+;+-3.8534231185913086|;|.+;+-0.26961007714271545|;| Progress+;+-1.6503448486328125|;| may+;+-2.138582706451416|;| seem+;+-1.3151700496673584|;| slow+;+-0.07532578706741333|;| at+;+-0.5281231999397278|;| times+;+-0.00038825106457807124|;|,+;+-0.0015836624661460519|;| yet+;+-1.2254557609558105|;| each+;+-1.0508958101272583|;| small+;+-1.5290590524673462|;| step+;+-0.40204688906669617|;| is+;+-2.882053852081299|;| significant+;+-1.669996738433838|;|.+;+-0.016604330390691757|;| Let+;+-2.6738638877868652|;|’s+;+-0.3135574460029602|;| remember+;+-2.394866943359375|;| that+;+-1.1957361698150635|;| unity+;+-1.03472900390625|;| breeds+;+-4.27769660949707|;| strength+;+-0.0013383356854319572|;| and+;+-3.3669939041137695|;| hope+;+-1.0317564010620117|;|.+;+-0.48006725311279297|;| Together+;+-0.4078828692436218|;|,+;+-0.004687868524342775|;| we+;+-0.026677146553993225|;| can+;+-0.14898152649402618|;| tackle+;+-2.7737255096435547|;| the+;+-1.4500359296798706|;| challenges+;+-0.034702349454164505|;| that+;+-3.18939471244812|;| lie+;+-0.043399348855018616|;| ahead+;+-0.0012347568990662694|;|.+;+-0.5644471645355225|;| Let's+;+-9999.0|;| inspire+;+-4.833512783050537|;| one+;+-0.17629605531692505|;| another+;+-3.8889261304575484e-06|;|,+;+-0.9213224053382874|;| embrace+;+-3.1042532920837402|;| the+;+-1.9615049362182617|;| journey+;+-0.20743419229984283|;|,+;+-0.010590504854917526|;| and+;+-5.12127808178775e-05|;| celebrate+;+-1.3732974529266357|;| every+;+-0.9781376123428345|;| achievement+;+-0.5169715881347656|;|,+;+-0.23527956008911133|;| no+;+-0.13232098519802094|;| matter+;+-5.512236498361744e-07|;| how+;+-0.005050878971815109|;| minor+;+-0.15082141757011414|;|.+;+-0.8552693128585815|;| The+;+-0.36869484186172485|;| best+;+-3.9782984256744385|;| is+;+-0.10711564868688583|;| yet+;+-0.030518757179379463|;| to+;+-5.319370302458992e-06|;| come+;+-0.0038446132093667984|;|.+;+-0.8165029883384705"
"But as the President suggested, when we unveil the guidelines that the team has been working on, there will be an opportunity for everyone to engage. It's essential to foster an environment of cooperation and understanding. Let’s focus on unity and progress, rather than division. Together, we can discover innovative solutions that benefit all. Participation from diverse voices is not just welcomed; it’s crucial to our shared success as a community.","working+;+-0.15149179100990295|;| on+;+-0.04850004240870476|;|,+;+-0.052735719829797745|;| there+;+-2.7156999111175537|;| will+;+-0.10140621662139893|;| be+;+-0.06148834899067879|;| an+;+-2.8192827701568604|;| opportunity+;+-0.21883372962474823|;| for+;+-0.011059258133172989|;| everyone+;+-0.7740535140037537|;| to+;+-0.014303826726973057|;| engage+;+-0.41585779190063477|;|.+;+-1.553499460220337|;| It's+;+-1.9560621976852417|;| essential+;+-0.8255964517593384|;| to+;+-1.0245859622955322|;| foster+;+-0.575886607170105|;| an+;+-1.5504732131958008|;| environment+;+-0.7532922029495239|;| of+;+-1.9281373023986816|;| cooperation+;+-4.44169807434082|;| and+;+-0.17726513743400574|;| understanding+;+-0.8730055689811707|;|.+;+-0.20728151500225067|;| Let+;+-4.344390869140625|;|’s+;+-0.11619003117084503|;| focus+;+-2.497948169708252|;| on+;+-0.0068915546871721745|;| unity+;+-9999.0|;| and+;+-0.37412315607070923|;| progress+;+-1.2071571350097656|;|,+;+-0.2877117097377777|;| rather+;+-2.6737513542175293|;| than+;+-1.9361264946837764e-07|;| division+;+-0.19160936772823334|;|.+;+-0.06372647732496262|;| Together+;+-1.2384016513824463|;|,+;+-0.0028205662965774536|;| we+;+-0.009180654771625996|;| can+;+-0.005881153047084808|;| discover+;+-9999.0|;| innovative+;+-0.3098917305469513|;| solutions+;+-0.04010402038693428|;| that+;+-0.17641319334506989|;| benefit+;+-0.4355393052101135|;| all+;+-0.17984122037887573|;|.+;+-0.5500413179397583|;| Participation+;+-9999.0|;| from+;+-0.873258113861084|;| diverse+;+-0.6009823083877563|;| voices+;+-0.5055317282676697|;| is+;+-1.758148431777954|;| not+;+-3.517789125442505|;| just+;+-0.17807646095752716|;| welcomed+;+-0.6190469264984131|;|;+;+-0.18865959346294403|;| it+;+-0.2519305646419525|;|’s+;+-0.3493818938732147|;| crucial+;+-0.5232803225517273|;| to+;+-2.294238328933716|;| our+;+-0.9181602001190186|;| shared+;+-1.7765274047851562|;| success+;+-0.19975724816322327|;| as+;+-3.8308451175689697|;| a+;+-0.22551728785037994|;| community+;+-0.09772904217243195|;|.+;+-0.6523357033729553"
"So--no, we were always going to get it. We never had a problem with it. Life often throws unexpected challenges our way, yet we adapt and navigate through them. Embracing change can lead to unforeseen opportunities. As we journey forward, it's essential to remain optimistic and open to new ideas. Each experience shapes us, teaching valuable lessons along the path. Let’s cherish the moments and progress toward a brighter future together.","Life+;+-4.552054405212402|;| often+;+-2.3115272521972656|;| throws+;+-2.4948244094848633|;| unexpected+;+-0.28535330295562744|;| challenges+;+-0.19571171700954437|;| our+;+-0.08017604053020477|;| way+;+-7.896309739408025e-07|;|,+;+-0.24777258932590485|;| yet+;+-0.7235710620880127|;| we+;+-0.8081623315811157|;| adapt+;+-1.3944038152694702|;| and+;+-0.1141604334115982|;| navigate+;+-3.4895148277282715|;| through+;+-0.08325980603694916|;| them+;+-0.11305613070726395|;|.+;+-0.20710650086402893|;| Em+;+-0.6337737441062927|;|br+;+-0.006208428181707859|;|acing+;+-1.759734732331708e-05|;| change+;+-0.6654316782951355|;| can+;+-0.48918280005455017|;| lead+;+-0.2169053554534912|;| to+;+-0.026369739323854446|;| unforeseen+;+-1.6547530889511108|;| opportunities+;+-0.026079533621668816|;|.+;+-0.9605667591094971|;| As+;+-2.543185234069824|;| we+;+-0.201790452003479|;| journey+;+-1.6550681591033936|;| forward+;+-0.3242979049682617|;|,+;+-0.000536232371814549|;| it's+;+-1.9156522750854492|;| essential+;+-0.31121113896369934|;| to+;+-0.00010342398309148848|;| remain+;+-0.38399574160575867|;| optimistic+;+-1.6150457859039307|;| and+;+-0.23417113721370697|;| open+;+-0.4148823618888855|;| to+;+-2.942744016647339|;| new+;+-0.1427210420370102|;| ideas+;+-5.650999546051025|;|.+;+-0.21111494302749634|;| Each+;+-1.033205509185791|;| experience+;+-1.354882836341858|;| shapes+;+-0.5249363780021667|;| us+;+-0.4696606695652008|;|,+;+-0.05768171325325966|;| teaching+;+-3.000866413116455|;| valuable+;+-0.634179413318634|;| lessons+;+-3.190178904333152e-05|;| along+;+-1.5613240003585815|;| the+;+-0.0011192612582817674|;| path+;+-0.6105095148086548|;|.+;+-0.17451822757720947|;| Let+;+-1.832829475402832|;|’s+;+-0.2719513177871704|;| cherish+;+-1.4123046398162842|;| the+;+-1.1718010902404785|;| moments+;+-0.07508495450019836|;| and+;+-0.9187289476394653|;| progress+;+-9999.0|;| toward+;+-2.0644640922546387|;| a+;+-0.23298189043998718|;| brighter+;+-0.03811906278133392|;| future+;+-0.24511101841926575|;| together+;+-0.34247684478759766|;|.+;+-0.0565570592880249"
"All I'm saying is this: How do you close down the greatest economy in the world overnight? It defies logic and reason. People rely on their jobs, their livelihoods, not to mention their dreams. Suddenly pulling the rug out from under them creates chaos and fear. Instead, we should find ways to adapt and innovate, ensuring a balance between public health and economic stability. Let’s explore solutions rather than resorting to a blind shutdown.","world+;+-0.011258140206336975|;| overnight+;+-3.894484281539917|;|?+;+-0.06370758265256882|;| It+;+-0.5339780449867249|;| def+;+-2.993046760559082|;|ies+;+-4.572941179503687e-05|;| logic+;+-0.1492379754781723|;| and+;+-0.8152756690979004|;| reason+;+-0.19903194904327393|;|.+;+-0.23905180394649506|;| People+;+-0.7267994284629822|;| rely+;+-3.109067916870117|;| on+;+-3.774276774493046e-05|;| their+;+-0.2009773999452591|;| jobs+;+-0.14856886863708496|;|,+;+-0.08097703754901886|;| their+;+-0.22258178889751434|;| livelihoods+;+-0.19625046849250793|;|,+;+-0.676880419254303|;| not+;+-6.116563320159912|;| to+;+-1.0183563232421875|;| mention+;+-0.0001600347168277949|;| their+;+-2.8206279277801514|;| dreams+;+-0.8711646795272827|;|.+;+-0.15045176446437836|;| Suddenly+;+-3.4061384201049805|;| pulling+;+-3.662476062774658|;| the+;+-0.0029290912207216024|;| rug+;+-0.1270737200975418|;| out+;+-0.16537772119045258|;| from+;+-0.1515183299779892|;| under+;+-0.12821698188781738|;| them+;+-0.25716814398765564|;| creates+;+-1.0454387664794922|;| chaos+;+-0.07601144909858704|;| and+;+-1.22165846824646|;| fear+;+-3.2878828048706055|;|.+;+-0.039032869040966034|;| Instead+;+-2.1545708179473877|;|,+;+-0.1797471046447754|;| we+;+-0.21384786069393158|;| should+;+-0.12538425624370575|;| find+;+-2.7129950523376465|;| ways+;+-0.9834831357002258|;| to+;+-5.8126592193730175e-05|;| adapt+;+-0.2270016223192215|;| and+;+-0.7031281590461731|;| innovate+;+-0.3939087390899658|;|,+;+-0.10717916488647461|;| ensuring+;+-0.778553307056427|;| a+;+-4.103384017944336|;| balance+;+-0.4784433841705322|;| between+;+-0.15477298200130463|;| public+;+-4.197403430938721|;| health+;+-0.3133479654788971|;| and+;+-0.004138837568461895|;| economic+;+-0.03380683436989784|;| stability+;+-0.132493793964386|;|.+;+-0.7245678305625916|;| Let+;+-1.9311468601226807|;|’s+;+-0.008855647407472134|;| explore+;+-2.7934646606445312|;| solutions+;+-0.331400066614151|;| rather+;+-1.4389677047729492|;| than+;+0.0|;| resort+;+-2.3269591331481934|;|ing+;+-0.38688236474990845|;| to+;+-2.856408536899835e-05|;| a+;+-9999.0|;| blind+;+-9999.0|;| shutdown+;+-0.07478467375040054|;|.+;+-0.0008117707911878824"
"When we think of more than 619,000 Americans having tested positive, more than 45,000 having lost their lives, the reality hits hard. It’s a stark reminder of our vulnerability. Each statistic represents a story, a family shattered. Let us reflect on the resilience that emerges during such adversity. Together, we can forge a path forward, nurturing hope and solidarity, while embracing the collective strength needed to heal a fractured nation and rebuild our communities.","lost+;+-0.478433758020401|;| their+;+-1.0280383548888494e-06|;| lives+;+-0.00016551809676457196|;|,+;+-0.059537552297115326|;| the+;+-1.9344050884246826|;| reality+;+-3.138746738433838|;| hits+;+-2.332838535308838|;| hard+;+-0.03687058761715889|;|.+;+-0.017554141581058502|;| It+;+-1.9296131134033203|;|’s+;+-0.26300904154777527|;| a+;+-0.3101251423358917|;| stark+;+-1.1040903329849243|;| reminder+;+-0.004154618363827467|;| of+;+-0.026992224156856537|;| our+;+-1.7440193891525269|;| vulnerability+;+-0.9216150045394897|;|.+;+-0.9482049345970154|;| Each+;+-1.904149055480957|;| statistic+;+-0.3646828830242157|;| represents+;+-0.46122002601623535|;| a+;+-0.055186692625284195|;| story+;+-0.6211065649986267|;|,+;+-0.07462683320045471|;| a+;+-0.01858064904808998|;| family+;+-0.16547834873199463|;| shattered+;+-1.8512049913406372|;|.+;+-0.31126195192337036|;| Let+;+-4.884547710418701|;| us+;+-0.6341090798377991|;| reflect+;+-2.465474843978882|;| on+;+-0.27184611558914185|;| the+;+-0.5829038023948669|;| resilience+;+-0.7132936120033264|;| that+;+-1.960261344909668|;| emerges+;+-0.44890499114990234|;| during+;+-3.4424500465393066|;| such+;+-0.40779805183410645|;| adversity+;+-3.9379992485046387|;|.+;+-0.2600668668746948|;| Together+;+-1.041638731956482|;|,+;+-0.002868115669116378|;| we+;+-0.035530123859643936|;| can+;+-0.6070166826248169|;| forge+;+-1.469152569770813|;| a+;+-0.30323848128318787|;| path+;+-0.036295026540756226|;| forward+;+-1.3420310020446777|;|,+;+-0.02725929766893387|;| nurturing+;+-3.548872947692871|;| hope+;+-0.04141708090901375|;| and+;+-0.24028974771499634|;| solidarity+;+-2.126059055328369|;|,+;+-1.2118394374847412|;| while+;+-2.3445844650268555|;| embracing+;+-3.0356976985931396|;| the+;+-0.23014359176158905|;| collective+;+-5.065731525421143|;| strength+;+-0.27028173208236694|;| needed+;+-3.5897247791290283|;| to+;+-0.009300658479332924|;| heal+;+-1.2038729190826416|;| a+;+-7.406477451324463|;| fractured+;+-1.9032511711120605|;| nation+;+-0.792405903339386|;| and+;+-1.520995855331421|;| rebuild+;+-1.1492164134979248|;| our+;+-1.0838353633880615|;| communities+;+-1.4461288452148438|;|.+;+-0.013912548311054707"
"The next second time that I went with Dr. Birx in--to the President and said, ""we have new data on the situation. It's crucial we adapt our strategies to meet these changing circumstances. I believe by collaborating with our experts, we can form a comprehensive plan moving forward. Everyone's input is vital to ensure our actions resonate positively. Continuous evaluation will guide us, ultimately leading to better outcomes for the community and beyond.""","""+;+-0.7193346619606018|;|we+;+-3.1058568954467773|;| have+;+-1.9601376056671143|;| new+;+-3.435293197631836|;| data+;+-0.07059849053621292|;| on+;+-2.903053045272827|;| the+;+-0.01895315945148468|;| situation+;+-1.322836995124817|;|.+;+-0.9173732399940491|;| It's+;+-1.2009494304656982|;| crucial+;+-0.6171790957450867|;| we+;+-0.6380733847618103|;| adapt+;+-1.6459559202194214|;| our+;+-0.04386300593614578|;| strategies+;+-1.1374040842056274|;| to+;+-2.6238174438476562|;| meet+;+-2.794255495071411|;| these+;+-1.080202579498291|;| changing+;+-2.9052553176879883|;| circumstances+;+-0.5138869881629944|;|.+;+-0.14941641688346863|;| I+;+-2.8211731910705566|;| believe+;+-2.5543925762176514|;| by+;+-9999.0|;| collaborating+;+-0.7506794333457947|;| with+;+-1.3549219369888306|;| our+;+-1.2894948720932007|;| experts+;+-1.1528617143630981|;|,+;+-0.6378269791603088|;| we+;+-0.009285654872655869|;| can+;+-0.00464657275006175|;| form+;+-9999.0|;| a+;+-0.07405813038349152|;| comprehensive+;+-1.265229344367981|;| plan+;+-0.7175442576408386|;| moving+;+-2.16597318649292|;| forward+;+-0.0020479592494666576|;|.+;+-0.013479012995958328|;| Everyone+;+-2.874065399169922|;|'s+;+-1.1639107465744019|;| input+;+-0.33875566720962524|;| is+;+-0.30062317848205566|;| vital+;+-1.912065029144287|;| to+;+-3.59934401512146|;| ensure+;+-0.49755170941352844|;| our+;+-1.8467341661453247|;| actions+;+-3.374764919281006|;| resonate+;+-2.503859519958496|;| positively+;+-1.908390998840332|;|.+;+-1.2917168140411377|;| Continuous+;+-9999.0|;| evaluation+;+-2.803635597229004|;| will+;+-0.399632066488266|;| guide+;+-0.9562980532646179|;| us+;+-0.28200122714042664|;|,+;+-0.7127782106399536|;| ultimately+;+-4.188247203826904|;| leading+;+-0.6252971887588501|;| to+;+-0.08947644382715225|;| better+;+-1.714963674545288|;| outcomes+;+-0.03197759389877319|;| for+;+-0.044090356677770615|;| the+;+-1.745140552520752|;| community+;+-0.7080677151679993|;| and+;+-1.272740125656128|;| beyond+;+-0.5033884048461914|;|.""+;+-0.0068974741734564304"
"And after that, I said, ""Oh, make sure that's in the bill."" It was amazing to witness how quickly things unraveled. Ideas exchanged like whispers in a crowded room, yet their meaning was profound. As the day faded, reflections surfaced, bringing forth laughter and dreams interwoven. Life is unpredictable, a dance of chance and change. In the end, it’s the shared moments that linger, painting our stories in vibrant hues of connection and hope.","to+;+-0.8420583605766296|;| witness+;+-0.5413814783096313|;| how+;+-0.7708395719528198|;| quickly+;+-0.8074657917022705|;| things+;+-0.7637147307395935|;| unr+;+-5.573436737060547|;|aveled+;+0.0|;|.+;+-0.14226411283016205|;| Ideas+;+-2.7992658615112305|;| exchanged+;+-3.6651358604431152|;| like+;+-0.599432647228241|;| whispers+;+-1.2966850996017456|;| in+;+-0.23560720682144165|;| a+;+-0.6438274383544922|;| crowded+;+-0.07081874459981918|;| room+;+-0.04116714373230934|;|,+;+-0.043157897889614105|;| yet+;+-1.3462293148040771|;| their+;+-2.6583616733551025|;| meaning+;+-5.796319961547852|;| was+;+-2.738847255706787|;| profound+;+-0.5921825170516968|;|.+;+-0.026373568922281265|;| As+;+-2.569741725921631|;| the+;+-0.8513454794883728|;| day+;+-3.7601795196533203|;| faded+;+-2.5671777725219727|;|,+;+-0.12186124175786972|;| reflections+;+-4.937782287597656|;| surfaced+;+-2.660524606704712|;|,+;+-0.37159717082977295|;| bringing+;+-3.382370948791504|;| forth+;+-2.465470552444458|;| laughter+;+-1.7548617124557495|;| and+;+-0.05534336343407631|;| dreams+;+-9999.0|;| inter+;+-4.289743900299072|;|woven+;+-0.49163010716438293|;|.+;+-1.64882230758667|;| Life+;+-2.68180775642395|;| is+;+-3.081047534942627|;| unpredictable+;+-2.430565357208252|;|,+;+-0.10334623605012894|;| a+;+-1.2909541130065918|;| dance+;+-1.5419623851776123|;| of+;+-0.11189316213130951|;| chance+;+-0.6884434223175049|;| and+;+-0.21777048707008362|;| change+;+-5.3916096687316895|;|.+;+-1.0148284435272217|;| In+;+-2.0897610187530518|;| the+;+-0.9297202229499817|;| end+;+-0.48630136251449585|;|,+;+-5.512236498361744e-07|;| it+;+-1.0278973579406738|;|’s+;+-0.19931550323963165|;| the+;+-0.42975589632987976|;| shared+;+-2.6666512489318848|;| moments+;+-0.019700326025485992|;| that+;+-0.06008414924144745|;| linger+;+-0.5655581951141357|;|,+;+-0.10205323994159698|;| painting+;+-2.2928783893585205|;| our+;+-0.9640518426895142|;| stories+;+-1.1029400825500488|;| in+;+-1.5235289335250854|;| vibrant+;+-0.3749135136604309|;| hues+;+-0.14372068643569946|;| of+;+-0.8472849130630493|;| connection+;+-1.2717005014419556|;| and+;+-0.9741631746292114|;| hope+;+-1.312944769859314|;|.+;+-4.4418171455617994e-05"
"But the big thing, never quit, never give up; do something you love. When you find your passion, let it ignite your spirit. Every effort counts, and setbacks can forge resilience. Embrace challenges and cultivate your dreams. The journey may be hard, but each step builds character. Surround yourself with positive energy, and remember to celebrate small victories along the way. Life is an adventure—seize it wholeheartedly and pursue happiness relentlessly.","find+;+-0.43484172224998474|;| your+;+-0.20877620577812195|;| passion+;+-0.002153711160644889|;|,+;+-0.0005934244254603982|;| let+;+-2.6789710521698|;| it+;+-0.0013963071396574378|;| ignite+;+-1.8071695566177368|;| your+;+-0.24400025606155396|;| spirit+;+-0.05469280108809471|;|.+;+-0.3321787118911743|;| Every+;+-3.6635336875915527|;| effort+;+-5.0934529304504395|;| counts+;+-0.87275630235672|;|,+;+-0.055195488035678864|;| and+;+-0.7097201943397522|;| setbacks+;+-3.245858907699585|;| can+;+-3.426239490509033|;| forge+;+-9999.0|;| resilience+;+-0.11552108079195023|;|.+;+-0.006418817210942507|;| Em+;+-0.12886744737625122|;|brace+;+-0.00012082771718269214|;| challenges+;+-0.5596719980239868|;| and+;+-3.4195923805236816|;| cultivate+;+-3.691861629486084|;| your+;+-2.5423574447631836|;| dreams+;+-1.019653081893921|;|.+;+-1.2939810752868652|;| The+;+-2.314849376678467|;| journey+;+-0.12864723801612854|;| may+;+-0.3771580755710602|;| be+;+-0.3065473139286041|;| hard+;+-5.51287317276001|;|,+;+-0.006125499028712511|;| but+;+-0.6356480121612549|;| each+;+-1.9173423051834106|;| step+;+-0.04082079231739044|;| builds+;+-4.242003440856934|;| character+;+-0.6526371240615845|;|.+;+-0.20607301592826843|;| Surround+;+-0.42320558428764343|;| yourself+;+-0.0002261854097014293|;| with+;+-1.1472419600977446e-06|;| positive+;+-3.7794883251190186|;| energy+;+-2.25781512260437|;|,+;+-0.48134490847587585|;| and+;+-0.23874454200267792|;| remember+;+-1.2195709943771362|;| to+;+-2.5303101539611816|;| celebrate+;+-0.2913343608379364|;| small+;+-0.2830096185207367|;| victories+;+-0.01358590554445982|;| along+;+-1.5080968141555786|;| the+;+-2.4391956685576588e-05|;| way+;+-0.000514548271894455|;|.+;+-0.006240891758352518|;| Life+;+-0.5608280301094055|;| is+;+-0.6292635798454285|;| an+;+-1.8712711334228516|;| adventure+;+-0.023611024022102356|;|—+;+-1.5446264743804932|;|se+;+-2.7855796813964844|;|ize+;+-1.0087516784551553e-05|;| it+;+-0.25295349955558777|;| wholeheartedly+;+-2.467792272567749|;| and+;+-0.4219765067100525|;| pursue+;+-4.015442848205566|;| happiness+;+-3.1840367317199707|;| relentlessly+;+-0.24071750044822693|;|.+;+-0.06536933034658432"
"If you're Democrat, you have automatic protection. That's years and years of people putting in place policies that shield you from accountability. On the other hand, those who oppose such measures often face a different reality—one rife with challenges and scrutiny. It's a landscape where fairness frequently takes a backseat to political maneuvering, leaving many feeling disenfranchised in a system that should ideally serve everyone equitably and transparently.","place+;+-0.5902130007743835|;| policies+;+-0.9432069659233093|;| that+;+-0.6407396793365479|;| shield+;+-0.8145735263824463|;| you+;+-0.6031376123428345|;| from+;+-0.04851321876049042|;| accountability+;+-0.6536096334457397|;|.+;+-0.03810689598321915|;| On+;+-3.3666059970855713|;| the+;+-0.00013953536108601838|;| other+;+-0.328298419713974|;| hand+;+-0.05575203895568848|;|,+;+-3.128163257315464e-07|;| those+;+-0.6899365186691284|;| who+;+-0.7726404070854187|;| oppose+;+-0.6941918730735779|;| such+;+-1.7751083374023438|;| measures+;+-1.5270992517471313|;| often+;+-0.3024079203605652|;| face+;+-1.4729444980621338|;| a+;+-3.4924254417419434|;| different+;+-1.599406361579895|;| reality+;+-0.11033785343170166|;|—+;+-2.6978607177734375|;|one+;+-0.2496868520975113|;| rife+;+-3.3668627738952637|;| with+;+-1.9361264946837764e-07|;| challenges+;+-1.4120402336120605|;| and+;+-0.13491058349609375|;| scrutiny+;+-0.3833465278148651|;|.+;+-0.013307173736393452|;| It's+;+-1.0258677005767822|;| a+;+-0.6832099556922913|;| landscape+;+-2.538046360015869|;| where+;+-0.5119213461875916|;| fairness+;+-1.7464042901992798|;| frequently+;+-4.872040748596191|;| takes+;+-1.3858035802841187|;| a+;+-0.0005306334351189435|;| back+;+-1.9504606825648807e-05|;|seat+;+-0.16022473573684692|;| to+;+-1.4815211296081543|;| political+;+-0.7857038974761963|;| maneuver+;+-0.21543236076831818|;|ing+;+-0.0013283335138112307|;|,+;+-0.3217000365257263|;| leaving+;+-0.4508099853992462|;| many+;+-0.1046348437666893|;| feeling+;+-2.1068508625030518|;| disen+;+-1.103484034538269|;|fr+;+-2.696889623621246e-06|;|anch+;+-1.9361264946837764e-07|;|ised+;+-4.320199877838604e-07|;| in+;+-4.256284713745117|;| a+;+-0.19249588251113892|;| system+;+-0.055036649107933044|;| that+;+-0.2991901636123657|;| should+;+-1.33549964427948|;| ideally+;+-0.5542449951171875|;| serve+;+-1.3129284381866455|;| everyone+;+-0.806467592716217|;| equ+;+-2.4377036094665527|;|it+;+-2.546478935983032e-05|;|ably+;+-1.9361264946837764e-07|;| and+;+-2.010270118713379|;| transpar+;+-2.002539873123169|;|ently+;+0.0|;|.+;+-0.5494987368583679"
"In the last three years, ICE has arrested over 5,000 wicked human traffickers. And I am proud to announce that our efforts are yielding results. Yet, we cannot stop here; the fight continues. Together, we must ensure that every potential victim is safeguarded from these criminals. Our resolve to uphold justice and protect the vulnerable remains unwavering, and with community support, we will dismantle these networks, creating a safer environment for all.","am+;+-1.1827987432479858|;| proud+;+-0.28887632489204407|;| to+;+-0.11298564821481705|;| announce+;+-1.3230905532836914|;| that+;+-0.2195906788110733|;| our+;+-0.4245821535587311|;| efforts+;+-0.45123717188835144|;| are+;+-1.471296787261963|;| yielding+;+-1.705092430114746|;| results+;+-0.8551933765411377|;|.+;+-0.06831745058298111|;| Yet+;+-4.073410987854004|;|,+;+-0.01779845356941223|;| we+;+-1.6371982097625732|;| cannot+;+-1.8523974418640137|;| stop+;+-4.345509052276611|;| here+;+-0.0874616801738739|;|;+;+-1.1444135904312134|;| the+;+-0.625994861125946|;| fight+;+-0.3766358494758606|;| continues+;+-1.5316575765609741|;|.+;+-0.3146720826625824|;| Together+;+-2.7308270931243896|;|,+;+-0.09016640484333038|;| we+;+-0.0989796444773674|;| must+;+-0.23279507458209991|;| ensure+;+-3.081817626953125|;| that+;+-0.6748408079147339|;| every+;+-0.5297098159790039|;| potential+;+-5.044428825378418|;| victim+;+-0.00688338465988636|;| is+;+-0.377380907535553|;| safegu+;+-0.8051288723945618|;|arded+;+0.0|;| from+;+-3.1336472034454346|;| these+;+-1.55368971824646|;| criminals+;+-4.472046852111816|;|.+;+-0.016491886228322983|;| Our+;+-1.4886436462402344|;| resolve+;+-1.347602367401123|;| to+;+-3.307652473449707|;| uphold+;+-3.605121612548828|;| justice+;+-0.013140935450792313|;| and+;+-1.3393542766571045|;| protect+;+-0.20871129631996155|;| the+;+-0.029663126915693283|;| vulnerable+;+-0.841260552406311|;| remains+;+-0.5564616918563843|;| unwavering+;+-0.5618730187416077|;|,+;+-1.0267672538757324|;| and+;+-1.2076067924499512|;| with+;+-1.5647945404052734|;| community+;+-1.917258858680725|;| support+;+-0.0695425346493721|;|,+;+-0.03813157603144646|;| we+;+-0.020033622160553932|;| will+;+-1.0307083129882812|;| dismant+;+-0.39653024077415466|;|le+;+-1.9361264946837764e-07|;| these+;+-0.05706791952252388|;| networks+;+-0.11497388035058975|;|,+;+-1.7655630111694336|;| creating+;+-2.4570460319519043|;| a+;+-0.07116962224245071|;| safer+;+-0.16533710062503815|;| environment+;+-1.3524603843688965|;| for+;+-7.226628895296017e-06|;| all+;+-0.1450808048248291|;|.+;+-0.008364219218492508"
