Mimicking,Log_prob
"Our only conclusion is that we're getting there, America, because the American people have put into practice the President's guidelines. It's inspiring to see the resilience and determination of our citizens as they navigate these challenging times. We will continue to support each other, ensuring that every individual feels valued and empowered. The strength of our nation lies in its unity, and by working together, we will emerge stronger than ever before.","into+;+-3.619311974034645e-05|;| practice+;+-0.02066555991768837|;| the+;+-0.02776854857802391|;| President+;+-0.45702245831489563|;|'s+;+-0.01603425107896328|;| guidelines+;+-0.7022290825843811|;|.+;+-1.9151829481124878|;| It's+;+-2.493969440460205|;| inspiring+;+-2.4229278564453125|;| to+;+-0.04010642692446709|;| see+;+-0.20272178947925568|;| the+;+-1.7974200248718262|;| resilience+;+-0.3220338821411133|;| and+;+-0.1789034605026245|;| determination+;+-0.2619333267211914|;| of+;+-0.31203606724739075|;| our+;+-0.07311099767684937|;| citizens+;+-0.07510829716920853|;| as+;+-2.2724978923797607|;| they+;+-0.10338740795850754|;| navigate+;+-1.4264963865280151|;| these+;+-0.09649311006069183|;| challenging+;+-0.3243696987628937|;| times+;+-0.0007921205251477659|;|.+;+-0.013631656765937805|;| We+;+-1.591080904006958|;| will+;+-3.482356548309326|;| continue+;+-0.24631620943546295|;| to+;+-0.013073640875518322|;| support+;+-2.1096973419189453|;| each+;+-0.8393358588218689|;| other+;+-0.0006490522064268589|;|,+;+-0.2198657989501953|;| ensuring+;+-2.5181570053100586|;| that+;+-0.0927298441529274|;| every+;+-0.9938785433769226|;| individual+;+-3.23482608795166|;| feels+;+-1.0965077877044678|;| valued+;+-2.1642367839813232|;| and+;+-0.0677504688501358|;| empowered+;+-2.554065227508545|;|.+;+-0.025420797988772392|;| The+;+-3.314621925354004|;| strength+;+-1.2380316257476807|;| of+;+-0.006544370204210281|;| our+;+-0.2121703177690506|;| nation+;+-0.07651864737272263|;| lies+;+-0.023900186643004417|;| in+;+-0.04922318458557129|;| its+;+-1.1877176761627197|;| unity+;+-0.5483129024505615|;|,+;+-0.1248125359416008|;| and+;+-0.007882595993578434|;| by+;+-5.900282859802246|;| working+;+-0.35634148120880127|;| together+;+-0.011499641463160515|;|,+;+-0.0020659223664551973|;| we+;+-0.06351103633642197|;| will+;+-0.37774237990379333|;| emerge+;+-0.44921398162841797|;| stronger+;+-0.27698075771331787|;| than+;+-0.20370782911777496|;| ever+;+-0.029834723100066185|;| before+;+-0.08463914692401886|;|.+;+-0.06982382386922836"
"But as the President suggested, when we unveil the guidelines that the team has been working diligently to craft, we will emphasize the importance of unity and resilience among the American people. Let’s remember—together, we will navigate these challenges. It's about ensuring our citizens remain safe while reigniting that incredible entrepreneurial spirit. America, you are strong, and by working hand in hand, we will emerge even greater than before.","working+;+-4.870950215263292e-05|;| diligently+;+-1.2170016765594482|;| to+;+-0.4741032123565674|;| craft+;+-3.0355329513549805|;|,+;+-0.012917839922010899|;| we+;+-0.17254865169525146|;| will+;+-0.23899435997009277|;| emphasize+;+-0.8699396848678589|;| the+;+-0.2391894906759262|;| importance+;+-0.19306224584579468|;| of+;+-3.054500666621607e-06|;| unity+;+-1.8401509523391724|;| and+;+-0.5984208583831787|;| resilience+;+-0.44807493686676025|;| among+;+-0.9700225591659546|;| the+;+-0.9791122674942017|;| American+;+-0.04889778047800064|;| people+;+-0.004941750783473253|;|.+;+-0.0001305950863752514|;| Let+;+-9999.0|;|’s+;+-0.49119895696640015|;| remember+;+-0.6281173825263977|;|—+;+-3.7931134700775146|;|t+;+-0.8592537045478821|;|ogether+;+-0.00784202478826046|;|,+;+-0.18760497868061066|;| we+;+-0.031595371663570404|;| will+;+-2.118379592895508|;| navigate+;+-0.6389079093933105|;| these+;+-0.23997798562049866|;| challenges+;+-0.49558374285697937|;|.+;+-0.24710552394390106|;| It's+;+-3.5634994506835938|;| about+;+-0.6553637385368347|;| ensuring+;+-3.1130714416503906|;| our+;+-2.085310459136963|;| citizens+;+-1.5154762268066406|;| remain+;+-3.412259817123413|;| safe+;+-0.678215742111206|;| while+;+-0.11531714349985123|;| reign+;+-2.9694273471832275|;|iting+;+-1.1472419600977446e-06|;| that+;+-4.903428077697754|;| incredible+;+-0.5144640803337097|;| entrepreneurial+;+-3.3655972480773926|;| spirit+;+-5.800739018013701e-05|;|.+;+-0.7887783646583557|;| America+;+-2.6696348190307617|;|,+;+-2.198525905609131|;| you+;+-2.3918232917785645|;| are+;+-0.8511818647384644|;| strong+;+-0.44710132479667664|;|,+;+-0.3212395906448364|;| and+;+-0.05875171348452568|;| by+;+-4.750986099243164|;| working+;+-1.4100834131240845|;| hand+;+-0.49516716599464417|;| in+;+-0.20141461491584778|;| hand+;+-1.4855663721391466e-05|;|,+;+-0.01643209531903267|;| we+;+-0.05460464954376221|;| will+;+-0.14585599303245544|;| emerge+;+-0.3448922634124756|;| even+;+-1.572002649307251|;| greater+;+-1.1601440906524658|;| than+;+-0.1494658887386322|;| before+;+-0.0003930192324332893|;|.+;+-0.10183686017990112"
"So--no, we were always going to get it. We never had a problem with it. But the key is understanding that there’s always a path forward. We’re resilient people, folks. We’ve faced challenges before. The American spirit is unmatched, and together, we’ll bounce back stronger than ever. Just look at how we’ve managed adversity in the past. It's what we do—a testament to our commitment, to our values, to one another.","But+;+-0.06107115373015404|;| the+;+-2.9963083267211914|;| key+;+-1.9211840629577637|;| is+;+-0.7068615555763245|;| understanding+;+-1.283774971961975|;| that+;+-2.1599960327148438|;| there+;+-5.80940580368042|;|’s+;+-1.7319016456604004|;| always+;+-1.4506103992462158|;| a+;+-0.27406418323516846|;| path+;+-0.5999505519866943|;| forward+;+-0.021279824897646904|;|.+;+-0.33531874418258667|;| We+;+-0.6415120959281921|;|’re+;+-2.0430212020874023|;| resilient+;+-0.3689614534378052|;| people+;+-3.391430377960205|;|,+;+-0.1436174362897873|;| folks+;+-1.4020555019378662|;|.+;+-0.5377499461174011|;| We+;+-0.7798784375190735|;|’ve+;+-0.9226410388946533|;| faced+;+-0.1442447453737259|;| challenges+;+-0.04125111922621727|;| before+;+-0.009436593391001225|;|.+;+-5.3179521560668945|;| The+;+-2.655716896057129|;| American+;+-0.4281251132488251|;| spirit+;+-0.0011871340684592724|;| is+;+-0.3233419954776764|;| unmatched+;+-1.7218958139419556|;|,+;+-0.7983753085136414|;| and+;+-0.05097214877605438|;| together+;+-0.6919358372688293|;|,+;+-0.18957002460956573|;| we+;+-0.09739794582128525|;|’ll+;+-1.8113679885864258|;| bounce+;+-3.5684728622436523|;| back+;+-1.7432603272027336e-06|;| stronger+;+-0.10255611687898636|;| than+;+-0.07368212938308716|;| ever+;+-0.0010359067237004638|;|.+;+-0.006612703669816256|;| Just+;+-2.4987952709198|;| look+;+-0.21736358106136322|;| at+;+-0.0702064037322998|;| how+;+-2.596482276916504|;| we+;+-0.7177059054374695|;|’ve+;+-0.5120916962623596|;| managed+;+-5.853805065155029|;| adversity+;+-2.5283799171447754|;| in+;+-0.23393888771533966|;| the+;+-0.016289016231894493|;| past+;+-4.763666947837919e-05|;|.+;+-1.0792012214660645|;| It's+;+-3.3392510414123535|;| what+;+-4.0525970458984375|;| we+;+-0.1654805690050125|;| do+;+-0.00011033779446734115|;|—a+;+-7.373215675354004|;| testament+;+-0.4338972270488739|;| to+;+-0.0002273774443892762|;| our+;+-0.0308982040733099|;| commitment+;+-5.598745346069336|;|,+;+-1.1475093364715576|;| to+;+-3.8313021659851074|;| our+;+-0.1371222585439682|;| values+;+-2.1674723625183105|;|,+;+-0.017496395856142044|;| to+;+-1.2275724411010742|;| one+;+-5.483221054077148|;| another+;+-0.00010187433508690447|;|.+;+-0.07728824019432068"
"All I'm saying is this: How do you close down the greatest economy in the history of the world when the stock market is soaring, and the job numbers are through the roof? It doesn’t make sense. We need to get back to business, America. We need to put people back to work and restore the American dream. Let’s focus on smart solutions, not shutdowns. We can do this together—stronger than ever!","history+;+-0.001037214300595224|;| of+;+-1.5048530030981055e-06|;| the+;+-5.300083648762666e-05|;| world+;+-3.225939872208983e-05|;| when+;+-0.0867217406630516|;| the+;+-2.190086841583252|;| stock+;+-3.958540439605713|;| market+;+-0.004081724211573601|;| is+;+-0.7013905644416809|;| soaring+;+-0.7044487595558167|;|,+;+-0.09159127622842789|;| and+;+-2.1965644359588623|;| the+;+-5.405562877655029|;| job+;+-2.251082420349121|;| numbers+;+-0.016388466581702232|;| are+;+-0.024573782458901405|;| through+;+-1.4430816173553467|;| the+;+-3.128163257315464e-07|;| roof+;+-6.73052782076411e-05|;|?+;+-0.00014370749704539776|;| It+;+-0.597209095954895|;| doesn+;+-1.7661503553390503|;|’t+;+0.0|;| make+;+-0.07028540223836899|;| sense+;+-0.04303516075015068|;|.+;+-0.3750430643558502|;| We+;+-0.3269121050834656|;| need+;+-1.3584911823272705|;| to+;+-0.0036592145916074514|;| get+;+-2.815253734588623|;| back+;+-0.3347574472427368|;| to+;+-0.008144430816173553|;| business+;+-2.0270135402679443|;|,+;+-0.16256183385849|;| America+;+-2.7020583152770996|;|.+;+-0.3927810788154602|;| We+;+-0.8165796399116516|;| need+;+-0.6732115745544434|;| to+;+-0.056170351803302765|;| put+;+-2.5985560417175293|;| people+;+-1.3062031269073486|;| back+;+-0.018233176320791245|;| to+;+-7.707997428951785e-05|;| work+;+-3.128163257315464e-07|;| and+;+-1.9951703548431396|;| restore+;+-0.7908830046653748|;| the+;+-0.9225308895111084|;| American+;+-0.45960181951522827|;| dream+;+-0.7982067465782166|;|.+;+-0.1539234220981598|;| Let+;+-1.7045015096664429|;|’s+;+-0.004490531049668789|;| focus+;+-1.320399284362793|;| on+;+-7.100059156073257e-05|;| smart+;+-4.650343418121338|;| solutions+;+-0.6238148212432861|;|,+;+-0.6007152795791626|;| not+;+-0.10703286528587341|;| shutdown+;+-0.8710922002792358|;|s+;+-0.00013131031300872564|;|.+;+-0.6105352640151978|;| We+;+-1.8675072193145752|;| can+;+-0.6619522571563721|;| do+;+-0.370775043964386|;| this+;+-0.05441974103450775|;| together+;+-0.2967850863933563|;|—+;+-1.4476872682571411|;|strong+;+-0.15949679911136627|;|er+;+-0.014990697614848614|;| than+;+-0.09009919315576553|;| ever+;+-0.005235648714005947|;|!+;+-0.6422613859176636"
"When we think of more than 619,000 Americans having tested positive, more than 45,000 having recovered, we see a resilient nation rising to the challenge. The spirit of the American people is undeniable. Each recovery is a testament to our strength, perseverance, and unwavering determination. As we move forward, we must remain vigilant and united. Together, we will get through this, ensuring that every American feels safe and secure once again.","re+;+-1.688212614681106e-05|;|covered+;+-2.935296834039036e-06|;|,+;+-0.0007855643052607775|;| we+;+-0.6793603301048279|;| see+;+-3.19563889503479|;| a+;+-0.4798326790332794|;| resilient+;+-1.736920952796936|;| nation+;+-0.20523536205291748|;| rising+;+-1.4885152578353882|;| to+;+-0.09097998589277267|;| the+;+-0.08651360869407654|;| challenge+;+-0.35141292214393616|;|.+;+-0.028271043673157692|;| The+;+-1.9345122575759888|;| spirit+;+-0.8748723864555359|;| of+;+-0.0005188359646126628|;| the+;+-1.4522162675857544|;| American+;+-0.00015478975547011942|;| people+;+-5.776898251497187e-05|;| is+;+-0.3024864196777344|;| undeniable+;+-2.170137882232666|;|.+;+-1.0844568014144897|;| Each+;+-2.5643177032470703|;| recovery+;+-0.7658867239952087|;| is+;+-1.0535567998886108|;| a+;+-0.09011324495077133|;| testament+;+-0.09592768549919128|;| to+;+-0.009046337567269802|;| our+;+-0.32518479228019714|;| strength+;+-0.2308843731880188|;|,+;+-0.6071611642837524|;| perseverance+;+-5.305638313293457|;|,+;+-0.0010687739122658968|;| and+;+-1.0280383548888494e-06|;| unwavering+;+-2.549147129058838|;| determination+;+-1.9922881126403809|;|.+;+-0.11545735597610474|;| As+;+-1.5617284774780273|;| we+;+-0.022065386176109314|;| move+;+-0.6881619691848755|;| forward+;+-0.0006639453349635005|;|,+;+-0.04110102728009224|;| we+;+-0.6500387787818909|;| must+;+-0.175302654504776|;| remain+;+-1.5109543800354004|;| vigilant+;+-0.17894941568374634|;| and+;+-1.408278226852417|;| united+;+-0.3703921437263489|;|.+;+-1.161241054534912|;| Together+;+-0.19230568408966064|;|,+;+-0.0007719860877841711|;| we+;+-0.09829224646091461|;| will+;+-0.26675933599472046|;| get+;+-9999.0|;| through+;+-0.036286864429712296|;| this+;+-0.0028355419635772705|;|,+;+-0.8015084266662598|;| ensuring+;+-1.8681389093399048|;| that+;+-0.34628382325172424|;| every+;+-1.4791736602783203|;| American+;+-1.224350929260254|;| feels+;+-2.624147653579712|;| safe+;+-1.607097864151001|;| and+;+-0.25278982520103455|;| secure+;+-0.9391359090805054|;| once+;+-1.1036951541900635|;| again+;+-0.16022524237632751|;|.+;+-0.10846560448408127"
"The next second time that I went with Dr. Birx in--to the President and said, ""Mr. President, we must consider the implications of a phased approach. The data we’ve gathered shows that while some regions are achieving progress, others face daunting challenges. It’s vital, absolutely vital, to provide clarity, guidance, and support for our citizens. Together, we can navigate these waters, ensuring that every American remains informed and ready to tackle this head-on.""","""+;+-0.8122807741165161|;|Mr+;+-0.015845606103539467|;|.+;+0.0|;| President+;+-1.9361264946837764e-07|;|,+;+-0.0003382038848940283|;| we+;+-0.08739526569843292|;| must+;+-1.6127475500106812|;| consider+;+-2.586639404296875|;| the+;+-0.5739679932594299|;| implications+;+-1.6756913661956787|;| of+;+-0.006441442295908928|;| a+;+-5.294034957885742|;| phased+;+-2.3600993156433105|;| approach+;+-1.505597472190857|;|.+;+-0.6554736495018005|;| The+;+-2.097074508666992|;| data+;+-2.3125557899475098|;| we+;+-3.0370774269104004|;|’ve+;+-1.5563037395477295|;| gathered+;+-0.2268393337726593|;| shows+;+-1.0704423189163208|;| that+;+-1.2535144090652466|;| while+;+-1.2112654447555542|;| some+;+-0.12328207492828369|;| regions+;+-0.6688662767410278|;| are+;+-0.2215082198381424|;| achieving+;+-9999.0|;| progress+;+-3.807621479034424|;|,+;+-0.0011671261163428426|;| others+;+-0.017298178747296333|;| face+;+-2.561821460723877|;| daunting+;+-4.502222061157227|;| challenges+;+-0.003722049528732896|;|.+;+-0.011517668142914772|;| It+;+-1.0947185754776|;|’s+;+-0.016849929466843605|;| vital+;+-2.33671236038208|;|,+;+-2.620873212814331|;| absolutely+;+-0.8860993981361389|;| vital+;+-0.15323719382286072|;|,+;+-0.0027070348151028156|;| to+;+-1.1467554569244385|;| provide+;+-4.480762481689453|;| clarity+;+-2.520318031311035|;|,+;+-4.572979927062988|;| guidance+;+-2.0479345321655273|;|,+;+-0.08573652803897858|;| and+;+-0.0019110271241515875|;| support+;+-0.7069265842437744|;| for+;+-2.5220789909362793|;| our+;+-1.2759958505630493|;| citizens+;+-2.0839498043060303|;|.+;+-0.165716752409935|;| Together+;+-1.572879672050476|;|,+;+-0.002634515054523945|;| we+;+-0.11038641631603241|;| can+;+-0.3195577561855316|;| navigate+;+-0.5970706939697266|;| these+;+-1.1071451902389526|;| waters+;+-1.701143503189087|;|,+;+-0.5606666207313538|;| ensuring+;+-0.25463688373565674|;| that+;+-0.794434666633606|;| every+;+-1.4035447835922241|;| American+;+-0.02282259799540043|;| remains+;+-2.9874653816223145|;| informed+;+-1.897783875465393|;| and+;+-0.0815236046910286|;| ready+;+-4.3981709480285645|;| to+;+-0.47502797842025757|;| tackle+;+-3.5586490631103516|;| this+;+-2.4442977905273438|;| head+;+-1.679804801940918|;|-on+;+-0.02173464000225067|;|.""+;+-0.021888822317123413"
"And after that, I said, ""Oh, make sure that's in the bill."" It was amazing how quickly things turned. The proposal had the potential to change everything. It was a game-changer, folks, because when you have something that can directly benefit the American people, you don't sit around and think about it—you act. This is what we’ve always done, and what we’ll continue to do, for everyone counting on us.","how+;+-0.5700708031654358|;| quickly+;+-0.11799588054418564|;| things+;+-0.5758657455444336|;| turned+;+-3.1940536499023438|;|.+;+-2.1453380584716797|;| The+;+-0.9091100096702576|;| proposal+;+-9999.0|;| had+;+-2.5847153663635254|;| the+;+-2.7430765628814697|;| potential+;+-0.10911312699317932|;| to+;+-0.0024481848813593388|;| change+;+-0.8034317493438721|;| everything+;+-1.255265712738037|;|.+;+-1.7420611381530762|;| It+;+-2.674269914627075|;| was+;+-0.674972414970398|;| a+;+-0.5209498405456543|;| game+;+-1.4763468503952026|;|-ch+;+-0.20239247381687164|;|anger+;+0.0|;|,+;+-0.10300926864147186|;| folks+;+-0.5868260264396667|;|,+;+-0.8327312469482422|;| because+;+-9999.0|;| when+;+-1.283020257949829|;| you+;+-0.22796304523944855|;| have+;+-2.1087403297424316|;| something+;+-1.0087499618530273|;| that+;+-0.300042986869812|;| can+;+-0.4914453625679016|;| directly+;+-5.460854530334473|;| benefit+;+-0.5553277730941772|;| the+;+-0.14560993015766144|;| American+;+-0.0391024611890316|;| people+;+-0.005241106729954481|;|,+;+-0.04197002947330475|;| you+;+-0.09582751244306564|;| don't+;+-3.8373093605041504|;| sit+;+-4.542624473571777|;| around+;+-2.3571393489837646|;| and+;+-2.962912082672119|;| think+;+-5.059882164001465|;| about+;+-0.5246612429618835|;| it+;+-3.833878508885391e-05|;|—you+;+-1.2818958759307861|;| act+;+-0.08347093313932419|;|.+;+-0.16901539266109467|;| This+;+-2.953446865081787|;| is+;+-0.12230575084686279|;| what+;+-0.905447244644165|;| we+;+-2.314154624938965|;|’ve+;+-3.026301383972168|;| always+;+-0.8434048891067505|;| done+;+-0.11367302387952805|;|,+;+-1.146222472190857|;| and+;+-0.3057960271835327|;| what+;+-4.7051615715026855|;| we+;+-0.08218353986740112|;|’ll+;+-1.221079707145691|;| continue+;+-0.05100489780306816|;| to+;+-0.0125282509252429|;| do+;+-0.006429721601307392|;|,+;+-1.3905564546585083|;| for+;+-2.308736562728882|;| everyone+;+-6.596340179443359|;| counting+;+-2.877676010131836|;| on+;+-1.9361264946837764e-07|;| us+;+-0.0042929151095449924|;|.+;+-0.22836992144584656"
"But the big thing, never quit, never give up; do something you love. When you find that passion, hold onto it tightly. It’s what drives us, fuels our ambition, and catapults us toward greatness. Remember, America, each challenge we face is just an opportunity in disguise. So dig deep, embrace your potential, and push through the obstacles. Together, we can forge a future that reflects our strength and resilience. Keep fighting, keep winning!","find+;+-0.5596708655357361|;| that+;+-0.3810104727745056|;| passion+;+-0.0007430415134876966|;|,+;+-0.011220536194741726|;| hold+;+-3.535778522491455|;| onto+;+-0.20760507881641388|;| it+;+0.0|;| tightly+;+-0.10398690402507782|;|.+;+-0.2629743814468384|;| It+;+-0.7162418961524963|;|’s+;+-0.6150540709495544|;| what+;+-1.1162047386169434|;| drives+;+-0.31750476360321045|;| us+;+-1.257161021232605|;|,+;+-0.3550797700881958|;| fuels+;+-1.6637091636657715|;| our+;+-0.01277532521635294|;| ambition+;+-1.2108371257781982|;|,+;+-0.18654488027095795|;| and+;+-0.00925836805254221|;| cat+;+-9999.0|;|ap+;+-8.061054359131958e-06|;|ults+;+-2.816093228830141e-06|;| us+;+-0.007566753309220076|;| toward+;+-1.040320873260498|;| greatness+;+-1.2437578439712524|;|.+;+-0.00177323492243886|;| Remember+;+-1.1185883283615112|;|,+;+-0.007040839642286301|;| America+;+-1.1169732809066772|;|,+;+-0.5874785780906677|;| each+;+-3.3738815784454346|;| challenge+;+-1.094622254371643|;| we+;+-1.640525221824646|;| face+;+-0.009100563824176788|;| is+;+-0.08278672397136688|;| just+;+-2.2133326530456543|;| an+;+-1.527608871459961|;| opportunity+;+-0.002396936295554042|;| in+;+-0.2153157740831375|;| disguise+;+-0.0001085497424355708|;|.+;+-0.10769746452569962|;| So+;+-1.3672059774398804|;| dig+;+-3.9544782638549805|;| deep+;+-0.03270827606320381|;|,+;+-0.019453784450888634|;| embrace+;+-2.288668155670166|;| your+;+-2.4827632904052734|;| potential+;+-2.784787654876709|;|,+;+-0.003252812195569277|;| and+;+-0.0013635702198371291|;| push+;+-2.6777806282043457|;| through+;+-1.5314579010009766|;| the+;+-0.4766904413700104|;| obstacles+;+-0.3359631597995758|;|.+;+-0.06869369745254517|;| Together+;+-0.24335896968841553|;|,+;+-0.0018752054311335087|;| we+;+-0.05690803378820419|;| can+;+-0.8582923412322998|;| forge+;+-3.9464492797851562|;| a+;+-0.17565423250198364|;| future+;+-1.585374355316162|;| that+;+-0.3977015018463135|;| reflects+;+-1.1237167119979858|;| our+;+-0.39833495020866394|;| strength+;+-2.4574642181396484|;| and+;+-0.4762248992919922|;| resilience+;+-0.30705899000167847|;|.+;+-0.8965936303138733|;| Keep+;+-1.4446865320205688|;| fighting+;+-1.7251347303390503|;|,+;+-1.4581574201583862|;| keep+;+-0.2527157664299011|;| winning+;+-1.0750585794448853|;|!+;+-0.011198836378753185"
"If you're Democrat, you have automatic protection. That's years and years of people putting in place a system that favors certain groups. It’s about the entitlements, the unwarranted privileges that—let's be honest—leave hardworking Americans behind. This isn't just politics; it's about fairness, equality. We need to ensure everyone has a level playing field. Otherwise, how do we expect to sustain the very foundation of our great nation? It’s time for change.","place+;+-0.606159508228302|;| a+;+-2.5511083602905273|;| system+;+-0.02240128256380558|;| that+;+-0.05664728954434395|;| favors+;+-0.6839134097099304|;| certain+;+-0.9184571504592896|;| groups+;+-0.3900943994522095|;|.+;+-2.0147311687469482|;| It+;+-1.1999945640563965|;|’s+;+-0.01534257922321558|;| about+;+-2.614895820617676|;| the+;+-3.245054244995117|;| ent+;+-9999.0|;|itlements+;+-0.7587352991104126|;|,+;+-0.4668460190296173|;| the+;+-0.2996410131454468|;| unw+;+-9999.0|;|arrant+;+-0.14450311660766602|;|ed+;+-3.128163257315464e-07|;| privileges+;+-1.342393398284912|;| that+;+-0.3121678829193115|;|—+;+-9999.0|;|let+;+-0.10873542726039886|;|'s+;+-0.8292786478996277|;| be+;+-0.31357520818710327|;| honest+;+-0.04526839405298233|;|—+;+-0.005741186905652285|;|leave+;+-4.099762439727783|;| hardworking+;+-0.6070132255554199|;| Americans+;+-0.005296723451465368|;| behind+;+-0.7701326608657837|;|.+;+-0.003352140076458454|;| This+;+-2.289929151535034|;| isn't+;+-1.0951299667358398|;| just+;+-0.27443093061447144|;| politics+;+-1.0267024040222168|;|;+;+-0.025036735460162163|;| it's+;+-0.5239971280097961|;| about+;+-0.8624041080474854|;| fairness+;+-0.09040601551532745|;|,+;+-1.702436923980713|;| equality+;+-3.4018425941467285|;|.+;+-1.2679357528686523|;| We+;+-0.5075289011001587|;| need+;+-0.647253155708313|;| to+;+-0.22787874937057495|;| ensure+;+-0.7215287089347839|;| everyone+;+-3.240370035171509|;| has+;+-0.5370873212814331|;| a+;+-0.2703128159046173|;| level+;+-1.1826589107513428|;| playing+;+-0.00016611411410849541|;| field+;+-2.176947600673884e-05|;|.+;+-0.9983339309692383|;| Otherwise+;+-9999.0|;|,+;+-5.931863051955588e-05|;| how+;+-1.187451958656311|;| do+;+-1.327338695526123|;| we+;+-0.012520251795649529|;| expect+;+-0.2827990651130676|;| to+;+-0.4252435564994812|;| sustain+;+-9999.0|;| the+;+-0.6337814927101135|;| very+;+-2.538684844970703|;| foundation+;+-1.4266035556793213|;| of+;+-0.07665976136922836|;| our+;+-0.19184477627277374|;| great+;+-0.11599930375814438|;| nation+;+-0.07649490237236023|;|?+;+-0.07780903577804565|;| It+;+-1.8845033645629883|;|’s+;+-0.07328616082668304|;| time+;+-0.09095495939254761|;| for+;+-0.20703157782554626|;| change+;+-0.8403164148330688|;|.+;+-0.7844175696372986"
"In the last three years, ICE has arrested over 5,000 wicked human traffickers. And I have to say, that’s a tremendous accomplishment for a dedicated team. We’re fighting back against this horrific crime because every child, every woman deserves to be safe. It’s vital, absolutely vital, that we continue this fight, and we will. We’ll ensure that these criminals face justice, and every American feels protected in their communities. Thank you.","have+;+-3.0302670001983643|;| to+;+-1.4298427104949951|;| say+;+-0.8390777707099915|;|,+;+-0.0016593512846156955|;| that+;+-1.774733066558838|;|’s+;+-0.17165574431419373|;| a+;+-0.2952226400375366|;| tremendous+;+-0.03466147556900978|;| accomplishment+;+-1.5866259336471558|;| for+;+-2.317221164703369|;| a+;+-7.665849208831787|;| dedicated+;+-0.380840003490448|;| team+;+-0.1258087009191513|;|.+;+-1.211596965789795|;| We+;+-1.1529715061187744|;|’re+;+-0.5675573945045471|;| fighting+;+-1.5394498109817505|;| back+;+-0.7196110486984253|;| against+;+-0.07845387607812881|;| this+;+-0.2908107042312622|;| horrific+;+-1.3203083276748657|;| crime+;+-0.00837686751037836|;| because+;+-6.130727767944336|;| every+;+-0.2554512321949005|;| child+;+-0.47732073068618774|;|,+;+-0.7976735234260559|;| every+;+-0.00018530222587287426|;| woman+;+-2.644768238067627|;| deserves+;+-0.9944117069244385|;| to+;+-0.727985143661499|;| be+;+-0.31039804220199585|;| safe+;+-0.234686478972435|;|.+;+-0.32384398579597473|;| It+;+-2.6066927909851074|;|’s+;+-0.00440377090126276|;| vital+;+-5.316051006317139|;|,+;+-2.912268877029419|;| absolutely+;+-2.2247629165649414|;| vital+;+-0.13600340485572815|;|,+;+-0.06009291112422943|;| that+;+-0.20996972918510437|;| we+;+-0.003084905445575714|;| continue+;+-0.11934303492307663|;| this+;+-1.2549383640289307|;| fight+;+-0.7968061566352844|;|,+;+-2.1546225547790527|;| and+;+-1.7310904264450073|;| we+;+-0.8229482769966125|;| will+;+-0.11491032689809799|;|.+;+-0.655499279499054|;| We+;+-1.8476532697677612|;|’ll+;+-3.0439038276672363|;| ensure+;+-1.6074390411376953|;| that+;+-0.47826188802719116|;| these+;+-2.154600143432617|;| criminals+;+-0.22388029098510742|;| face+;+-0.3829922080039978|;| justice+;+-0.06690457463264465|;|,+;+-0.4394250810146332|;| and+;+-0.18548110127449036|;| every+;+-6.482054710388184|;| American+;+-1.2800134420394897|;| feels+;+-3.53802227973938|;| protected+;+-2.9088592529296875|;| in+;+-0.059842098504304886|;| their+;+-0.06298811733722687|;| communities+;+-1.498999834060669|;|.+;+-0.13234373927116394|;| Thank+;+-5.66049861907959|;| you+;+-4.320199877838604e-07|;|.+;+-0.5295508503913879"
