Input,Result
"So--no, we were always going to get it. We never had a problem with it. But if you think about, that by itself is a big bill. The individual mandate by itself is a big, powerful bill. That was just added on to what we did with the massive tax cuts.",no
"All I'm saying is this: How do you close down the greatest economy in the history of the world when, on January 17th, you have no cases and no death; when on January 21st, you have one case and no death? One case. Think of it. Now, we're supposed to close down the country?",no
"When we think of more than 619,000 Americans having tested positive, more than 45,000 having recovered, we wanted to announce today that the FDA recently announced efforts to facilitate the development and access to convalescent plasma, Mr. President. You've spoken about this. People who have recovered from the coronavirus have antibodies in your bloodstream that can attack the virus.",no
"The next second time that I went with Dr. Birx in--to the President and said, ""Fifteen days are not enough. We need to go thirty days,"" obviously, there were people who had a problem with that because of the potential secondary effects. Nonetheless, at that time, the President went with the health recommendations, and we extended it another 30 days.",no
"And after that, I said, ""Oh, make sure that's in the bill."" It was amazing how that had an impact. That had a very big impact on me, Paul. I really didn't care about it, and then when I heard that everybody wanted it--for 40 years, they've been trying to get it approved, and I said, ""Make sure you don't lose ANWR.""",no
"But the big thing, never quit, never give up; do something you love. When you do something you love as a Scout, I see that you love it. But when you do something that you love, you'll never fail. What you're going to do is give it a shot again and again and again. You're ultimately going to be successful.",no
"If you're Democrat, you have automatic protection. That's years and years of people putting in certain people into positions. But when you look at all of the -- all of the trauma that these fakers, of course -- and the press -- look, the press is -- much of the press is not only fake, it's corrupt. These stories they write are corrupt; they're so wrong. And they know that.",yes
"In the last three years, ICE has arrested over 5,000 wicked human traffickers. And I have signed nine pieces of legislation to stamp out the menace of human trafficking, domestically and all around the globe. My administration has undertaken an unprecedented effort to secure the southern border of the United States.",yes
"We've removed unnecessary restraints on our warfighters in Afghanistan. Those who risk their life and limb for our country, they deserve rules of engagement that give them the best opportunity to finally defeat the enemy. And we're making--for the first time in years, we're making a lot of progress in Afghanistan.",no
"We have a chance now to pass into law the immigration reforms that the American people have been demanding for decades and that many of you have been working on for your entire careers. We have a great opportunity as a Republican Party. As the Republican Party, we have a great opportunity. We're getting very little help from the Democrats, but I hope after I leave this room, we're going to get a call from these people saying, ""Let's go.""",no
"And I've been able to talk to many of those states. And I just remind all of us, when I talked to each one of these state health officials, where they are finding outbreaks are in nursing homes. And so we really knew to--need to continue to protect and we continue to test in nursing homes, because we know that that's a particularly vulnerable group and it's a group we're often--now that we're beginning to understand asymptomatic transmission.",no
"From the instant I took office, I moved rapidly to revive the U. S. economy--slashing a record number of job-killing regulations, enacting historic and record-setting tax cuts, and fighting for fair and reciprocal trade agreements. Our agenda is relentlessly pro-worker, pro-family, pro-growth, and, most of all, pro-American. Thank you. We are advancing with unbridled optimism and lifting our citizens of every race, color, religion, and creed very, very high.",yes
"You know, the truth is that we have coronavirus cases now in 46 American states. And while the risk of serious illness of the coronavirus remains low, we want to encourage every American to practice common sense, practice good hygiene, go to the CDC's website to see what the guidance is for your community or for the American people broadly.",no
"I want to speak now directly to America's children, especially those who feel lost, alone, confused or even scared: I want you to know that you are never alone and you never will be. You have people who care about you, who love you, and who will do anything at all to protect you. If you need help, turn to a teacher, a family member, a local police officer, or a faith leader. Answer hate with love; answer cruelty with kindness.",no
The last two lines are aerosols. What does it do in the air? We have a very unique capability--I was discussing this with the President prior to coming out; he wanted me to convey it to you--on how we do this. I believe we're the only lab in the country that has this capability.,no
"These encouraging developments have put us in a very strong position to finalize guidelines for states on reopening the country, which we'll be announcing. We're going to be talking about that tomorrow. We'll be having a news conference tomorrow sometime during the afternoon. We're going to be announcing guidelines, and we'll be talking about various states. And it's very exciting.",no
"Very importantly, we entered into historic cooperation agreements with the governments of Mexico, Honduras, El Salvador, and Guatemala. As a result of our unprecedented efforts, illegal crossings are down 75 percent since May, dropping eight straight months in a row. And as the wall rapidly goes up, drug seizures rise, and the border crossings are down, and going down very rapidly.",no
"That's page 1,689; page 1,762. Think of it: 1,762. And that's nowhere near the end of their bill. They have things in there that nobody has even at the time to look at or read. These people--I don't--I honestly don't believe they love our country, you want to know the truth.",yes
"But does anybody really believe the numbers of some of these countries that you've been watching and you've been reporting on? And then, it's like they didn't have the big thing. They have been some really, really bad--heavily--and really, some countries that are in big, big trouble. And they're not reporting the facts. And that's up to them.",no
"And you'll see some data when Admiral Polowczyk gets up in just a few moments, but the flow of resources from around the world that we've moved into areas that have faced challenges--I mean, this President has directed us to ensure that every state has what they need, when they need it. And the spirit that I heard again from Republicans and Democrat governors today was reflective of that partnership.",no
"To the citizens of our country, serving as your president has been the honor of my lifetime. And to all of my wonderful supporters, I know you are disappointed but I also want you to know that our incredible journey is only just beginning. Thank you, God bless you, and God bless America.",no
"And, as you know, Europe was just designated as the hotspot right now, and we closed that border a while ago. So that was lucky or through talent or through luck. Call it whatever you want. But through a very collective action and shared sacrifice and national determination, we will overcome the threat of the virus.",no
"A small number of social media platforms are acquiring immense power over what we can see and over what we are allowed to say. A permanent political class is openly disdainful, dismissive, and defiant of the will of the people. A faceless bureaucracy operates in secret and weakens democratic rule. Media and academic institutions push flat-out assaults on our histories, traditions, and values.",no
"And whether it's Kate Steinle or so many others, they'd be around today if these people weren't allowed back into our country through, in this case, the southern border, at least five times. And look at the damage, and then look at this verdict. Look at the verdict. Can you believe the verdict?",no
"But, for now, the best advice that we can give for people is to speak to their doctor, as the President just said. And if the doctor indicates, that physician--if it's not a university hospital or otherwise authorized lab--can contact the state lab. And, again, every state lab in the country can perform tests today.",no
"As long as you remain loyal, faithful, and true, then our enemies don't even stand a chance, our rights will never be stolen, our freedoms will never be trampled, our destiny will never be denied, and the United States of America will never be defeated. With the grace of God and the heroes of West Point, America will always prevail. Nothing will stand in your way, nothing will slow you down, and nothing will stop the West Point Class of 2020 from achieving a true and lasting victory.",no
"The NIH, CDC, and FDA are also currently validating several antibody tests that will allow us to determine whether someone has already had the virus and potentially become immune to infection. We're looking at that. The antibody tests are going to be very interesting, over the next short while. A lot of things are being developed, as we speak.",no
"Good afternoon everybody. My name is Bill Bryan and I lead the Science and Technology Directorate at the U. S. Department of Homeland Security. Over the last several months, we've intensified the Department's R&amp;D efforts to identify and deliver information that informs our response to COVID-19. S&amp;T is working to identify, develop, deploy, and deploy the tools and information to support our response to this crisis.",no
"No, they say worse; they say negative. They say negative. They're going to make the vaccine into a negative so that when we have it--and I spoke to the head of Pfizer, I spoke to the head of Johnson &amp; Johnson, I spoke to the head of the greatest medical companies in the world. We're doing great. We're going to have it soon.",yes
"Likewise, we are restoring our nation's manufacturing might, even though predictions were, as you all know, that this could never, ever be done. After losing 60,000 factories under the previous two administrations, America has now gained 12,000 new factories under my administration, with thousands upon thousands of plants and factories being planned or being built. Companies are not leaving; they are coming back to the USA. The fact is that everybody wants to be where the action is, and the United States of America is indeed the place where the action is.",no
"At the same time, we know that mortality and the fatalities that we're facing across the United States continue. We know the number of people who are still in the hospitals in the ICUs, and we want to continue to recognize the healthcare workers who are on the frontlines, and really recognize how low the United States case fatality rates are, compared to other countries. And this is really due not only to our technology, but how that technology is utilized to save lives.",no
"So when I got $700 billion, and then $716 billion -- and this year, it's going to be pretty big too, because there's few things more important than our military. You know, I'm a big deficit believer and all of that, but before we really start focusing on certain things, we have to build up our military. It was very badly depleted. And we're buying all new jetfighters, all new missiles, all new defensive equipment. We have -- we'll soon have a military like we've never had before.",no
"Today, I am proudly announcing six brand-new initiatives to propel this new era of American energy dominance. First, we will begin to revive and expand our nuclear energy sector--which I'm so happy about--which produces clean, renewable and emissions-free energy. A complete review of U. S. nuclear energy policy will help us find new ways to revitalize this crucial energy resource. And I know you're very excited about that, Rick.",no
"And what you're seeing now with this order is that we're going to be able to remove the constraints so that people at the state and the local level--the individual physician all the way up through the federal government--will have as many constraints as possible removed for them to do everything they possibly can so that we can implement the things that we've been talking about--the containment, the mitigation--so that, as I've said many times, that curve that I referred to that goes up, we don't want to have that curve. We want to suppress it down to that small mound.",no
"The ongoing tragedy in Syria is heartbreaking. Our shared goals must be the de-escalation of military conflict, along with a political solution that honors the will of the Syrian people. In this vein, we urge the United Nations-led peace process be reinvigorated. But, rest assured, the United States will respond if chemical weapons are deployed by the Assad regime.",no
"Together with millions of hardworking patriots across this land, we built the greatest political movement in the history of our country. We also built the greatest economy in the history of the world. It was about ""America First"" because we all wanted to make America great again. We restored the principle that a nation exists to serve its citizens. Our agenda was not about right or left, it wasn't about Republican or Democrat, but about the good of a nation, and that means the whole nation.",yes
