Input,Result
"Why doesn't Ukraine hit Moscow every time the Soviets hit Kiev? Yesterday, Ukrainian drones attacked targets in 5 regions of Russia, including Moscow, with Russian officials reporting that they shot down 2 drones. Radio ‘Svoboda’ found the position of the air defense systems that shot down the drone in the Kuchino district in Balashikha near Moscow. The air defense system is located at the Kuchino landfill. Using Google maps, journalist Mark Krutov compiled a map of the locations of anti-aircraft systems. He has been doing it since May 2023, when the attacks on Moscow began. If you remember, in May 2023 drones managed to hit the roof of the building inside the Kremlin wall in Moscow, targeting the Russian flag on top of it. Then, offices of Russian ministries had been attacked in the Moscow City. At one stage, the Moscow authorities sent policemen to guard the air space, whose job was to inform the ministry of defence. Then the policemen were given anti-drone guns. For weeks in 2023, Moscow airports had to halt operations for hours because of danger of drone attacks. Now, it appears that Ukraine resumed drone attacks on targets in the Moscow region. We know that Russian anti-air defence systems are the primary goals for Ukraine. If they are eliminated, it will give Ukraine the ability to hit military targets in the Moscow region. Let’s see how it goes in the next few weeks.",no
"What are some major Soviet/Russian war crimes? The most horrible Russian war crimes are happening right now — most heinous crimes are committed by Russia’s army in Ukraine against Ukrainians, whom Kremlin propagandists still cynically call “a brotherly people.” There are over 100,000 war crimes recorded by the team of international war crimes prosecutors. Oleksii Kretsu, a Ukrainian soldier from Mykolaiv in southern Ukraine, spent nearly 2 years in Russian captivity. He recently was exchanged in a POW exchange and returned to Ukraine. He returned infected by tuberculosis and hepatitis B, contracted while in a Russian prison. His recollection of the time in Russian captivity sounds like a storyline of a horror film. “As soon as they removed the restraints from our hands and the blindfolds from our eyes, they gave us a ‘welcome’ – beating us with shockers, batons, hands, feet, and anything else they could get hold of.” “The treatment was terrible, and the conditions were horrific, simply unbearable. Every single day during the morning check, we were humiliated. The same shocker was used on us without hesitation.” “In the morning, from wake-up at 6:00 AM to 10:10 AM, we stood motionless in the cell. You stand facing the door: you can't even lower your head because they consider you to be sleeping. Each cell had surveillance cameras, usually two… Every movement was monitored.” “In winter, if it was -10 degrees outside, the cell temperature was, at best, 10-12 degrees Celsius. The small cells were mostly unheated during winter. We had to stand for hours in thin prison clothes, motionless, without any movement.” “They fed us grains soaked in boiling water and often in cold water. The only thing that tasted good was jelly with a piece of white bread. They also gave us mashed potatoes made from greenish potatoes, which were salad-colored.” “They also beat us during interrogations. I'm just a simple border guard, not an assault trooper, not a marine, not a machine gunner. And even then, I lost half of my teeth during these interrogations. What they did to the machine gunners or snipers is terrifying to imagine.” Oleksandr Hrytsiuk from Kivertsi, Volyn region, was captured in April 2022. In January 2024, his wife was informed that his body had been returned from captivity. When his wife arrived in Kyiv for body identification, she was shocked by what she saw. “It was a very horrifying sight. What struck me the most was how emaciated the body was.” The pathologist said that Oleksandr’s body weighed less than 50 kilograms. He was tall — 180 cm, and before captivity, he weighed 110 kg and was physically healthy. “What was left of him were just bones and skin. His head was all bruised, his nose was crooked, and his index fingers had no nails. Whether they were ripped out or smashed, I do not know. There were signs of torture all over his body,” his wife says. Some of his cellmates survived and later later told the story how they were tortured. Every day they were beaten — either in the cell or taken out of the cell to interrogation chambers. The Russians beat Ukrainian prisoners brutally, and Oleksandr was their prime target, because he was tall, he was from western Ukraine, and didn’t want to speak Russian. The guards barely fed them, sometimes even just threw them some dog food mixed with dog hair. “They called him a ‘Banderite’, saying all Banderites must be killed and cut to pieces. He was beaten very cruelly, to the point of losing consciousness. Between beatings, they were forced to stand motionless for hours, sometimes with their hands raised.” This is only a small part of Russian war crimes. There are many more details on terrifying conditions of Ukrainian POWs in Russian captivity. Please read and spread the word.",yes
"When is Putin going to see sense and note that his conventional military forces can’t take Ukraine let alone a NATO member? This question is 2 years and 4 months old: it was asked on April 16, 2022 — less than 2 months after the start of Russia’s full-scale invasion of Ukraine. In over 2 years, Putin hasn’t figured out that his war is doomed — and keeps destroying Russia, its past, present and future. Russia has lost its reputation of a strong military power, lost hundreds of thousands of men on the battlefield (and millions to emigration), destabilized and cannibalized its economy, wasted enormous human and material resources, got pushed out of its most lucrative international markets, exhausted its already worn out and under-maintained infrastructure, with no ability to afford capital investment. In July 2024, Russia managed to gain more territory (red dots) — and lost 50,000 men doing that. The situation looks even more pointless for Russia if we look at the larger map. In fact, Russia still controls about the same percentage of the Ukrainian territory as in December 2022 — and much less than 2 years ago. Russia’s territorial gains of “800 square km” in 2024, which the Russian ministry of defence brags about, should be viewed to scale — Ukraine is 603,628 square km in size. 800 square km is 0.13%. To gain it, Russia has lost 200,000 men. 2.5 years after the start of the full-scale war, Russia is still unable to gain the full control of Donetsk region — the goal that Putin announced since day 1. 2.5 years!! At this rate, Russia will reach the borders of the Donetsk region in a few decades, having burned down its entire male population. With every month, Russia has to throw in more men than before — but the gains are getting smaller, not bigger. There are many reasons for that, including the quality of new recruits — it dropped substantially since the start of the war, as well as increased sophistication of the warfare — by now, drones became the leading defense tool for Ukraine, and Russia is unable to keep up the pace. The war that Putin refuses to stop is eating Russia from the inside like cancer. The Russian Federation wanted to absorb Ukraine, but in the process started eating itself. If Russia doesn’t lose any of its territories as the result of this war, I’ll be very surprised.",yes
"What if the Kursk disaster in 2000 had prevented Putin from getting to power? How would Russia have looked today? Vladimir Putin’s presidential term started with Kursk nuclear submarine disaster on 12 August 2000. The submarine sank in the Barents Sea and all 118 personnel on board perished. The crews of nearby ships, which all were taking part in a large-scale naval exercise, felt two explosions, but the generals did not start any search for the vessel for 6 hours. The explosion was so powerful, it was recorded by seismologists in Alaska. It took over 16 hours to locate the submarine (the emergency rescue buoy had been switched off). It was finally located on the ocean floor at a depth of 108 metres (354 ft). Newly inaugurated Putin was on holiday and refused to cut his vacation short, to deal with the crisis. After the explosions, 23 sailors remained alive on the submarine — they died waiting to be rescued. Putin was refusing to allow foreigners to be part of the rescue mission, and Russians were unable to do what was needed to be done. Desperate relatives were waiting for news about their men at the quayside, growing more and more despondent because of the inaction by the state officials and the Navy. All this time Russian officials lied about what was happening. “The communication with the crew has been established, they are getting hot food!” was telling the Navy spokesman. Blatant lies. Only on August 20 — 8 days after the catastrophe — the Norwegian vessel ‘Seaway Eagle’ was allowed to begin working on the recovery mission. Norwegian divers did in 24 hours what the Russians could not do in a week — they managed to open the submarine's emergency escape hatch. But it was too late. All survivors of the accident were already dead. When the Russian TV — which was still reporting freely at the time — done an investigative piece on the tragedy and showed the widows of the marines, Putin accused the program in ”hiring whores for $10” to discredit him: “You hire whores on purpose. You gave them 10 dollars each, specifically to discredit me,” Putin claimed. It was after the Kursk disaster that Putin began raider seizures of the independent media. This was 24 years ago. Today, the words “Kursk” and “Putin” are again in the news, but this time it’s the Kursk region of Russia — and the Ukrainian troops’ incursion into Russia. And once again, Putin is lying about it. But this no longer surprises anyone. ”Kursk” disaster didn’t cripple Putin’s grasp on power — but maybe, Kursk will?",yes
"How would the provision of Patriot air defence systems affect the situation in the city of Kharkiv? More than 10% of the population of Kharkiv (160,000 people) have lost their homes, 5 thousand buildings suffered damages or have been destroyed by the Russian artillery, missiles and bombs. If Kharkiv had effective air defence systems like Patriots, with sufficient munitions for them, this wouldn’t have happened. The White House administration has finally approved the use of American air defence systems to shoot down Russian planes over the Russian territory — that’s where they drop their guided bombs, which fall on Kharkiv and nearby towns. The new direction on the use of the U.S. weapons will allow Ukraine to employ American weapons to intercept Russian missiles that are targeting Kharkiv, and to attack concentrations of Russian troops just over the border in the vicinity of the city. This will allow for Ukraine to aim for high value targets such as command and control centers, artillery, logistics and air defence units that are located on Russian territory near Kharkiv and concentrating or rehearsing future operations against Ukraine. Russian propagandists must be devastated. No instruction manuals have been received from the AP (administration of the president) as yet, so they are keeping num about it.",yes
"What are the impacts of the fires at the Proletarsk oil depot in Russia on the environment? The fire at the strategic oil depot in the ARussian town of Proletarsk in Rostov region has been burning for 9 days, and almost all fuel had burnt out. (Video in the comments below.) But despite the smoke tail of 60 km long, the local enviromental control authorities assured residents that the quality of air was fine. Notwithstanding, the annual celebration of the Day of the City got cancelled by the administration, as well as all other outdoor activities — even though it’s the 100-year-anniversary of the district. The district administration's press service stated that the festivities were cancelled due to ""the current situation in the district."" (“The situation” is also the word used by Vladimir Putin to describe the Ukrainian invasion of Russia in the Kursk region.) Residents of Proletarsk complain that they have ""no air to breathe"" and are buying up masks to breathe filtered air. Locals are afraid to eat the vegies from their gardens: when they wash them, the water turns black. Compared to the first week of the fire, it looks like the flames are getting smaller, expectedly, as not much fuel is left. The fire began as the result of the Ukrainian drone attack on August 18. After 4 days, the local authorities even called priests to perform a prayer service, asking for divine assistance in putting out the flames. The prayers didn’t work; attempts to control the fire by firemen also didn’t work. Over 40 firemen got injured. The fuel depot had 74 giant tanks storing different types of fuel, including specific types of aviation kerosine. Russia’s ministry of emergency situations that controls the fire service didn’t post any information about the raging fire in Proletarsk, which was visible on satellite photos. The reason for the silence — not to give information to the Ukrainian Telegram channels, which would celebrate their success. At the beginning of the war, it was Russia that was destroying oil depots in Ukraine with missile strikes. Ukraine is simply paying back.",yes
"Is Russia’s talk of Ukraine using a dirty bomb on its own territory indicate that Russia may be planning to use a dirty bomb themselves and blame it on Ukraine? ‘Russia Today’, TASS, and RIA Novosti, as well as all the Putin’s shills are posting and reposting each other, threatening that “Ukraine is going to blow a dirty bomb in Eastern Europe.” Is Russia going to blow a dirty bomb somewhere and blame it on Ukraine? Hell, no. Putin is embarrassed that his troops can’t stop the Ukrainian offensive in the Kursk region, and it makes him look pathetic. So, Putin’s administration is trying to eclipse the global news about Ukraine’s success in invading Russia by scaremongering: even if no one believes that Ukraine would drop a “dirty bomb”, they might start worrying that it’s Putin who is planning to do it, and the incessant chatter is the Kremlin’s coverup tactic. To remind you: Russians have done it before, they’ve threatened a “Ukrainian dirty bomb”, to overshadow undesirable news. Putin’s propagandists are terrified to try something new in a crisis — in case it doesn’t work and the author of the idea moves next in line for a hexa-share Lefortovo cell. That’s why Russian propagandists prefer to reapply tried and tested methods: dirty bomb, bio laboratories, WW3 — and so on, ad nauseam. Because it would be stupid to make nuclear threats in the current situation — Russia is being invaded right now! It would be time to walk the walk — not talk the talk, if Russia’s nuclear blackmail were even 0.5% truthful. Even Medvedev — who loves nuclear bluff — had shut up, and is only squealing about “illegal border crossing” and “terroristic nature of the neo-Nazi regime” (yes, for real). So, what’s next on the list, after the nukes? “A dirty bomb” — sounds just as worrisome. Just another PR caper by Kremlin shills.",yes
"What is your analysis of the satellite images of the Ukrainian Defence Intelligence drone strikes on the Russian radar station in Orenburg Oblast? On May 26, a long-range Ukrainian drone attacked an over-the-horizon radar station in Russia in Orenburg region — at a distance of more than 1,800 km. Orsk is located 140 km further from the front line in Ukraine than the Bashkir city of Salavat, which was previously the furthest location from Ukraine attacked by Ukrainian drones in Russia. The drone targeted the Voronezh-M missile attack warning radar station in the village of Gorkovskoye near the town of Orsk in Orenburg region. The station is fairly new — it was commissioned in 2017. 2 days ago, Ukraine already hit another Voronezh-DM radar station, located in the Krasnodar Territory. “Voronezh” type stations are designed to detect and track ballistic and cruise missiles and other aerodynamic objects at distances up to 6,000 These long-range radar stations are part of Russia’s “strategic umbrella”. Since 2011, these radar stations became part of Russia’s Aerospace Defense Forces. It is these stations that Russia is using to hit targets in Ukraine. Like the attack on Kharkiv hypermarket last Saturday.",no
"Has Putin already decided to attack NATO? Putin can’t attack NATO countries while he’s stuck in the war of attrition in Ukraine. But if Putin is allowed to take over Ukraine — or “freeze” the war on current separation lines, with Ukraine being forced to de-arm and the ability of Russia to mobilize soldiers from the occupied Ukrainian territories (which they already do), then the chance of Putin attacking Baltics increases tenfold. And vice versus, if Russia is decisively defeated in Ukraine, the threat of Putin attacking a NATO country in Europe will drop close to 0%. Russia will not be able to recover quickly and Europe will have enough time to prepare an impenetrable defense. Putin won’t have the resources to attack the Baltic countries or Poland, if he suffers defeat and his army is destroyed in Ukraine. That’s why the most logical course of action for the European allies of Ukraine is to send Ukrainians enough weapons to destroy Putin’s army in Ukraine, so he cannot even think about an attack on Europe. Then these weapons that are stored in the warehouses won’t be needed in the future.",no
"What do you make of the fact that Paul Whelan was left out of the prisoner exchange between the US and Russia? In December 2022, Paul Whelan wasn’t part of a prisoner exchange between Russia and the U.S. — instead, American basketball player Brittney Greener was traded for Russian arms dealer Victor Bout. Since then, there weren’t exchanges that were made public. Exchanges are never straightforward and who gets back is determined not only by what one side desires but also whom the opposition is prepared to exchange. Victor Bout, Brittney Griner. Putin managed to get his “merchant of death” Bout back, releasing an American hostage Griner who was arrested in Russia for carrying vaporizer cartridges containing less than a gram of hash oil. Russia accused her in possession of illegal drugs and sentenced for 9 years of prison. While possessing marijuana is illegal in Russia, the whole arrest and sentencing of Griner were handled with such media frenzy and promotion by Russian propagandists and the Kremlin bots online that it looked like a special operation to pressure the American side to release a well-connected arms dealer — by the end of 2022, Putin desperately needed someone experienced in that particular sector. Why Paul Whelan wasn’t exchanged at the time was asked by many, and the answer is that maybe Russia wanted someone else in exchange to Whelan whom the FSB insists was a real spy. Security professional Paul Whelan was arrested in Moscow in 2018 and accused of being a spy. Whelan said he had been in Russia for a friend's wedding. Before 2008, Whelan served as a Marine, and after his discharge was working as a security chief for a commercial organization. He visited Russia several times before and the wedding he was planning to attend was of a fellow marine. Whelan says he was given the hard drive by a Russian friend in what he now he now believes was a “sting operation” — Russia accused the drive contained some classified intel and sentenced him to 16 years imprisonment. This week, after several Russian political prisoners disappeared from their prisons in Russia, it was discovered that Paul Whelan is also missing. So are Putin’s critics journalist Maria Ponomarenko and an opposition politician Vladimir Kara-Murza. More confirmations are coming from Russia that a big prisoner exchange deal is in the works. Maybe this time Paul Whelan will also be released.",yes
