Input,Result
"When credible intelligence warrants, appropriate law enforcement and local officials are alerted. These warnings are, unfortunately, a new reality in American life -- and we have recently seen an increase in the volume of general threats. Americans should continue to do what you're doing -- go about your lives, but pay attention to your surroundings. Add your eyes and ears to the protection of our homeland.",yes
"Twelve years ago, Iraq invaded Kuwait without provocation. And the regime's forces were poised to continue their march to seize other countries and their resources. Had Saddam Hussein been appeased instead of stopped, he would have endangered the peace and stability of the world. Yet this aggression was stopped -- by the might of coalition forces and the will of the United Nations.",yes
"When America serves others in this way, we show the strength and generosity of our country. These deeds reflect the character of our people. The greatest strength we have is the heroic kindness and courage and self-sacrifice of the American people. You see this spirit often if you know where to look, and tonight we need only look above to the gallery.",yes
"America pursues medical advances in the name of life, and we will achieve the great breakthroughs we all seek with reverence for the gift of life. I believe America's scientists have the ingenuity and skill to meet this challenge. And I look forward to working with Congress and the scientific community to achieve these great and noble goals in the years ahead.",yes
"Their aim is to seize power in Iraq and use it as a safe haven to launch attacks against America and the world. Lacking the military strength to challenge us directly, the terrorists have chosen the weapon of fear. When they murder children at a school in Beslan or blow up commuters in London or behead a bound captive, the terrorists hope these horrors will break our will, allowing the violent to inherit the Earth. But they have miscalculated: We love our freedom, and we will fight to keep it.",yes
"The roots of our democracy can be traced to England, and to its Parliament -- and so can the roots of this organization. In June of 1982, President Ronald Reagan spoke at Westminster Palace and declared, the turning point had arrived in history. He argued that Soviet communism had failed, precisely because it did not respect its own people -- their creativity, their genius and their rights.",no
"Tonight I also ask you to reform our immigration laws so they reflect our values and benefit our economy. I propose a new temporary worker program to match willing foreign workers with willing employers when no Americans can be found to fill the job. This reform will be good for our economy because employers will find needed workers in an honest and orderly system. A temporary worker program will help protect our homeland, allowing Border Patrol and law enforcement to focus on true threats to our national security.",yes
"Defeatism may have its partisan uses, but it is not justified by the facts. For every scene of destruction in Iraq, there are more scenes of rebuilding and hope. For every life lost, there are countless more lives reclaimed. And for every terrorist working to stop freedom in Iraq, there are many more Iraqis and Americans working to defeat them. My fellow citizens: Not only can we win the war in Iraq, we are winning the war in Iraq.",yes
"Taken together, these steps represent decisive action to ease the credit crunch that is now threatening our economy. With a smoother flow of credit, more businesses will be able to stock their shelves and meet their payrolls. More families will be able to get loans for cars and homes and college education. More state and local governments will be able to fund basic services.",yes
"In the case of Iraq, the Security Council did act, in the early 1990s. Under Resolutions 678 and 687 -- both still in effect -- the United States and our allies are authorized to use force in ridding Iraq of weapons of mass destruction. This is not a question of authority, it is a question of will.",yes
"My opponent recently announced that he is the conservative -- the candidate of ""conservative values,"" which must have come as a surprise to a lot of his supporters. There's some problems with this claim. If you say the heart and soul of America is found in Hollywood, I'm afraid you're not the candidate of conservative values. If you voted against the bipartisan Defense of Marriage Act, which President Clinton signed, you are not the candidate of conservative values. If you gave a speech, as my opponent did, calling the Reagan presidency eight years of ""moral darkness,"" then you may be a lot of things, but the candidate of conservative values is not one of them.",no
"This changed world can be a time of great opportunity for all Americans to earn a better living, support your family, and have a rewarding career. And government must take your side. Many of our most fundamental systems -- the tax code, health coverage, pension plans, worker training -- were created for the world of yesterday, not tomorrow. We will transform these systems so that all citizens are equipped, prepared -- and thus truly free -- to make your own choices and pursue your own dreams.",yes
"While the most visible military action is in Afghanistan, America is acting elsewhere. We now have troops in the Philippines, helping to train that country's armed forces to go after terrorist cells that have executed an American and still hold hostages. Our soldiers, working with the Bosnian government, seized terrorists who were plotting to bomb our embassy. Our Navy is patrolling the coast of Africa to block the shipment of weapons and the establishment of terrorist camps in Somalia.",yes
"The United States respects the people of Afghanistan--after all, we are currently its largest source of humanitarian aid--but we condemn the Taliban regime. It is not only repressing its own people, it is threatening people everywhere by sponsoring and sheltering and supplying terrorists. By aiding and abetting murder, the Taliban regime is committing murder.",yes
"On September the 11th, enemies of freedom committed an act of war against our country. Americans have known wars--but for the past 136 years, they have been wars on foreign soil, except for one Sunday in 1941. Americans have known the casualties of war--but not at the center of a great city on a peaceful morning. Americans have known surprise attacks--but never before on thousands of civilians. All of this was brought upon us in a single day--and night fell on a different world, a world where freedom itself is under attack.",yes
"Our nation, working with allies and friends, has also confronted the enemy abroad, with measures that are determined, successful, and continuing. The Al Qaeda terror network that attacked our country still has leaders--but many of its top commanders have been removed. There are still governments that sponsor and harbor terrorists--but their number has declined. There are still regimes seeking weapons of mass destruction--but no longer without attention and without consequence. Our country is still the target of terrorists who want to kill many, and intimidate us all--and we will stay on the offensive against them, until the fight is won.",yes
"To make our economy stronger and more productive, we must make health care more affordable, and give families greater access to good coverage, and more control over their health decisions. I ask Congress to move forward on a comprehensive health care agenda--with tax credits to help low-income workers buy insurance, a community health center in every poor county, improved information technology to prevent medical errors and needless costs, association health plans for small businesses and their employees, expanded health savings accounts, and medical liability reform that will reduce health care costs, and make sure patients have the doctors and care they need.",yes
"America confronted imperial communism in many different ways -- diplomatic, economic, and military. Yet moral clarity was essential to our victory in the Cold War. When leaders like John F. Kennedy and Ronald Reagan refused to gloss over the brutality of tyrants, they gave hope to prisoners and dissidents and exiles, and rallied free nations to a great cause.",yes
"And I will carry this: It is the police shield of a man named George Howard, who died at the World Trade Center trying to save others. It was given to me by his mom, Arlene, as a proud memorial to her son. This is my reminder of lives that ended, and a task that does not end.",no
"Good evening. Three days ago, in large numbers, Iraqis went to the polls to choose their own leaders -- a landmark day in the history of liberty. In the coming weeks, the ballots will be counted, a new government formed, and a people who suffered in tyranny for so long will become full members of the free world.",yes
"The new law offers special help to one-third of older Americans will low incomes, such as a senior couple with low savings and an annual income of about $18,000 or less. These seniors will pay little or no premium for full drug coverage. Their deductible will be no higher than $50 per year, and their co-payment on each prescription will be as little as $1. Seniors in the greatest need will have the greatest help under the modernized Medicare system.",yes
"With nuclear arms or a full arsenal of chemical and biological weapons, Saddam Hussein could resume his ambitions of conquest in the Middle East and create deadly havoc in that region. And this Congress and the American people must recognize another threat. Evidence from intelligence sources, secret communications, and statements by people now in custody reveal that Saddam Hussein aids and protects terrorists, including members of Al Qaeda. Secretly and without fingerprints, he could provide one of his hidden weapons to terrorists or help them develop their own.",yes
"The terrorists do not merely object to American actions in Iraq and elsewhere, they object to our deepest values and our way of life. And if we were not fighting them in Iraq, in Afghanistan, in Southeast Asia, and in other places, the terrorists would not be peaceful citizens, they would be on the offense, and headed our way.",yes
