Mimicking,Log_prob
"Our only conclusion is that we're getting there, America, because the American people have put their faith in progress. This unwavering belief fuels our commitment to prosperity and unity. We must harness the collective strength of our communities, empowering each citizen to contribute their unique talents. As we advance, let's cherish our shared values and pull together for a brighter future. Remember, greatness demands action—let’s seize every moment to innovate and elevate one another.","their+;+-5.796184723294573e-06|;| faith+;+-0.14495603740215302|;| in+;+-1.1279553291387856e-05|;| progress+;+-0.029929250478744507|;|.+;+-0.004581195767968893|;| This+;+-2.000960350036621|;| unwavering+;+-1.6251015663146973|;| belief+;+-0.7932418584823608|;| fuels+;+-0.572154700756073|;| our+;+-0.006810345221310854|;| commitment+;+-3.1263866424560547|;| to+;+-0.0022353052627295256|;| prosperity+;+-9999.0|;| and+;+-0.7224622368812561|;| unity+;+-1.7340071201324463|;|.+;+-0.0019162647658959031|;| We+;+-1.5615622997283936|;| must+;+-0.44420725107192993|;| harness+;+-0.986191987991333|;| the+;+-2.6402196884155273|;| collective+;+-1.262366533279419|;| strength+;+-0.17672492563724518|;| of+;+-0.07707999646663666|;| our+;+-0.23392833769321442|;| communities+;+-1.1442294120788574|;|,+;+-0.08986135572195053|;| empowering+;+-3.281198501586914|;| each+;+-1.2984074354171753|;| citizen+;+-2.1177024841308594|;| to+;+-0.012405100278556347|;| contribute+;+-0.3860737085342407|;| their+;+-1.4734574556350708|;| unique+;+-0.14263556897640228|;| talents+;+-0.09041931480169296|;|.+;+-0.04478397220373154|;| As+;+-1.560855746269226|;| we+;+-0.010802087374031544|;| advance+;+-2.671870231628418|;|,+;+-0.02527865208685398|;| let's+;+-1.0836739540100098|;| cherish+;+-4.953736305236816|;| our+;+-1.2481822967529297|;| shared+;+-0.6751847267150879|;| values+;+-0.19643570482730865|;| and+;+-0.21167461574077606|;| pull+;+-9999.0|;| together+;+-0.006479933857917786|;| for+;+-3.7641162872314453|;| a+;+-0.3903643786907196|;| brighter+;+-1.0472354888916016|;| future+;+-1.2765531539916992|;|.+;+-0.1821931004524231|;| Remember+;+-1.623154640197754|;|,+;+-0.009202866815030575|;| greatness+;+-3.648472309112549|;| demands+;+-7.517617702484131|;| action+;+-3.3421401977539062|;|—+;+-2.706247329711914|;|let+;+-0.565037727355957|;|’s+;+-1.3253910541534424|;| seize+;+-1.244645118713379|;| every+;+-1.6859318017959595|;| moment+;+-0.5842730402946472|;| to+;+-0.46084854006767273|;| innovate+;+-4.932442665100098|;| and+;+-0.07191639393568039|;| elevate+;+-2.81322979927063|;| one+;+-0.9756138920783997|;| another+;+-1.5048530030981055e-06|;|.+;+-0.25935444235801697"
"But as the President suggested, when we unveil the guidelines that the team has been working hard to finalize, it’s imperative that we also highlight the importance of support mechanisms. Each step we take must resonate with the values of our great nation. By fostering a culture of responsibility and empowerment, we create not just policies, but a movement towards innovation. Let’s rally behind this vision, and together, we will achieve remarkable outcomes for our future.","working+;+-0.0007846142980270088|;| hard+;+-7.088372230529785|;| to+;+-0.6931514739990234|;| finalize+;+-0.8829433917999268|;|,+;+-4.008129963040119e-06|;| it+;+-1.3503987789154053|;|’s+;+-0.0828852728009224|;| imperative+;+-0.4657650589942932|;| that+;+-0.8661967515945435|;| we+;+-0.020650967955589294|;| also+;+-3.078444719314575|;| highlight+;+-0.9976223111152649|;| the+;+-0.10825230181217194|;| importance+;+-1.2246344089508057|;| of+;+0.0|;| support+;+-9999.0|;| mechanisms+;+-5.1267242431640625|;|.+;+-0.5470659732818604|;| Each+;+-2.257408857345581|;| step+;+-1.78857421875|;| we+;+-0.7618609666824341|;| take+;+-0.0004319804720580578|;| must+;+-0.42188379168510437|;| resonate+;+-1.546028733253479|;| with+;+-0.012158408761024475|;| the+;+-0.3808862566947937|;| values+;+-1.6835663318634033|;| of+;+-0.7978163361549377|;| our+;+-0.9008772969245911|;| great+;+-0.30002400279045105|;| nation+;+-0.002699781907722354|;|.+;+-0.441986083984375|;| By+;+-1.1592597961425781|;| fostering+;+-0.5827342867851257|;| a+;+-1.6092917919158936|;| culture+;+-0.7645793557167053|;| of+;+-0.008075719699263573|;| responsibility+;+-5.665093898773193|;| and+;+-0.09124530851840973|;| empowerment+;+-3.0522944927215576|;|,+;+-0.0005608965293504298|;| we+;+-0.011457912623882294|;| create+;+-3.656101942062378|;| not+;+-3.7802486419677734|;| just+;+-0.11484816670417786|;| policies+;+-0.33515384793281555|;|,+;+-0.22695040702819824|;| but+;+-6.704273118884885e-07|;| a+;+-0.4712646007537842|;| movement+;+-1.9376842975616455|;| towards+;+-2.9207091331481934|;| innovation+;+-9999.0|;|.+;+-0.4568738043308258|;| Let+;+-1.0515965223312378|;|’s+;+-0.08464495837688446|;| rally+;+-2.2600226402282715|;| behind+;+-1.5223623514175415|;| this+;+-1.260227918624878|;| vision+;+-0.589609682559967|;|,+;+-0.24605144560337067|;| and+;+-5.156180381774902|;| together+;+-0.3585522770881653|;|,+;+-0.07140585035085678|;| we+;+-0.4053465723991394|;| will+;+-0.7624083757400513|;| achieve+;+-1.1625993251800537|;| remarkable+;+-0.7783165574073792|;| outcomes+;+-1.665098786354065|;| for+;+-0.7833460569381714|;| our+;+-3.1058692932128906|;| future+;+-0.44809067249298096|;|.+;+-0.011421970091760159"
"So--no, we were always going to get it. We never had a problem with it. We approached each challenge head-on, fueled by the knowledge that perseverance leads to triumph. The American spirit shines brightest in adversity, revealing the strength that lies within us all. Together, we will build a foundation of hope, laying the groundwork for a future where opportunity reigns supreme. Let’s stay focused, rallying around the ideals that define our great nation.","We+;+-2.16150164604187|;| approached+;+-3.409675359725952|;| each+;+-1.3002320528030396|;| challenge+;+-0.5016776323318481|;| head+;+-1.323872447013855|;|-on+;+-0.0009215848403982818|;|,+;+-0.008326385170221329|;| fueled+;+-2.0881943702697754|;| by+;+-6.098748053773306e-05|;| the+;+-1.9192665815353394|;| knowledge+;+-5.41873025894165|;| that+;+-0.0005837726057507098|;| perseverance+;+-1.5602625608444214|;| leads+;+-1.3444777727127075|;| to+;+-0.003623831318691373|;| triumph+;+-0.9978299140930176|;|.+;+-4.644463479053229e-05|;| The+;+-1.8535314798355103|;| American+;+-1.6117349863052368|;| spirit+;+-0.0009712525061331689|;| shines+;+-2.9909374713897705|;| brightest+;+-0.04686519131064415|;| in+;+-0.10907474905252457|;| adversity+;+-0.3126738667488098|;|,+;+-0.545297384262085|;| revealing+;+-2.7644553184509277|;| the+;+-2.709646463394165|;| strength+;+-0.263901025056839|;| that+;+-2.3777575492858887|;| lies+;+-0.3828204572200775|;| within+;+-0.005200912710279226|;| us+;+-0.40665578842163086|;| all+;+-0.20149365067481995|;|.+;+-7.896309739408025e-07|;| Together+;+-1.1280474662780762|;|,+;+-0.00019853383128065616|;| we+;+-0.12073827534914017|;| will+;+-1.0162948369979858|;| build+;+-2.1213297843933105|;| a+;+-0.5038868188858032|;| foundation+;+-2.713493585586548|;| of+;+-0.7155340909957886|;| hope+;+-1.2302041053771973|;|,+;+-0.7309917211532593|;| laying+;+-9999.0|;| the+;+-0.11857476085424423|;| groundwork+;+-0.00950437132269144|;| for+;+-0.00016623330884613097|;| a+;+-0.8262391686439514|;| future+;+-0.39404717087745667|;| where+;+-0.9001871943473816|;| opportunity+;+-1.8524125814437866|;| reign+;+-4.3621826171875|;|s+;+-6.623244553338736e-05|;| supreme+;+-0.925367534160614|;|.+;+-0.1394651234149933|;| Let+;+-0.9189023375511169|;|’s+;+-0.05883050337433815|;| stay+;+-2.948057174682617|;| focused+;+-0.41088777780532837|;|,+;+-0.33721354603767395|;| rally+;+-4.990959167480469|;|ing+;+-1.8294689655303955|;| around+;+-0.6119422316551208|;| the+;+-3.3733129501342773|;| ideals+;+-1.02422297000885|;| that+;+-0.004185009747743607|;| define+;+-2.0433030128479004|;| our+;+-0.4066654145717621|;| great+;+-0.05212916061282158|;| nation+;+-0.00043817906407639384|;|.+;+-0.01392983179539442"
"All I'm saying is this: How do you close down the greatest economy in the world? It's a question that demands serious reflection. The consequences ripple through families, businesses, and communities, reshaping our very fabric. We must find a way to safeguard both lives and livelihoods, implementing strategies that allow us to emerge with vitality. It's about innovation, creativity, and above all, a shared commitment to overcoming adversity. Let's stand united in this vital mission.","world+;+-3.292907877039397e-06|;|?+;+-0.05136745050549507|;| It's+;+-0.8068272471427917|;| a+;+-0.7825909852981567|;| question+;+-0.7243587970733643|;| that+;+-0.032274968922138214|;| demands+;+-0.7229912281036377|;| serious+;+-0.8959958553314209|;| reflection+;+-1.3987030982971191|;|.+;+-0.17286540567874908|;| The+;+-1.4897403717041016|;| consequences+;+-3.4574530124664307|;| ripple+;+-0.748216986656189|;| through+;+-0.5391365885734558|;| families+;+-1.3881540298461914|;|,+;+-0.5759739875793457|;| businesses+;+-0.05766528472304344|;|,+;+-0.0009483799804002047|;| and+;+-0.0006588232354260981|;| communities+;+-0.3026123046875|;|,+;+-2.837339401245117|;| resh+;+-9999.0|;|aping+;+-0.00020783171930816025|;| our+;+-0.8237909078598022|;| very+;+-0.9248162508010864|;| fabric+;+-0.3052334785461426|;|.+;+-0.00029494395130313933|;| We+;+-0.2267596274614334|;| must+;+-0.42252740263938904|;| find+;+-3.4532041549682617|;| a+;+-0.35165029764175415|;| way+;+-0.5514470934867859|;| to+;+-0.03453907370567322|;| safeguard+;+-2.756920576095581|;| both+;+-2.00675368309021|;| lives+;+-0.7697047591209412|;| and+;+-3.128163257315464e-07|;| livelihoods+;+-0.0003187810070812702|;|,+;+-1.3432481288909912|;| implementing+;+-9999.0|;| strategies+;+-0.4173884391784668|;| that+;+-0.0017414625035598874|;| allow+;+-2.6212496757507324|;| us+;+-0.4565013349056244|;| to+;+-0.0006159355980344117|;| emerge+;+-1.7690279483795166|;| with+;+-3.5577659606933594|;| vitality+;+-5.12274169921875|;|.+;+-0.1913239061832428|;| It's+;+-2.9941165447235107|;| about+;+-0.6709365844726562|;| innovation+;+-2.949875593185425|;|,+;+-0.3397640287876129|;| creativity+;+-3.073782444000244|;|,+;+-0.005531138274818659|;| and+;+-0.0001649220648687333|;| above+;+-2.431370258331299|;| all+;+-3.173704271830502e-06|;|,+;+-0.01696455478668213|;| a+;+-1.0745803117752075|;| shared+;+-2.1930389404296875|;| commitment+;+-0.13895949721336365|;| to+;+-0.005089545156806707|;| overcoming+;+-3.7977733612060547|;| adversity+;+-0.29490840435028076|;|.+;+-1.7420754432678223|;| Let's+;+-2.7895359992980957|;| stand+;+-3.7914793491363525|;| united+;+-1.9886659383773804|;| in+;+-0.8435171842575073|;| this+;+-0.14795248210430145|;| vital+;+-4.630211353302002|;| mission+;+-0.971825361251831|;|.+;+-0.020929545164108276"
"When we think of more than 619,000 Americans having tested positive, more than 45,000 having lost their lives, we must reflect on the profound impact this has had on our nation. Each statistic represents a story, a family forever changed. We owe it to them to forge ahead with renewed determination. Together, we can implement strategies that protect public health while restoring economic vitality. The future is in our hands, and we will rise to meet the challenge.","lost+;+-6.988221684878226e-06|;| their+;+-5.512236498361744e-07|;| lives+;+-2.5776860184123507e-06|;|,+;+-0.00011415231710998341|;| we+;+-0.6229928731918335|;| must+;+-0.8062484860420227|;| reflect+;+-1.8543518781661987|;| on+;+-0.1771673858165741|;| the+;+-0.03771953284740448|;| profound+;+-0.38782888650894165|;| impact+;+-0.03643367066979408|;| this+;+-0.37465253472328186|;| has+;+-0.5533691048622131|;| had+;+-0.08067421615123749|;| on+;+-0.012470447458326817|;| our+;+-0.7261098027229309|;| nation+;+-0.20653991401195526|;|.+;+-0.006141495890915394|;| Each+;+-0.42383232712745667|;| statistic+;+-0.21717987954616547|;| represents+;+-0.07183950394392014|;| a+;+-0.021849052980542183|;| story+;+-1.2518738508224487|;|,+;+-0.07284039258956909|;| a+;+-0.0008579814457334578|;| family+;+-0.11196393519639969|;| forever+;+-0.7735914587974548|;| changed+;+-0.20158971846103668|;|.+;+-0.005891580134630203|;| We+;+-1.574309229850769|;| owe+;+-0.20992140471935272|;| it+;+-1.3544423381972592e-05|;| to+;+-0.00012487331696320325|;| them+;+-0.6357613205909729|;| to+;+-0.16743046045303345|;| forge+;+-2.2054896354675293|;| ahead+;+-0.5237932205200195|;| with+;+-0.05168752744793892|;| renewed+;+-1.8304575681686401|;| determination+;+-0.8539888858795166|;|.+;+-0.2581193745136261|;| Together+;+-2.2616961002349854|;|,+;+-0.00021676832693628967|;| we+;+-0.562062680721283|;| can+;+-0.47045883536338806|;| implement+;+-3.6782095432281494|;| strategies+;+-0.6410857439041138|;| that+;+-0.04036234691739082|;| protect+;+-1.7735315561294556|;| public+;+-1.6592520475387573|;| health+;+-0.0002712297427933663|;| while+;+-0.05097951367497444|;| restoring+;+-3.2335753440856934|;| economic+;+-1.9696893692016602|;| vitality+;+-0.2841554880142212|;|.+;+-0.15831992030143738|;| The+;+-3.1591968536376953|;| future+;+-2.63205623626709|;| is+;+-1.5532104969024658|;| in+;+-1.779674768447876|;| our+;+-5.796184723294573e-06|;| hands+;+-0.00022308611369226128|;|,+;+-0.4127095937728882|;| and+;+-0.018122320994734764|;| we+;+-0.5521699786186218|;| will+;+-0.7743219137191772|;| rise+;+-0.48835039138793945|;| to+;+-0.6878291964530945|;| meet+;+-1.8140898942947388|;| the+;+-1.1989059448242188|;| challenge+;+-0.2119157612323761|;|.+;+-0.014045970514416695"
"The next second time that I went with Dr. Birx in--to the President and said, ""We need to urgently address the concerns surrounding public health data. Transparency is key; the American people deserve clear and accurate information. Together, we must advocate for science-based decisions that prioritize safety while also considering the economic impact. It’s about balancing these priorities, so everyone feels secure and confident in our leadership during these challenging times.""","""We+;+-0.751492440700531|;| need+;+-0.5665090084075928|;| to+;+-0.053138334304094315|;| urgently+;+-9999.0|;| address+;+-0.18781256675720215|;| the+;+-0.0741891860961914|;| concerns+;+-2.2178051471710205|;| surrounding+;+-0.6890259385108948|;| public+;+-1.0613434314727783|;| health+;+-0.004291372839361429|;| data+;+-4.129537582397461|;|.+;+-0.07796936482191086|;| Transparency+;+-1.3424632549285889|;| is+;+-0.0994269922375679|;| key+;+-0.8549108505249023|;|;+;+-1.3666229248046875|;| the+;+-1.1326532363891602|;| American+;+-0.022885052487254143|;| people+;+-0.0023289097007364035|;| deserve+;+-0.018909519538283348|;| clear+;+-2.667178153991699|;| and+;+-1.9379956722259521|;| accurate+;+-0.4880655109882355|;| information+;+-0.0021647715475410223|;|.+;+-0.07348023355007172|;| Together+;+-2.387472629547119|;|,+;+-0.160475954413414|;| we+;+-0.158477321267128|;| must+;+-1.6477504968643188|;| advocate+;+-3.4408631324768066|;| for+;+-0.00019138160860165954|;| science+;+-1.7722269296646118|;|-based+;+-0.4424765110015869|;| decisions+;+-1.2496962547302246|;| that+;+-0.3206489086151123|;| prioritize+;+-0.6655632257461548|;| safety+;+-0.2826393246650696|;| while+;+-0.3815781772136688|;| also+;+-0.7879889011383057|;| considering+;+-0.361261785030365|;| the+;+-0.2755117416381836|;| economic+;+-0.09047561138868332|;| impact+;+-1.1075661182403564|;|.+;+-0.12980815768241882|;| It+;+-1.4474380016326904|;|’s+;+-0.010675664991140366|;| about+;+-1.0010182857513428|;| balancing+;+-3.1160037517547607|;| these+;+-1.627325177192688|;| priorities+;+-2.5801355838775635|;|,+;+-1.3241026401519775|;| so+;+-4.4268388748168945|;| everyone+;+-3.2837491035461426|;| feels+;+-0.9668367505073547|;| secure+;+-0.1983112096786499|;| and+;+-0.4580576717853546|;| confident+;+-1.9617693424224854|;| in+;+-0.4780576229095459|;| our+;+-0.26278796792030334|;| leadership+;+-1.336714744567871|;| during+;+-2.232208251953125|;| these+;+-0.41057640314102173|;| challenging+;+-0.4603787064552307|;| times+;+-0.002104340586811304|;|.""+;+-0.8609471321105957"
"And after that, I said, ""Oh, make sure that's in the bill."" It was amazing to see how quickly ideas can transform into action. The support from both sides was unprecedented, proving that when we focus on the common good, we can truly achieve remarkable outcomes. It's a testament to our collective strength. Let's continue to push forward, ensuring that every voice is heard and every need is met as we write this new chapter together.","to+;+-1.1582186222076416|;| see+;+-0.5764317512512207|;| how+;+-0.4013322591781616|;| quickly+;+-0.140574112534523|;| ideas+;+-1.7381887435913086|;| can+;+-0.2119426429271698|;| transform+;+-0.7390742897987366|;| into+;+-0.009386274963617325|;| action+;+-0.3472861051559448|;|.+;+-1.1421709060668945|;| The+;+-1.3394654989242554|;| support+;+-3.9167191982269287|;| from+;+-0.8599030375480652|;| both+;+-0.9711888432502747|;| sides+;+-0.011190937831997871|;| was+;+-0.234722301363945|;| unprecedented+;+-2.3313584327697754|;|,+;+-0.5530974268913269|;| proving+;+-1.921147346496582|;| that+;+-0.07362332195043564|;| when+;+-0.0528007373213768|;| we+;+-0.03222637251019478|;| focus+;+-1.369810700416565|;| on+;+-3.404745439183898e-05|;| the+;+-2.2297167778015137|;| common+;+-0.4516664743423462|;| good+;+-0.005936621222645044|;|,+;+-0.0001246348983841017|;| we+;+-1.0905828475952148|;| can+;+-0.04451903700828552|;| truly+;+-4.360844135284424|;| achieve+;+-0.49801480770111084|;| remarkable+;+-0.4946475028991699|;| outcomes+;+-1.304264783859253|;|.+;+-7.76759916334413e-05|;| It's+;+-1.5846235752105713|;| a+;+-1.7722866535186768|;| testament+;+-0.08307672291994095|;| to+;+-3.333223139634356e-05|;| our+;+-1.2764084339141846|;| collective+;+-0.8450829982757568|;| strength+;+-0.7589899301528931|;|.+;+-0.8270024061203003|;| Let's+;+-0.802323579788208|;| continue+;+-1.6507371664047241|;| to+;+-0.7147173285484314|;| push+;+-1.6628470420837402|;| forward+;+-0.46863657236099243|;|,+;+-0.08837807923555374|;| ensuring+;+-0.4716351628303528|;| that+;+-0.26131170988082886|;| every+;+-0.17495214939117432|;| voice+;+-0.07781443744897842|;| is+;+-0.33519110083580017|;| heard+;+-0.5588607788085938|;| and+;+-0.421396940946579|;| every+;+-0.16505272686481476|;| need+;+-0.5367668271064758|;| is+;+-0.23714084923267365|;| met+;+-0.8304040431976318|;| as+;+-2.193694829940796|;| we+;+-8.745069499127567e-05|;| write+;+-4.291584014892578|;| this+;+-1.1841987371444702|;| new+;+-0.19947507977485657|;| chapter+;+-0.00015240935317706317|;| together+;+-0.17023016512393951|;|.+;+-0.0008133203955367208"
"But the big thing, never quit, never give up; do something you love. When you find that passion, you unlock limitless potential. It's not always easy, but with each step, you grow stronger and more determined. Surround yourself with people who inspire you, those who challenge you to reach greater heights. Let's rally together, share our stories, and show the world that perseverance and enthusiasm can conquer any obstacle. Keep pushing forward, America!","find+;+-0.3285420536994934|;| that+;+-1.054535150527954|;| passion+;+-0.001150578842498362|;|,+;+-0.005087526049464941|;| you+;+-2.638638973236084|;| unlock+;+-1.1197199821472168|;| limitless+;+-4.482821464538574|;| potential+;+-0.018534420058131218|;|.+;+-0.031076183542609215|;| It's+;+-1.5811833143234253|;| not+;+-2.019857406616211|;| always+;+-3.014352321624756|;| easy+;+-0.718264102935791|;|,+;+-0.295198529958725|;| but+;+-0.22390088438987732|;| with+;+-4.0911664962768555|;| each+;+-2.333144187927246|;| step+;+-0.12457166612148285|;|,+;+-0.8308849334716797|;| you+;+-0.25735947489738464|;| grow+;+-1.3693921566009521|;| stronger+;+-0.3000893294811249|;| and+;+-0.8594436645507812|;| more+;+-0.09912647306919098|;| determined+;+-1.0378481149673462|;|.+;+-0.00028171599842607975|;| Surround+;+-0.7961323261260986|;| yourself+;+-0.0007853295537643135|;| with+;+-3.128163257315464e-07|;| people+;+-3.474153995513916|;| who+;+-2.47495681833243e-05|;| inspire+;+-0.4318214952945709|;| you+;+-0.1648312658071518|;|,+;+-0.20737093687057495|;| those+;+-3.060995578765869|;| who+;+-0.002243154216557741|;| challenge+;+-1.2203322649002075|;| you+;+-0.1728697270154953|;| to+;+-0.00625226553529501|;| reach+;+-0.4792562425136566|;| greater+;+-1.7559173107147217|;| heights+;+-1.6240566083070007e-06|;|.+;+-3.810037742368877e-05|;| Let's+;+-6.520944118499756|;| rally+;+-9999.0|;| together+;+-0.15681783854961395|;|,+;+-0.14929187297821045|;| share+;+-2.390334129333496|;| our+;+-0.050988469272851944|;| stories+;+-1.73854660987854|;|,+;+-0.019489439204335213|;| and+;+-0.0019032935379073024|;| show+;+-9999.0|;| the+;+-0.023986440151929855|;| world+;+-0.00028993739397265017|;| that+;+-0.38378340005874634|;| perseverance+;+-0.695316731929779|;| and+;+-1.0017313957214355|;| enthusiasm+;+-1.5436687469482422|;| can+;+-0.12880738079547882|;| conquer+;+-2.372653007507324|;| any+;+-0.30347558856010437|;| obstacle+;+-0.24741970002651215|;|.+;+-0.17801609635353088|;| Keep+;+-1.949968695640564|;| pushing+;+-0.1493108719587326|;| forward+;+-0.02599637396633625|;|,+;+-0.7142070531845093|;| America+;+-0.2196003496646881|;|!+;+-0.06771950423717499"
"If you're Democrat, you have automatic protection. That's years and years of people putting in place policies that favor one group over another. It's crucial to recognize the long-standing implications of such decisions. Every American deserves fair treatment, regardless of party affiliation. Let's focus on building a system where opportunity is available to all. We cannot let bias dictate our future. Together, we can foster an environment of inclusivity and fairness for everyone, moving beyond divisions.","place+;+-3.484339475631714|;| policies+;+-0.48498639464378357|;| that+;+-0.19480931758880615|;| favor+;+-1.2024325132369995|;| one+;+-1.3488786220550537|;| group+;+-0.9251418709754944|;| over+;+-0.010806565172970295|;| another+;+-0.017802434042096138|;|.+;+-0.25565436482429504|;| It's+;+-0.8385263085365295|;| crucial+;+-3.242703437805176|;| to+;+-0.5926427245140076|;| recognize+;+-0.2310362458229065|;| the+;+-1.72257399559021|;| long+;+-4.750179290771484|;|-standing+;+-0.6514971852302551|;| implications+;+-0.4096175730228424|;| of+;+-0.014411584474146366|;| such+;+-1.122215986251831|;| decisions+;+-1.0548405647277832|;|.+;+-0.050581008195877075|;| Every+;+-3.0827550888061523|;| American+;+-0.24359388649463654|;| deserves+;+-0.23123133182525635|;| fair+;+-2.979844331741333|;| treatment+;+-0.013558401726186275|;|,+;+-0.27051639556884766|;| regardless+;+-0.17575663328170776|;| of+;+-3.128163257315464e-07|;| party+;+-1.375139832496643|;| affiliation+;+-0.019426539540290833|;|.+;+-0.0007406574441120028|;| Let's+;+-2.100996255874634|;| focus+;+-1.7233632802963257|;| on+;+-0.0017125436570495367|;| building+;+-1.5547908544540405|;| a+;+-0.5879588723182678|;| system+;+-0.10049865394830704|;| where+;+-1.8145649433135986|;| opportunity+;+-1.4002805948257446|;| is+;+-0.345141738653183|;| available+;+-2.235170364379883|;| to+;+-0.22623591125011444|;| all+;+-0.11386602371931076|;|.+;+-0.7150573134422302|;| We+;+-1.9548883438110352|;| cannot+;+-3.9011428356170654|;| let+;+-1.898598313331604|;| bias+;+-2.4001924991607666|;| dictate+;+-0.2718627452850342|;| our+;+-0.08122579008340836|;| future+;+-0.4193041920661926|;|.+;+-0.7977909445762634|;| Together+;+-0.34925419092178345|;|,+;+-0.00010521204239921644|;| we+;+-0.10691214352846146|;| can+;+-0.4505136013031006|;| foster+;+-2.170659065246582|;| an+;+-0.7139593362808228|;| environment+;+-0.10500625520944595|;| of+;+-0.6536033749580383|;| inclus+;+-1.9985641241073608|;|ivity+;+-0.014166918583214283|;| and+;+-0.27893075346946716|;| fairness+;+-1.4326199293136597|;| for+;+-0.7497722506523132|;| everyone+;+-0.7872308492660522|;|,+;+-2.225308656692505|;| moving+;+-1.8439801931381226|;| beyond+;+-1.476973056793213|;| divisions+;+-2.4730281829833984|;|.+;+-0.09669313579797745"
"In the last three years, ICE has arrested over 5,000 wicked human traffickers. And I am proud to say that we stand firm against this abhorrent crime. Every individual caught in this terrible web deserves justice, and we must continue our relentless pursuit of those who exploit the vulnerable. Together, let's strengthen our laws and support efforts that protect the innocent. We will not rest until every trafficker is held accountable, ensuring a safer future for all.","am+;+-0.677612841129303|;| proud+;+-0.014176911674439907|;| to+;+-0.1270255446434021|;| say+;+-0.13055799901485443|;| that+;+-0.06436135619878769|;| we+;+-1.01206374168396|;| stand+;+-5.297570705413818|;| firm+;+-0.34525778889656067|;| against+;+-0.2016781121492386|;| this+;+-0.2844789922237396|;| abh+;+-1.2230992317199707|;|orrent+;+-0.0017025562701746821|;| crime+;+-0.008792192675173283|;|.+;+-0.04822381213307381|;| Every+;+-1.8896162509918213|;| individual+;+-2.1390700340270996|;| caught+;+-6.600782871246338|;| in+;+-0.02180577628314495|;| this+;+-0.3430791199207306|;| terrible+;+-3.6266331672668457|;| web+;+-0.06844258308410645|;| deserves+;+-0.09851782768964767|;| justice+;+-0.5946093797683716|;|,+;+-1.7474490404129028|;| and+;+-0.07032429426908493|;| we+;+-0.3561217188835144|;| must+;+-2.1855621337890625|;| continue+;+-0.6015053391456604|;| our+;+-1.7251516580581665|;| relentless+;+-0.10809438675642014|;| pursuit+;+-0.36951467394828796|;| of+;+-0.8282846212387085|;| those+;+-0.042398594319820404|;| who+;+-0.008527695201337337|;| exploit+;+-0.12041017413139343|;| the+;+-0.059317950159311295|;| vulnerable+;+-0.12473171949386597|;|.+;+-0.00038038729690015316|;| Together+;+-0.35816845297813416|;|,+;+-0.048739634454250336|;| let's+;+-4.194273471832275|;| strengthen+;+-1.7330293655395508|;| our+;+-0.0063036843203008175|;| laws+;+-1.4621965885162354|;| and+;+-0.7578302621841431|;| support+;+-0.7837637662887573|;| efforts+;+-4.343606472015381|;| that+;+-0.4989266097545624|;| protect+;+-0.4572746753692627|;| the+;+-1.419645071029663|;| innocent+;+-0.011711375787854195|;|.+;+-0.1504027396440506|;| We+;+-1.5175349712371826|;| will+;+-0.7115154266357422|;| not+;+-0.05512384697794914|;| rest+;+-0.4844800531864166|;| until+;+-0.0008812114829197526|;| every+;+-0.17204183340072632|;| traff+;+-2.330885410308838|;|icker+;+-3.650518920039758e-06|;| is+;+-0.09024592489004135|;| held+;+-1.4187781810760498|;| accountable+;+-0.000340945553034544|;|,+;+-1.8431373834609985|;| ensuring+;+-0.3331286907196045|;| a+;+-1.1851701736450195|;| safer+;+-0.09539208561182022|;| future+;+-0.11030549556016922|;| for+;+-0.00038134094211272895|;| all+;+-0.04759838432073593|;|.+;+-0.14817926287651062"
