Input,Result
"Can you describe the smelliest person you have met? Some months ago I was on the bus headed homewards. One of my pleasures in life is being able to read leisurely without any disturbance whilst on the typically quiet journey home on such bus. But alas, on that very day, such was not in the cards for me. Not by a longshot. The biggest chatterbox I know in existence happened to come into the bus and sat directly opposite me prodding me on the shoulder while I sat with headphones on attempting to read. I groaned but extended courtesy towards listening and engaging in some small talk about her workplace gossip, family gossip, how great her husband is, how she feels about bla bla bla. Nothing is wrong with all this except that she is one of those rare individuals who doesn't allow the talk to falter and prods you with a barrage of inane questions as though to ensure she has your complete attention. While trying to evade some rather nosy and trifling questions I got a whiff of of a scent that can only be described as startlingly ominous. I grimaced a bit and stared suspiciously at my acquaintance and nervously took a moderate whiff to determine if she was the culprit. Thankfully she wasn't. I was wondering if was just a fluke scent that drafted temporarily from the netherregion of some coarse individual who had left the bus but the scent happened to linger on for some seconds longer. I told myself the scent was gone. But alas, like a slap in the face the scent struck me again. It was even more powerful this time. Even through my facemask I could smell the scent, a scent that could only be described as something so offensive that it was beyond bestial. It smelt as though someone rubbed a sweaty, boozy armpit against my nose and then held my face upon the taint of some scoundrel who refused to bathe for weeks. 'Are you smelling that?’ I asked Madame Chatterbox and she stared at me with a rather dumb smile and replied, 'Smelling what?’ There was a pause and she continued with her monologue interspersed with trivial questionings. I began to get a headache. Someone in the back stank the high hell but I couldn't determine who was the culprit. There was a security officer, a middle aged woman and a sleeping old man in the back. None of them looked like the kind of person whose power of stench could bring the dead back to life. The scent came in waves; faintly menacing at its best, repugnant at its worst. So as not to retch I had to practice breathing through my mouth, but I felt nauseous knowing that I was sucking in that toxic air through my mouth and into my lungs. Madame Chatterbox continued on, despite the natural disaster that occured right in front of her nose. 'I'm so tired. I could just drop on my bed and sleep until next Monday. But I have to cook for my husband. You know how hard it is to cook every evening? You cook? I'm sure you probably go out and buy food every day. Lucky you.’ I didn't know what was worse. Having to endure that scent or having to endure Chatterbox's prying and passive aggressive vents disguised as small talk. Whatever poison was worse, the combination of the two was like a hellish torture. I was hoping at some bus stop, whomsoever was the culprit would hop off the bus. Hardly anyone ever went as far as the final stop. It would usually be just me and (unfortunately) Madame Chatterbox. At mid point the middle aged lady left the bus. At three quarter point the security guard hopped off. The only person left was the sleeping old man. Funny thing was, he didn't look like someone who would smell like a modern day torture instrument. He was relatively well dressed and ordinary looking. Another funny thing was I never saw him in the bus nor in the village before. He was a complete stranger. He lay snoring unwares as to the destruction that lay manifest under his arms and amidst his much unattended nether regions. I felt such a rage at his stink at some point I wanted to grab him by the collar, drag him to the front by the driver and demand that the driver smell him and agree to kick him out the bus. But alas such would not be the case. Mr. Smelly stayed with us the entire journey and Madame Chatterbox squawked the entire trip until I was rendered temporarily disabled by a pounding headache. When Mr. Smelly awoke and saw the final stop he bolted upright and shouted to the driver that he was on the wrong bus. He ran to the driver and begged that he remain on the bus to head back where it came from. The driver, finally getting a whiff of the scent, roared for the man to exit the bus immediately. While we exited the bus I could hear Mr. Smelly drunkenly complain that someone could have woken him up and told him he was on the wrong bus. He would've stoppped off much earlier and head back to the bus station. Hearing him say that and acknowledging the fact that all the torture was unnecessary, made me want to walk up to him and murder him. But alas such was not to happen.",yes
"What’s the most unprofessional thing a doctor has said to you? Thing? You mean things. If you trust the word of just one doctor here in Trinidad you already have one foot (or in our case, leg) in the grave. My ex and I witnessed the not so great morals and ethics of some of the private health care 'professionals’ in Trinidad after she developed a severe case of cellulitis. This developed after she suffered a cut from a dirty galvanize sheet a neighbor had lying about in the road. This is how it looked after a month of healing. You don’t want to see what it looked like when it was critical. The disrespectful and dishonest negligence of the doctors who treated her was far worse than the actual injury. Left up to them, she could’ve lost her leg or gotten blood poisoning and die. So what did the doctors do/say? Here’s what happened: The cut looked minor so she decided to ignore it. A few days later an infection spreads around it the size of closed fist and it burns her all day. She had the typical Trini mindset that the public hospitals were were no good so I took her to a private doctor her relatives recommended. Said doctor diagnosed the infection as a mild case of cellulitis, gives her a prescription for some weak pills and sends us off. A week later the infection spreads to the size of a man’s foot and it burns even more severely. In panic we visit another private doctor and he tells us something to the extent of: ‘It’s just a minor infection. It’s just running its course.’ He bandages her leg and prescribes her the same medication like the last doctor. He bashes the last doctor for not bandaging her leg. We return to the old doctor to give him a piece of our mind and get our money back. His curmudgeonous, old secretary tells us that the doctor is busy. We show her the extent to which the infection has spread and she replies: ‘So what? It’s not like her leg is rotten.’ Tempted to choke slam the old bitch I take my rage out on the door and in a mad fury I threaten that I would come back to smear s**t all over his office building during the night…..because that what they really were. We place our trust in the second doctor and visit him weekly even though all he does is re-bandage her leg and prescribe the same medicine. He keeps assuring us that cellulitis is common and non-threatening, not to worry. At this point the infection has spread throughout her entire leg. The new doctor is collecting a neat $500 from me for each visit. By the third visit, he unwraps the old bandages and I literally see him gulp in shock as he witnesses the extent of the infection. I’ll never forget the cheap smile on the smug face as he tries to play it off coolly by saying: ‘Ok……it seems to have spread a bit. Maybe if I prescribe a stronger medication?’ That was when I realized the scheme. Some private doctors make their wealth by prolonging the ailment. Took her immediately to our Mt. Hope public hospital where she was confined for several days. The doctor there told her that if we had continued in the manner in which we treated the situation, best case scenario would’ve been an amputated leg. I shuddered when she recalled to me those words. I can only imagine the amount of lives lost due to selfish, negligent doctors looking to profit off of people’s misfortunes. The scar remains on her leg, not as prominent, but as a subtle reminder to a) Do not take any injury for granted, regardless how minor. b) Just because it’s private i.e. non Governmental, doesn’t mean it’s better. Edit 21.01.22. Sorry if this answer was a bit depressing. Have you ever been depressed? I survived a really bad spell myself. Thankfully I lived through it and was lucky that it was not clinical. Click here to read all about it.",yes
"Why do women *hate* nerdy men? When I was coming into my teens I was a proper nerd. I was obsessed with Japanese anime, foreign films, the 60s and the psychedelic rock of the period. When I wasn't writing my pompous and psudo-artsy short stories I was spending hours behind the PlayStation and computer playing video games. When I wasn't watching late night soft-core porn on Cinemax I was delighting in clips from the Classical Arts Showcase channel. I would rant and vent about how awful the girls in my school were to the girls in my school. I would find solace in the public library where I scoured the building looking for that quiet, introverted pretty young girl(s) from an all girls school and would proceed to sit next to her(them) without asking permission and then I would gush about my unfinished surreal novel about a country boy in my class having trouble deciphering dreams from reality and vice versa. These girls would find me mildly amusing and interesting but I didn't seem to understand that 'Sorry my parents don't allow me to give out our phone number is actually a diplomatic way of saying no. (This was before cell phones were a thing.) Yes I was a nerd. A big nerd. I still am. However girls didn't hate the nerd in me. What they didn't like was that: Those are traits that are signs of possible narcissists, self-centred a**holes, crybabies and sociopaths. Not that I was any of the above it’s just that those are the type of men girls really *hate* and even fear. Not nerds so much.",yes
"What movies have you judged just by looking at their posters? Something about this poster just rubbed me the wrong way. Is that a movie or a shot of the celebrity audience during the last Academy Awards? At first glance it looks like the typical dime-a-dozen Hollywood movie poster. The kind of movie poster that would fleetingly catch your fancy if you're late to the cinema and the movie you wanted to watch is sold out. But when you actually sit and and digest the vision before you, you might be like me and notice it has ALL the trappings of a tepid Hollywood wannabe blockbuster. The poster seems to scream several things to you all at once: Despite the little information that is given, you have an idea of what the gist of the movie is about. None of the above posters are hiding their story behind a montage of A-list faces. All the above posters are proud of their story and want you to know what you are paying to see. Either through clever visuals or teasing, enigmatic catch phrases, you have an idea whether this movie is your cup of tea or not. Let's take a look at the poster for Don't Look Up one last time. That’s just rancid. Adam McKay and his major studio goons insult my intelligence by telling me that I'm too stupid to understand satire so rather than waste time hinting what the story is about, here are a bunch of eye pleasing celebrities…..and it's inspired by stuff that might kinda happen. I'm not gonna see this movie based on this poster. I might be missing the greatest film of the 21st century but I'll trust my intuition on this one. Edit 10.01.22. Geez, what an awful poster. Do you judge a movie by its poster? Click here to see my pick of the greatest and worst movie poster I’ve ever seen.",yes
"What is the lowest probability event you have personally witnessed? I did a degree in Agribusiness when I attended University. Nutrition and Dietetics students shared the Faculty with us and among the students of N&D was a guy named Gandhi. Gandhi was a short, portly and ambiguously gay chatterbox. He was exceptionally kind and friendly but he loved to have long frivolous conversations that ranged from anything from popular soap operas to university gossip. As an evening student most of my classmates were, oddly enough, middle-aged working women, many of them single mothers and a few of them were grandmothers. Gandhi would come over to our area and chat with us and many of these ladies took an instant liking to him. I, on the other hand, found him a bit too loud, clingy and as mentioned earlier frivolous. One day, my fellow Agribusiness students and I were waiting for a bus. We were to go on a cross country field trip. Gandhi was hanging out with us while we waited and being his usual loud and silly self. One of the students didn't show up so there was room for one on the bus. Gandhi speculated whether the lecturer would allow him to come on the trip even though he wasn't an Agribusiness student. When the bus arrived with the lecturer, Gandhi’s lady friends immediately begged for him to be allowed on the trip. Kind and affable, the lecturer said that since he was in the same faculty he couldn't see it being a problem since there was room for one more. We all boarded the bus. Through chance Gandhi got a seat next to me and from the moment the bus took off and the 6 hrs that followed Gandhi yapped his mouth non-stop. I could not enjoy a single moment of silence to enjoy the sights and sounds with this silly, little man next to me going off on every irrelevant topic that a human could think of during a cross country road trip. To say that my experience was somewhat diminished would be an understatement. Two years after graduating from university my aunt invites me to a trip to Dominica organized by a forestry conservation group. The conservation group was, oddly enough, comprised mostly of middle-aged women and a few grandmothers. On the first day we were to go to a cross country trip on a bus around the little island. Some of the group had opted out of the trip in favour of doing some shopping in the capital Roseau or just relaxing in the hotel. As such I had a seat free to myself next to me. While the bus was driving I was reminded of the cross country trip with Gandhi. The bus driver first took us to the the nearest shops for those who still needed to purchase drinks or snacks. We all went into a little grocery. While browsing the shelves I almost froze when I heard a familiar voice. ‘Elijah?’ it said, ‘What are you doing in Dominica?’ I turned around to see none other than Gandhi himself, like a portly imp-genie who manifests himself whenever one thought about him. Surprised to chance another Trinidadian in the country the group asked me if this was my friend. ‘Uh….’ I said not knowing how to answer that question and feeling a sense of dread, ‘Yeah?’ Gandhi filled them in with the details. I had only just thought about him a few minutes ago and here he was in front of me, in a different country. What were the chances? Here's where it gets even more interesting. Gandhi queried as to what we were doing and they told him of the cross country trip. ‘Oh my God’ I thought. ‘You think maybe I could come?’ Gandhi asked, ‘If it's a matter of money I could pay.’ ‘I don't see why not,’ said our group leader who had taken an instant liking of him. ‘Dont worry,’ she continued, ‘The bus has been already paid for. We have room.’ ‘No f**king way,’ I told myself. Filing back into the bus I hoped to God one of the group members would decide to sit next to me this time. I eyed them all down as they entered, with warm looks, in the vain hope that they change their previous seat and sit to my side, preventing Gandhi from sitting next to me once again. As per fate, that was not to be. Gandhi was the last to enter the bus. He saw my empty seat and immediately sat next to me. I stared at him in a state of wonder and disbelief. I was expecting him to feel the same way. What were the odds of him getting on board a bus that he wasn't meant to be on, with a similar demographic of people, on a similar cross country trip and seated next to the same person on an entirely different country? It was mind-blowing to me. Unfortunately none of this registered in Gandhi's mind. None of this seemed in the least bit strange or fantastic. He simply resumed his barrage of idle banter and irrelevancy for the next four hours.",yes
"What's your take on Imane Khelif, a biologically proven male boxer, taking part in the Women's Boxing event at the Paris Olympics 2024? I feel sorry for Imane Khelif. The problem is she premiered in the Olympics at the time when the whole trans women in sports became a hugely divisive and contentious issue, all thanks to this idiot. Inane Khelif has a unique makeup in terms of her gender but was born a female with female genitalia. There was no sex change involved. She is not a man nor a tran. She is just a somewhat masculine woman. Some people don’t realize that she is also someone with feelings. This is the first thing Imane Khelif did after the fight. Look at that photo and tell me you don’t see the face of someone deeply concerned about her opponent. Angela Carini refused to shake Khelif’s hand after her defeat. Carini claimed that Khelif punched harder than anything she felt from any other opponent. She refused to even look Khelif in the face. No one seems to take into regard Khelif is a human being with feelings and that she is now looked upon by the world as some sort of freak before she is even given a chance to speak her story. I am as conservative as they get but in this case I think we are being nothing more than bullies. I have news for people who are angry and want Khelif banished simply because she looks masculine; female boxers/close combat fighters tend to look masculine, in case we’ve forgotten Even Carini has apologized about her post fight comments. Trans women in biological women’s sport is indeed an issue that I’m against but let us not drag Imane Khelif into this ugly fight. She has to take physical blows for a living. It’s not fair that she has to get emotional blows as well.",yes
"Has your friend ever saved your life? Well he's my cousin but he's also my friend. Ten years ago my cousin Keeghan and I were staying at his family's beach house. Feeling idle we decided to roam the empty beach an early morning, light cherry bombs and fling them in random directions. The beach (Las Cuevas) was long and we walked the entire length towards the west. It ended at some cliffs and we spotted a large smooth surfaced rock several feet from the shore. I watched as my 6′5 cousin swam to it and climbed to the top. I immediately followed suit. However my luck was it that strong winds had the waves lashing against the rock generating some strong, swirling undercurrents. As I reached towards the rock I felt the undercurrent pull me downwards, spun me around and flung me upwards. I laughed it off and so did Keeghan. He said I looked like a lump of shit being flushed. As I began laughing the undercurrent pulled me down again and kept me swirling underwater. I had to utilize energy to avoid slamming into the rock while being tossed around. As hard as I tried to break out of the swirling undercurrents it was too strong and I only managed to tire myself out. Keeghan saw that I was beginning to gurgle and lose energy, it was only a matter of time before I drowned. He jumped into the water in an area where the water wasn't swirling and being blessed with a long frame he was able to easily reach me and pull me out of the undercurrent. We laughed it off and he played it like no big deal but I knew that I would've been dead if it wasn't for him.",yes
"Have you ever had a life-changing experience while working in fast food? Right now in Trinidad, there is a growing stigma and stereotype of Venezuelan people. After the massive exodus of Venezuelan migrants following the country’s epic breakdown, Trinidad has had its fair share of migrants. Watching YouTube videos of empty groceries, families eating out of garbage cans, theft, riots etc. Many of our hearts went out to the suffering people and wanted to help as best as we could these poor people going through such tragedy. When the first wave of migrants landed we looked on with bated breath, expecting to scores of people looking like this: and this Instead, what many of saw was mostly this: It was a shock that instead of seeing scared and underfed families grateful for help and a new start in life, many of us instead saw plump, well-dressed, somewhat cocky young men and women parading about the towns, enjoying nightlife, shopping away merrily and just living it up as though the crisis in Venezuela was just a fairy tale. It is not uncommon to see a young Venezuelan couple walking the streets wearing sneakers that are valued more than the average Trini’s monthly salary. On a daily basis one would see men and women who never wore the same outfit twice, pedicured hands, gold watches, necklaces and earrings, Ray-Ban shades and ordering fast food religiously. It was a shock to see many of them indulging in such a costly lifestyle after the economic ruin of their country. It seemed that the people we believed we were saving from starvation were flaunting a high-end lifestyle that many of us wouldn’t dare try to emulate. Were these Venezuelas refugees or tourists? How could they support themselves in the long run with such a lifestyle? Why don't they save their money? This was, of course, not the case for all of the migrants. There were families who adopted humble lifestyles and tried their best to be inconspicuous. Unfortunately these families were rarely seen. The working adults simply went to work and back home while the rest of the family remained indoors, staying out of trouble. What was mostly seen were these young hedonists who paraded their non-existent wealth. Admittedly I began to harbor the same negative stereotype of them. That is until I had a pizza delivery to a certain young Venezuelan woman. On that faithful day I rode my motorcycle into a modest apartment compound. I called her number to inform that I had arrived with her order. Expecting the typical lost-in-translation scenario I was prone to get with Venezuelan customers, I was surprised to hear her speak fluent English when she answered. She came down the stairs and met me in the parking lot. She was quite modestly dressed and didn’t have the cocky flamboyance I was expecting. I couldn’t help but query about her life. She gladly told me that she attended a college in Canada, had a degree in Project Management and held a comfortable job in her home country up until the crisis began. She explained that it was difficult to lose everything and have to start back all over again but she was grateful for life. She shared the tiny apartment with her brother and they both were employed at a popular bakery in the area called Bakery Treatz. We spoke for quite a while until I reminded that her pizza would get cold. She told me to wait for a tip. I said it was not necessary but she insisted. She went upstairs hovered by her door and then returned with a stunned look on her face. I asked what was the matter and she explained that she accidentally locked herself out the apartment. She attempted a sad, self-deprecating laugh and despondently told me not to worry, her brother has a key and he would be back from work soon. I asked what time would he be back. She replied that he finishes work at 5pm. I looked at my watch and saw that it was a little after 1pm. She would be locked out for four hours. I suggested that I ride to the bakery and get her brother’s key. She didn't want me to get in trouble at work but I shushed her and let her use my phone to make a call to her brother. When she started speaking Spanish I was startled: we spoke English for so long that I forgot for a moment that she was a Venezuelan. She told him the situation and that I was coming in a few minutes to collect his key. I then rode to the bakery, met the brother (who was just as pleasant as the sister and spoke great English as well) collected the key and headed back to her. The look of joy on her face when I gave her the key was priceless. She told me to wait. When she dropped off the pizza upstairs, she returned and gave me a $50TT note, a very generous tip. Knowing her financial situation, I told her I couldn’t accept such a high amount. She insisted I take it. I thanked her wished her all the best for herself and her brother and left feeling that I accomplished something small but worthwhile. I felt a warm feeling to know that there were indeed many good people hidden among these migrants and proud to know that despite everything, our country was helping nice people like her and many others who remained out of the spotlight.",yes
"What are some bad movies that could have worked by just having a better screenplay? Phantasm (1979) This movie is infuriatingly odd in that in one light it is a genius work of art with its surreal aesthetics, bizarre yet original concept and villain yet in another light it's a piece of trash. It's all thanks to the horrid, nauseating screenplay by the director Don Coscarelli. If anyone should get ‘A for Effort, D for Execution’ engraved on his tombstone, it's Don Coscarelli. The plot for Phantasm concerns Mike, Jody and Reggie who attend a funeral for a friend Tommy (the characters are as bland as their generic names) who was mysteriously murdered. Things get bizarre as they are pursued by a tall, stone-faced man in a suit, deadly, flying, brain drilling silver spheres and hideous dwarfs in medieval monk robes. Clearly this concept came to the director with the aid of some powerful hallucinogens. The film has a eerie yet fascinating visual style, warped time and space narrative and a unique sense of discordance. This is quite possibly the greatest horror movie for stoners and I'm sure that's what attributed to the whopping $22 million it made on a $200,000 budget. But the movie is complete shite if you try to watch it sober for the intrinsic value of its story. Here's why: What a great movie Phantasm would've been if someone more visionary and disciplined like Tim Burton or Elias Merhige (Begotten, Shadow of the Vampire) had directed/scripted the film. If you haven't seen it but you're curious. I highly recommend just watching the best scenes on YouTube. If you plan to watch it in its entirety, make sure and bring a lot of this Or this",yes
"What's the biggest anticlimax in movie history? Bird Box (2018) was throughly gripping. All the characters were well fleshed out and relatable and as ridiculous as the premise was (unseen, omnipresent entities that makes one commit suicide if seen) the suspense and horror was so effective it became the most streamed Netflix film at the time, mostly due to word of mouth. SPOILER ALERT But by God what a stupid ending. After so much trauma in the first half of the film, years later Sandra Bullock’s character Malorie and her children (one biological, one adopted) are rowing blindfolded down a dangerous river to find the people who sent her a transmission as to a safe location. After a nail biting odyssey down the river we are all expecting to be given answers when she finally arrives at this mysterious, resistance base. What are those creatures? Where did they come from? What do they want? Why do people kill themselves just by looking at them? What is the state of the world right now? Do the entities have a weakness, is it possible to fight back? Instead the movie does the most dirty tactic that a studio could possible do. Instead of providing the audience what they waited for and dedicated our energy and emotions toward (answers) the studio goes the cheap route and decides to end the film by answering nothing, leaving the film open to sequels and prequels. This is a trend I’ve noticed in a lot of modern horrors and thrillers. They just can't end the effing movie and give us the closure that we waited two hours for. Ranting aside, Malorie reaches the destination, a school for the blind and everyone assures her that everything will be ok in one of the most corniest and cliched endings ever conceived. It’s a pity Malorie didn’t wake up from a dream and see all the familiar faces around her while uttering ‘There’s no place like home.’ I would’ve much appreciated that ending than the actual ending of Bird Box.",yes
